datasets,doi,journal,search_term,title,url
dataset-612,10.1016/j.uclim.2017.03.004,"{'id': 'jour.1143582', 'title': 'Urban Climate'}",NEXRAD,"Spatio-temporal rainfall patterns around Atlanta, Georgia and possible relationships to urban land cover",
dataset-612,10.1175/jamc-d-16-0250.1,"{'id': 'jour.1137885', 'title': 'Journal of Applied Meteorology and Climatology'}",NEXRAD,Downscaling Extreme Precipitation from CMIP5 Simulations Using Historical Analogs,
dataset-612,10.1175/bams_989_1989-2009_fellowships,Bulletin of the American Meteorological Society,NEXRAD,"2017 AMS GRADUATE FELLOWSHIP RECIPIENTS, 2017 AMS MINORITY SCHOLARSHIP RECIPIENTS, 2017 AMS FRESHMAN UNDERGRADUATE SCHOLARSHIP RECIPIENTS, 2017 AMS NAMED UNDERGRADUATE SCHOLARSHIP RECIPIENTS 2017 AMS GRADUATE FELLOWSHIP RECIPIENTS, 2017 AMS MINORITY SCHOLARSHIP RECIPIENTS, 2017 AMS FRESHMAN UNDERGRADUATE SCHOLARSHIP RECIPIENTS, 2017 AMS NAMED UNDERGRADUATE SCHOLARSHIP RECIPIENTS",http://journals.ametsoc.org/doi/pdf/10.1175/BAMS_989_1989-2009_Fellowships
dataset-612,10.1016/j.agee.2017.06.019,"{'id': 'jour.1029510', 'title': 'Agriculture Ecosystems & Environment'}",NEXRAD,Impacts of incorporating dominant crop rotation patterns as primary land use change on hydrologic model performance,
dataset-612,10.1002/rra.3158,"{'id': 'jour.1295488', 'title': 'River Research and Applications'}",NEXRAD,"Effects of extreme floods on macroinvertebrate assemblages in tributaries to the Mohawk River, New York, USA",
dataset-612,10.1175/jhm-d-17-0050.1,Journal of Hydrometeorology,NEXRAD,Improving Overland Precipitation Retrieval with Brightness Temperature Temporal Variation,http://hdl.handle.net/2060/20180001497
dataset-612,10.1016/j.catena.2017.04.010,"{'id': 'jour.1137268', 'title': 'Catena'}",NEXRAD,"Impacts of alternative climate information on hydrologic processes with SWAT: A comparison of NCDC, PRISM and NEXRAD datasets",
dataset-612,10.1111/2041-210x.12763,"{'id': 'jour.1044080', 'title': 'Methods in Ecology and Evolution'}",NEXRAD,Radar wind profilers and avian migration: a qualitative and quantitative assessment verified by thermal imaging and moon watching,
dataset-612,10.1175/jamc-d-16-0097.1,Journal of Applied Meteorology and Climatology,NEXRAD,An Improved QPE over Complex Terrain Employing Cloud-to-Ground Lightning Occurrences,https://repository.arizona.edu/bitstream/10150/626081/1/jamc-d-16-0097.1.pdf
dataset-612,10.1175/mwr-d-16-0305.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Evolution and Vertical Structure of an Undular Bore Observed on 20 June 2015 during PECAN,
dataset-612,10.1016/j.agrformet.2017.04.010,"{'id': 'jour.1049404', 'title': 'Agricultural and Forest Meteorology'}",NEXRAD,A method for quantifying cloud immersion in a tropical mountain forest using time-lapse photography,
dataset-612,10.1007/s11269-017-1656-z,"{'id': 'jour.1136873', 'title': 'Water Resources Management'}",NEXRAD,Seasonality of Roughness - the Indicator of Annual River Flow Resistance Condition in a Lowland Catchment,
dataset-612,10.1002/2017wr020569,Water Resources Research,NEXRAD,Reassessing the role of temperature in precipitation oxygen isotopes across the eastern and central United States through weekly precipitation‐day data,http://jultika.oulu.fi/files/nbnfi-fe201903209455.pdf
dataset-612,10.1175/jhm-d-17-0056.1,"{'id': 'jour.1137981', 'title': 'Journal of Hydrometeorology'}",NEXRAD,"Evaluating Seasonal Orographic Precipitation in the Interior Western United States Using Gauge Data, Gridded Precipitation Estimates, and a Regional Climate Simulation",
dataset-612,10.1109/dasc.2017.8102102,,NEXRAD,In Flight Validation of a Satellite Based Weather Awareness and Hazard Avoidance System for General Aviation,
dataset-612,10.1175/jtech-d-16-0218.1,"{'id': 'jour.1137215', 'title': 'Journal of Atmospheric and Oceanic Technology'}",NEXRAD,Differential Reflectivity Calibration and Antenna Temperature,
dataset-612,10.1175/jas-d-17-0033.1,"{'id': 'jour.1136924', 'title': 'Journal of the Atmospheric Sciences'}",NEXRAD,Aircraft Observations of Cumulus Microphysics Ranging from the Tropics to Midlatitudes: Implications for a “New” Secondary Ice Process,
dataset-612,10.1007/s00477-016-1325-4,"{'id': 'jour.1039987', 'title': 'Stochastic Environmental Research and Risk Assessment'}",NEXRAD,Assessing spatially dependent errors in radar rainfall estimates for rainfall-runoff simulation,
dataset-612,10.1016/j.pss.2017.02.008,Planetary and Space Science,NEXRAD,AMSNEXRAD-Automated detection of meteorite strewnfields in doppler weather radar,http://hdl.handle.net/2060/20180004496
dataset-612,10.1016/j.ast.2017.05.008,"{'id': 'jour.1051361', 'title': 'ZFW-Zeitschrift f.Flugwissenschaft und Weltraumforschung'}",NEXRAD,Deployment analysis for space cable net structures with varying topologies and parameters,
dataset-612,10.1177/1541931213601480,"{'id': 'jour.1313722', 'title': 'Proceedings of the Human Factors and Ergonomics Society Annual Meeting'}",NEXRAD,Discussion Panel: General Aviation Weather: Human Factors Issues and Current Research,
dataset-612,10.1016/j.marpol.2017.05.032,Marine Policy,NEXRAD,Coastal risk adaptation: the potential role of accessible geospatial Big Data,https://doi.org/10.1016/j.marpol.2017.05.032
dataset-612,10.1175/mwr-d-16-0406.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Evolution of Mesoscale Convective System Organizational Structure and Convective Line Propagation,
dataset-612,10.1016/j.anbehav.2017.07.019,"{'id': 'jour.1017997', 'title': 'Animal Behaviour'}",NEXRAD,Stereotypy of group flight in Brazilian free-tailed bats,
dataset-612,10.3390/atmos8090160,Atmosphere,NEXRAD,Spatial Distributions of Tropical Cyclone Tornadoes by Intensity and Size Characteristics,https://www.mdpi.com/2073-4433/8/9/160/pdf
dataset-612,10.5334/jors.173,Journal of Open Research Software,NEXRAD,HydroCloud: A Web Application for Exploring Stream Gage Data,http://openresearchsoftware.metajnl.com/articles/10.5334/jors.173/galley/251/download/
dataset-612,10.5194/hess-2017-385,Hydrology and Earth System Sciences Discussions,NEXRAD,Performance of bias correction schemes for CMORPH rainfall estimates in the Zambezi River Basin,https://www.hydrol-earth-syst-sci-discuss.net/hess-2017-385/hess-2017-385.pdf
dataset-612,10.1002/hyp.11230,Hydrological Processes,NEXRAD,Distribution of surface imperviousness in small urban catchments predicts runoff peak flows and stream flashiness,https://doi.org/10.1002/hyp.11230
dataset-612,10.5194/amt-10-2785-2017,Atmospheric Measurement Techniques Discussions,NEXRAD,Vertical air motion retrievals in deep convective clouds using the ARM scanning radar network in Oklahoma during MC3E,https://www.atmos-meas-tech.net/10/2785/2017/amt-10-2785-2017.pdf
dataset-612,10.1175/mwr-d-17-0005.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Mesoscale Vertical Motions near Nocturnal Convection Initiation in PECAN,
dataset-612,10.1175/waf-d-16-0219.1,"{'id': 'jour.1137684', 'title': 'Weather and Forecasting'}",NEXRAD,Analysis of National Weather Service Stage Forecast Errors,
dataset-612,10.23919/ursigass.2017.8105080,,NEXRAD,Identification of snow from GPM-DPR observations and cross validation with S-band ground radar dual polarization measurements,
dataset-612,10.1002/2016wr019997,Water Resources Research,NEXRAD,The complexities of urban flood response: Flood frequency analyses for the Charlotte metropolitan region,https://repository.tudelft.nl/islandora/object/uuid%3A63bfbf38-11e0-413c-8e5c-2538b3ddf384/datastream/OBJ/download
dataset-612,10.1175/mwr-d-17-0033.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Water Budget and Intensity Change of Tropical Cyclones over the Western North Pacific,
dataset-612,10.1111/1752-1688.12531,"{'id': 'jour.1081849', 'title': 'JAWRA Journal of the American Water Resources Association'}",NEXRAD,"Characterizing the Extent of Spatially Integrated Floodplain and Wetland Systems in the White River, Indiana, USA",
dataset-612,10.1175/bams-d-16-0192.1,"{'id': 'jour.1053654', 'title': 'Bulletin of the American Meteorological Society'}",NEXRAD,"The Convection, Aerosol, and Synoptic-Effects in the Tropics (CAST) Experiment: Building an Understanding of Multi-Scale Impacts on Caribbean Weather via Field Campaigns",
dataset-612,10.1016/j.ijdrr.2017.04.004,"{'id': 'jour.1048745', 'title': 'International Journal of Disaster Risk Reduction'}",NEXRAD,GIS-based modeling of tornado siren sound propagation: Refining spatial extent and coverage estimations,
dataset-612,10.1175/waf-d-17-0004.1,"{'id': 'jour.1137684', 'title': 'Weather and Forecasting'}",NEXRAD,Tornado Damage Rating Probabilities Derived from WSR-88D Data,
dataset-612,10.1002/2017ea000287,Earth and Space Science,NEXRAD,Sensitivity of simulated convection‐driven stratosphere‐troposphere exchange in WRF‐Chem to the choice of physical and chemical parameterization,https://doi.org/10.1002/2017ea000287
dataset-612,10.1175/bams-d-15-00306.1,Bulletin of the American Meteorological Society,NEXRAD,The Global Precipitation Measurement (GPM) Mission for Science and Society,http://journals.ametsoc.org/doi/pdf/10.1175/BAMS-D-15-00306.1
dataset-612,10.1111/maps.12934,Meteoritics and Planetary Science,NEXRAD,80th Annual Meeting of the Meteoritical Society (2017),https://onlinelibrary.wiley.com/doi/pdf/10.1111/maps.12934
dataset-612,10.23919/ursigass.2017.8105278,,NEXRAD,Systems engineering analysis of the use of nanosatellites to observe temporal evolution of storm systems,
dataset-612,10.1109/tim.2017.2687518,"{'id': 'jour.1019991', 'title': 'IEEE Transactions on Instrumentation and Measurement'}",NEXRAD,Drone-Based External Calibration of a Fully Synchronized Ku-Band Heterodyne FMCW Radar,
dataset-612,10.1109/taes.2017.2675198,"{'id': 'jour.1022254', 'title': 'IEEE Transactions on Aerospace and Electronic Systems'}",NEXRAD,Circulation Retrieval of Wake Vortex Under Rainy Condition With a Vertically Pointing Radar,
dataset-612,10.1016/j.quascirev.2017.06.002,Quaternary Science Reviews,NEXRAD,"Glacial-interglacial climate changes recorded by debris flow fan deposits, Owens Valley, California",http://spiral.imperial.ac.uk/bitstream/10044/1/56437/8/QSR_final.pdf
dataset-612,10.1175/mwr-d-16-0398.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Observation System Experiments with the Hourly Updating Rapid Refresh Model Using GSI Hybrid Ensemble–Variational Data Assimilation,
dataset-612,10.5194/nhess-2017-248,Natural Hazards and Earth System Sciences Discussions,NEXRAD,Kalman-filter based stochastic-multiobjective network optimization and maximal-distance Latin hypercube sampling for uncertain inundation evacuation planning,https://www.nat-hazards-earth-syst-sci-discuss.net/nhess-2017-248/nhess-2017-248.pdf
dataset-612,10.5194/adgeo-44-61-2017,Advances in Geosciences,NEXRAD,Radar–rain-gauge rainfall estimation for hydrological applications in small catchments,https://www.adv-geosci.net/44/61/2017/adgeo-44-61-2017.pdf
dataset-612,10.5194/hess-2017-316,Hydrology and Earth System Sciences Discussions,NEXRAD,Multi-radar performance in the Midwestern United States at large ranges,https://doi.org/10.5194/hess-2017-316
dataset-612,10.1002/9781119136170.ch9,,NEXRAD,Advancements within the Nationalized Governmental Weather Departments,
dataset-612,10.2166/hydro.2017.151,"{'id': 'jour.1140313', 'title': 'Journal of Hydroinformatics'}",NEXRAD,Rainfall observations and assessment using vertically pointing radar and X-band radar,
dataset-612,10.1175/jamc-d-16-0368.1,Journal of Applied Meteorology and Climatology,NEXRAD,Hail-Detection Algorithm for the GPM Core Observatory Satellite Sensors,https://doi.org/10.1175/jamc-d-16-0368.1
dataset-612,10.1175/jtech-d-16-0051.1,"{'id': 'jour.1137215', 'title': 'Journal of Atmospheric and Oceanic Technology'}",NEXRAD,Adaptive Range Oversampling Processing for Nontraditional Radar-Variable Estimators,
dataset-612,10.1175/bams_987_1536-1545_call,Bulletin of the American Meteorological Society,NEXRAD,CALL FOR PAPERS CALL FOR PAPERS,http://journals.ametsoc.org/doi/pdf/10.1175/BAMS_987_1536-1545_Call
dataset-612,10.1175/jamc-d-16-0336.1,"{'id': 'jour.1137885', 'title': 'Journal of Applied Meteorology and Climatology'}",NEXRAD,Comparison of Raindrop Size Distributions in a Midlatitude Continental Squall Line during Different Stages as Measured by Parsivel over East China,
dataset-612,10.1175/jcli-d-16-0758.1,Journal of Climate,NEXRAD,"The Modern-Era Retrospective Analysis for Research and Applications, Version 2 (MERRA-2)",http://hdl.handle.net/2060/20170005185
dataset-612,10.1109/tgrs.2017.2687420,"{'id': 'jour.1033615', 'title': 'IEEE Transactions on Geoscience and Remote Sensing'}",NEXRAD,An Algorithm to Identify Surface Snowfall From GPM DPR Observations,
dataset-612,10.1109/igarss.2017.8127250,,NEXRAD,Studies of the Effects of Rain on the Performance of the SMAP Radiometer Surface Salinity Estimates and Applications to Remote Sensing of River Plumes,
dataset-612,10.1109/igarss.2017.8127979,,NEXRAD,Recent Advancements on Range Ambiguity Characterization and Mitigation for the NASA D3R,
dataset-612,10.1109/igarss.2017.8128035,,NEXRAD,Assessment of Quantitative Precipitation Estimation Over the Four Corners Region,
dataset-612,10.1109/igarss.2017.8127393,,NEXRAD,Cross Validation of Observations from GPM Dual-Frequnecy Precipitation Radar with S-Band Ground Radar Measurents Over the Dallas — Fort Worth Region,
dataset-612,10.1175/jtech-d-17-0068.1,"{'id': 'jour.1137215', 'title': 'Journal of Atmospheric and Oceanic Technology'}",NEXRAD,Observations of Convective Thermals with Weather Radar,
dataset-612,10.1175/mwr-d-16-0282.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Sensitivities of 1-km Forecasts of 24 May 2011 Tornadic Supercells to Microphysics Parameterizations,
dataset-612,10.1175/mwr-d-16-0216.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Analysis of a Lower-Tropospheric Gravity Wave Train Using Direct and Remote Sensing Measurement Systems,
dataset-612,10.1175/jtech-d-17-0028.1,"{'id': 'jour.1137215', 'title': 'Journal of Atmospheric and Oceanic Technology'}",NEXRAD,A New Radio Frequency Interference Filter for Weather Radars,
dataset-612,10.1016/j.rse.2017.04.022,"{'id': 'jour.1045931', 'title': 'Remote Sensing of Environment'}",NEXRAD,Validation and scaling of soil moisture in a semi-arid environment: SMAP validation experiment 2015 (SMAPVEX15),
dataset-612,10.1109/maes.2017.171122,"{'id': 'jour.1033474', 'title': 'IEEE Aerospace and Electronic Systems Magazine'}",NEXRAD,Welcome to IEEE AESS Tutorial XI,
dataset-612,10.1175/jtech-d-16-0174.1,"{'id': 'jour.1137215', 'title': 'Journal of Atmospheric and Oceanic Technology'}",NEXRAD,Detecting Beam Blockage in Radar-Based Precipitation Estimates,
dataset-612,10.1109/pesgm.2017.8274652,"{'id': 'jour.1222400', 'title': '2011 IEEE Power and Energy Society General Meeting'}",NEXRAD,Outage prediction using radar measurement for facilitating distribution system restoration,
dataset-612,10.1175/jamc-d-16-0272.1,"{'id': 'jour.1137885', 'title': 'Journal of Applied Meteorology and Climatology'}",NEXRAD,Comparison of TRMM-Derived Rainfall Products for General and Extreme Rains over the Maritime Continent,
dataset-612,10.1109/igarss.2017.8128187,,NEXRAD,Analysis of Spatially and Temporally Disjoint Precipitation Datasets to Estimate the 3D Distribution of Rain,
dataset-612,10.1175/bams-d-16-0125.1,"{'id': 'jour.1053654', 'title': 'Bulletin of the American Meteorological Society'}",NEXRAD,A Comprehensive Database of Flood Events in the Contiguous United States from 2002 to 2013,
dataset-612,10.1175/wcas-d-16-0139.1,"{'id': 'jour.1048437', 'title': 'Weather Climate and Society'}",NEXRAD,Benefits and Beneficiaries of the Oklahoma Mesonet: A Multisectoral Ripple Effect Analysis,
dataset-612,10.1007/s11069-017-2816-4,"{'id': 'jour.1050117', 'title': 'Natural Hazards'}",NEXRAD,"Hydrological impacts of land use–land cover change and detention basins on urban flood hazard: a case study of Poisar River basin, Mumbai, India",
dataset-612,10.1002/met.1652,Meteorological Applications,NEXRAD,Thunderstorm hail and lightning detection parameters based on dual‐polarization Doppler weather radar data,https://rmets.onlinelibrary.wiley.com/doi/pdf/10.1002/met.1652
dataset-612,10.1109/maes.2017.150178,"{'id': 'jour.1033474', 'title': 'IEEE Aerospace and Electronic Systems Magazine'}",NEXRAD,Weather radar: Operation and phenomenology,
dataset-612,10.1109/igarss.2017.8128276,,NEXRAD,Comparison of Precipitation Forecasts from NOAA's High Resolution Rapid Refresh (HRRR) Model with Polarimetric Radar Observations in the San Francisco Bay Area,
dataset-612,10.1007/s12665-017-6797-0,"{'id': 'jour.1313768', 'title': 'Environmental Earth Sciences'}",NEXRAD,"Submersion simulation in a typical debris flow watershed of Jianzhuangchuan catchment, Loess Plateau",
dataset-612,10.1109/igarss.2017.8128370,,NEXRAD,Tracking Tornados Down Streets: Using Casa Radars in Real Time Severe Weather Warning Operations in North Central Texas,
dataset-612,10.1109/igarss.2017.8127557,,NEXRAD,Review of Dual-Frequency Profile Classification Module and Further Improvements,
dataset-612,10.3390/w9070459,Water,NEXRAD,An Assessment of Mean Areal Precipitation Methods on Simulated Stream Flow: A SWAT Model Performance Assessment,https://www.mdpi.com/2073-4441/9/7/459/pdf
dataset-612,10.3390/w9060437,Water,NEXRAD,Development of a Station Based Climate Database for SWAT and APEX Assessments in the US,https://www.mdpi.com/2073-4441/9/6/437/pdf
dataset-612,10.5194/hess-21-2777-2017,Hydrology and Earth System Sciences,NEXRAD,A non-stationary stochastic ensemble generator for radar rainfall fields based on the short-space Fourier transform,https://www.hydrol-earth-syst-sci.net/21/2777/2017/hess-21-2777-2017.pdf
dataset-612,10.5194/hess-2017-268,Hydrology and Earth System Sciences Discussions,NEXRAD,A Nonparametric Statistical Technique for Combining Global Precipitation Datasets: Development and Hydrological Evaluation over the Iberian Peninsula,https://doi.org/10.5194/hess-2017-268
dataset-612,10.2514/6.2017-3429,,NEXRAD,Dynamic Routing of Aircraft in Presence of Adverse Weather Using a POMDP Framework,
dataset-612,10.2514/6.2017-3596,,NEXRAD,Flight Execution and Route Adaptation Considering Multiple Constraints,
dataset-612,10.2514/6.2017-3780,,NEXRAD,Understanding the Use of In-Flight Weather Information Products and Services,
dataset-612,10.2514/6.2017-4473,,NEXRAD,Developing Improved Products to Forecast and Diagnose Aircraft Icing Conditions Based upon Drop Size,
dataset-612,10.2514/6.2017-3594,,NEXRAD,Preliminary Investigation into the Use and Coverage of a Crowd-Sourced Airborne Weather Radar Network,
dataset-612,10.2514/6.2017-4370,,NEXRAD,High Ice Water Concentrations in the 19 August 2015 Coastal Mesoconvective System,http://hdl.handle.net/2060/20170006487
dataset-612,10.2514/1.g000361,"{'id': 'jour.1026130', 'title': 'Journal of Guidance Control and Dynamics'}",NEXRAD,Flexible Multibody Model and the Dynamics of the Deployment of Mesh Antennas,
dataset-612,10.1007/s00376-016-5235-7,"{'id': 'jour.1135901', 'title': 'Advances in Atmospheric Sciences'}",NEXRAD,Statistical characteristics of raindrop size distribution in the Tibetan Plateau and southern China,
dataset-612,10.1002/2016ms000892,Journal of Advances in Modeling Earth Systems,NEXRAD,Improvements to the snow melting process in a partially double moment microphysics parameterization,https://doi.org/10.1002/2016ms000892
dataset-612,10.1002/rse2.41,Remote Sensing in Ecology and Conservation,NEXRAD,Weather radar data correlate to hail‐induced mortality in grassland birds,https://zslpublications.onlinelibrary.wiley.com/doi/pdf/10.1002/rse2.41
dataset-612,10.1175/mwr-d-16-0353.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Sensitivity of Northern Great Plains Convection Forecasts to Upstream and Downstream Forecast Errors,
dataset-612,10.3103/s1068373917060012,"{'id': 'jour.1136194', 'title': 'Russian Meteorology and Hydrology'}",NEXRAD,The impact of radar data assimilation on atmosphere state analysis in the Moscow region,
dataset-612,10.1175/jhm-d-16-0222.1,Journal of Hydrometeorology,NEXRAD,"Climatology of Size, Shape, and Intensity of Precipitation Features over Great Britain and Ireland",https://doi.org/10.1175/jhm-d-16-0222.1
dataset-612,10.1175/jcli-d-16-0442.1,"{'id': 'jour.1312082', 'title': 'Journal of Climate'}",NEXRAD,Spatial Contrast of Geographically Induced Rainfall Observed by TRMM PR,
dataset-612,10.1109/tgrs.2017.2671598,"{'id': 'jour.1033615', 'title': 'IEEE Transactions on Geoscience and Remote Sensing'}",NEXRAD,Derived Observations From Frequently Sampled Microwave Measurements of Precipitation—Part I: Relations to Atmospheric Thermodynamics,
dataset-612,10.1175/jhm-d-16-0242.1,"{'id': 'jour.1137981', 'title': 'Journal of Hydrometeorology'}",NEXRAD,How Frequent is Precipitation over the Contiguous United States? Perspectives from Ground-Based and Spaceborne Radars,
dataset-612,10.1111/1752-1688.12516,"{'id': 'jour.1081849', 'title': 'JAWRA Journal of the American Water Resources Association'}",NEXRAD,Constraining SWAT Calibration with Remotely Sensed Evapotranspiration Data,
dataset-612,10.1016/j.atmosenv.2017.03.045,Atmospheric Environment,NEXRAD,Development of high-resolution dynamic dust source function - A case study with a strong dust storm in a regional model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5887124
dataset-612,10.1175/mwr-d-16-0062.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Simulated Polarimetric Fields of Ice Vapor Growth Using the Adaptive Habit Model. Part II: A Case Study from the FROST Experiment,
dataset-612,10.1175/waf-d-16-0122.1,Weather and Forecasting,NEXRAD,Multiscale Upstream and In Situ Precursors to the Elevated Mixed Layer and High-Impact Weather over the Midwest United States,https://repository.arizona.edu/bitstream/10150/625064/1/waf-d-16-0122.1.pdf
dataset-612,10.1175/waf-d-16-0180.1,"{'id': 'jour.1137684', 'title': 'Weather and Forecasting'}",NEXRAD,Verification of 24-h Quantitative Precipitation Forecasts over the Pacific Northwest from a High-Resolution Ensemble Kalman Filter System,
dataset-612,10.1175/bams-d-15-00178.1,"{'id': 'jour.1053654', 'title': 'Bulletin of the American Meteorological Society'}",NEXRAD,RADARNET-SUR FIRST WEATHER RADAR NETWORK IN TROPICAL HIGH MOUNTAINS,
dataset-612,10.1175/jhm-d-16-0266.1,"{'id': 'jour.1137981', 'title': 'Journal of Hydrometeorology'}",NEXRAD,Evaluation of MRMS Snowfall Products over the Western United States,
dataset-612,10.1371/journal.pone.0178109,PLoS ONE,NEXRAD,Impact of environmental variables on Dubas bug infestation rate: A case study from the Sultanate of Oman,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0178109&type=printable
dataset-612,10.5194/acp-17-6113-2017,Atmospheric Chemistry and Physics,NEXRAD,Enhanced stratospheric water vapor over the summertime continental United States and the role of overshooting convection,https://www.atmos-chem-phys.net/17/6113/2017/acp-17-6113-2017.pdf
dataset-612,10.5194/hess-2017-197,Hydrology and Earth System Sciences Discussions,NEXRAD,The role of storm dynamics and scale in controlling urban flood response,https://doi.org/10.5194/hess-2017-197
dataset-612,10.5194/acp-17-5947-2017,Atmospheric Chemistry and Physics,NEXRAD,Derivation of aerosol profiles for MC3E convection studies and use in simulations of the 20 May squall line case,https://www.atmos-chem-phys.net/17/5947/2017/acp-17-5947-2017.pdf
dataset-612,10.2166/wst.2017.023,Water Science & Technology,NEXRAD,"Examining the effects of urban agglomeration polders on flood events in Qinhuai River basin, China with HEC-HMS model",https://doi.org/10.2166/wst.2017.023
dataset-612,10.5194/amt-10-1739-2017,Atmospheric Measurement Techniques Discussions,NEXRAD,Wind turbine impact on operational weather radar I/Q data: characterisation and filtering,https://www.atmos-meas-tech.net/10/1739/2017/amt-10-1739-2017.pdf
dataset-612,10.3390/hydrology4020027,Hydrology,NEXRAD,Comparison of SWAT and GSSHA for High Time Resolution Prediction of Stream Flow and Sediment Concentration in a Small Agricultural Watershed,https://www.mdpi.com/2306-5338/4/2/27/pdf
dataset-612,10.1016/j.jhydrol.2017.02.053,Journal of Hydrology,NEXRAD,Representing radar rainfall uncertainty with ensembles based on a time-variant geostatistical error modelling approach,https://doi.org/10.1016/j.jhydrol.2017.02.053
dataset-612,10.1109/rteict.2017.8256831,,NEXRAD,Comparative Analysis of Ground-Based Weather Radar and Space-Borne GPM Data,
dataset-612,10.1002/ldr.2608,"{'id': 'jour.1137887', 'title': 'Land Degradation and Development'}",NEXRAD,Suitability of Watershed Models to Predict Distributed Hydrologic Response in the Awramba Watershed in Lake Tana Basin,
dataset-612,10.1002/wea.2996,Weather,NEXRAD,Asperitas – a newly identified cloud supplementary feature,http://centaur.reading.ac.uk/69830/1/AsperitasPaper_revised2.pdf
dataset-612,10.1007/s12665-017-6667-9,"{'id': 'jour.1313768', 'title': 'Environmental Earth Sciences'}",NEXRAD,"Geospatial modelling of flood susceptibility pattern in a subtropical area of West Bengal, India",
dataset-612,10.1175/jas-d-16-0269.1,"{'id': 'jour.1136924', 'title': 'Journal of the Atmospheric Sciences'}",NEXRAD,On the Development of Above-Anvil Cirrus Plumes in Extratropical Convection,
dataset-612,10.1007/s11269-017-1644-3,"{'id': 'jour.1136873', 'title': 'Water Resources Management'}",NEXRAD,Application of an Optimization/Simulation Model for Real-Time Flood-Control Operation of River-Reservoirs Systems,
dataset-612,10.1002/2016wr019737,"{'id': 'jour.1081604', 'title': 'Water Resources Research'}",NEXRAD,Tropical river suspended sediment and solute dynamics in storms during an extreme drought,
dataset-612,10.1175/jhm-d-16-0176.1,"{'id': 'jour.1137981', 'title': 'Journal of Hydrometeorology'}",NEXRAD,Precipitation Identification with Bispectral Satellite Information Using Deep Learning Approaches,
dataset-612,10.1175/jhm-d-16-0197.1,"{'id': 'jour.1137981', 'title': 'Journal of Hydrometeorology'}",NEXRAD,A Physically Based Two-Dimensional Seamless Reflectivity Mosaic for Radar QPE in the MRMS System,
dataset-612,10.1109/radar.2017.7944287,"{'id': 'jour.1301895', 'title': '2008 IEEE Radar Conference'}",NEXRAD,"A new approach for in-situ antenna characterization, radome inspection and radar calibration, using an Unmanned Aircraft System (UAS)",
dataset-612,10.1109/tgrs.2017.2656061,"{'id': 'jour.1033615', 'title': 'IEEE Transactions on Geoscience and Remote Sensing'}",NEXRAD,Derived Observations From Frequently Sampled Microwave Measurements of Precipitation. Part II: Sensitivity to Atmospheric Variables and Instrument Parameters,
dataset-612,10.1109/tgrs.2017.2653816,"{'id': 'jour.1033615', 'title': 'IEEE Transactions on Geoscience and Remote Sensing'}",NEXRAD,Performance of Minimum Mean-Square Error Beam Forming for Polarimetric Phased Array Weather Radar,
dataset-612,10.3390/w9040276,Water,NEXRAD,Comparison of IMERG Level-3 and TMPA 3B42V7 in Estimating Typhoon-Related Heavy Rain,https://www.mdpi.com/2073-4441/9/4/276/pdf
dataset-612,10.3390/w9040283,Water,NEXRAD,Possibilities of Using Low Quality Digital Elevation Models of Floodplains in Hydraulic Numerical Models,https://www.mdpi.com/2073-4441/9/4/283/pdf
dataset-612,10.5194/hess-21-2163-2017,Hydrology and Earth System Sciences,NEXRAD,Inter-comparison of daily precipitation products for large-scale hydro-climatic applications over Canada,https://www.hydrol-earth-syst-sci.net/21/2163/2017/hess-21-2163-2017.pdf
dataset-612,10.5194/hess-2017-178,Hydrology and Earth System Sciences Discussions,NEXRAD,Comparative analyses of hydrological responses of two adjacent watersheds to climate variability and change scenarios using SWAT model,https://doi.org/10.5194/hess-2017-178
dataset-612,10.3390/w9040258,Water,NEXRAD,"Study on Variations in Climatic Variables and Their Influence on Runoff in the Manas River Basin, China",https://www.mdpi.com/2073-4441/9/4/258/pdf
dataset-612,10.1080/15715124.2017.1298605,"{'id': 'jour.1141190', 'title': 'International Journal of River Basin Management'}",NEXRAD,Estimation and calibration of Manning’s roughness coefficients for ungauged watersheds on coastal floodplains,
dataset-612,10.1175/waf-d-16-0135.1,"{'id': 'jour.1137684', 'title': 'Weather and Forecasting'}",NEXRAD,Evaluating Smartphone Pressure Observations for Mesoscale Analyses and Forecasts,
dataset-612,10.1007/s00376-016-6209-5,"{'id': 'jour.1135901', 'title': 'Advances in Atmospheric Sciences'}",NEXRAD,Numerical simulation of the rapid intensification of Hurricane Katrina (2005): Sensitivity to boundary layer parameterization schemes,
