datasets,doi,journal,search_term,title,url
dataset-622,10.1111/ijcp.13421,"{'id': 'jour.1297507', 'title': 'International Journal of Clinical Practice'}",SLR,Associations between serum potassium and adverse clinical outcomes: A systematic literature review,
dataset-622,10.5539/jas.v11n18p213,"{'id': 'jour.1297666', 'title': 'Journal of Agricultural Science'}",SLR,Establishment of Sufficiency Ranges to Determine the Nutritional Status of ‘Gigante’ Forage Cactus Pear—Macronutrients,
dataset-622,10.1093/gbe/evz248,Genome Biology and Evolution,SLR,Alien domains shaped the modular structure of plant NLR proteins,http://dx.doi.org/10.1093/gbe/evz248
dataset-622,10.3991/ijim.v13i11.11512,"{'id': 'jour.1143418', 'title': 'International Journal of Interactive Mobile Technologies (iJIM)'}",SLR,Mobile Banking Usability Evaluation among Deaf: A Review on Financial Technology and Digital Economy Prospects,
dataset-622,10.5539/jas.v11n18p206,"{'id': 'jour.1297666', 'title': 'Journal of Agricultural Science'}",SLR,Plot Size by the Variance Comparison Method for With ‘Gigante’ Cactus Pear,
dataset-622,10.24840/2184-0954_003.003_0006,"{'id': 'jour.1300965', 'title': 'International Journal of Occupational and Environmental Safety'}",SLR,Organizational Factors and Risk Management in the Mining Industry:,
dataset-622,10.1111/dth.13159,"{'id': 'jour.1116392', 'title': 'Dermatologic Therapy'}",SLR,"Rejuvenation of periocular region in Koreans: A multimodal approach combining botulinum toxin, fillers, and micro‐focused ultrasound with visualization for optimal results",
dataset-622,10.1111/ics.12591,"{'id': 'jour.1091444', 'title': 'International Journal of Cosmetic Science'}",SLR,UV reflectance photography of skin – what are you imaging?,
dataset-622,10.1007/s11063-019-10152-3,"{'id': 'jour.1132792', 'title': 'Neural Processing Letters'}",SLR,Joint Robust Transfer Metric and Adaptive Transfer Function Learning,
dataset-622,10.1111/sed.12666,"{'id': 'jour.1026167', 'title': 'Sedimentology'}",SLR,"Formation of mud clast breccias and the process of sedimentary autobrecciation in the hominin‐bearing (Homo naledi) Rising Star Cave system, South Africa",
dataset-622,10.1007/s12325-019-01147-6,"{'id': 'jour.1096634', 'title': 'Advances in Therapy'}",SLR,Real-World Effectiveness and Real-World Cost-Effectiveness of Intravitreal Aflibercept and Intravitreal Ranibizumab in Neovascular Age-Related Macular Degeneration: Systematic Review and Meta-Analysis of Real-World Studies,
dataset-622,10.3389/feart.2019.00289,"{'id': 'jour.1144570', 'title': 'Frontiers in Earth Science'}",SLR,Interannual Variability of Global Wetlands in Response to El Niño Southern Oscillations (ENSO) and Land-Use,
dataset-622,10.3389/fnsys.2019.00069,Frontiers in Systems Neuroscience,SLR,Activation of Brainstem Neurons During Mesencephalic Locomotor Region-Evoked Locomotion in the Cat,http://dx.doi.org/10.3389/fnsys.2019.00069
dataset-622,10.3390/e21111114,Entropy,SLR,Recognition of a Single Dynamic Gesture with the Segmentation Technique HS-ab and Principle Components Analysis (PCA),http://dx.doi.org/10.3390/e21111114
dataset-622,10.1155/2019/5931315,"{'id': 'jour.1137825', 'title': 'Wireless Communications and Mobile Computing'}",SLR,Internet of Things for Healthcare Using Effects of Mobile Computing: A Systematic Literature Review,
dataset-622,10.1101/843128,"{'id': 'jour.1293558', 'title': 'bioRxiv'}",SLR,Demonstration of RNA interference by bacterial feeding in Stentor polymorphus,
dataset-622,10.1007/s11227-019-03068-1,"{'id': 'jour.1133522', 'title': 'The Journal of Supercomputing'}",SLR,Challenges of server consolidation in virtualized data centers and open research issues: a systematic literature review,
dataset-622,10.1145/3359981,"{'id': 'jour.1119907', 'title': 'ACM Computing Surveys'}",SLR,A Survey of DevOps Concepts and Challenges,
dataset-622,10.1182/blood-2019-122904,"{'id': 'jour.1085025', 'title': 'Blood'}",SLR,Overall Survival in Patients with Myelofibrosis Who Have Discontinued Ruxolitinib: A Literature Review,
dataset-622,10.1182/blood-2019-122919,"{'id': 'jour.1085025', 'title': 'Blood'}",SLR,Systematic Literature Review of the Economic Burden and Cost of Illness in Patients with Myelofibrosis,
dataset-622,10.1007/s11301-019-00175-4,"{'id': 'jour.1136524', 'title': 'Management Review Quarterly'}",SLR,Capital structure of SMEs: a systematic literature review and bibliometric analysis,
dataset-622,10.1182/blood-2019-124396,"{'id': 'jour.1085025', 'title': 'Blood'}",SLR,Disease State Adaptation Experienced By Patients with Hemophilia: Literature Review and Expert Consensus,
dataset-622,10.1182/blood-2019-127664,"{'id': 'jour.1085025', 'title': 'Blood'}",SLR,Systematic Literature Review of the Clinical Evidence in Relapsed/Refractory (R/R) Large B-Cell Lymphoma,
dataset-622,10.22146/bip.47370,"{'id': 'jour.1129977', 'title': 'Berkala Ilmu Perpustakaan dan Informasi'}",SLR,Mempertahankan keaslian arsip elektronik di era digital berdasarkan tinjauan literatur sistematis,
dataset-622,10.1182/blood-2019-128951,"{'id': 'jour.1085025', 'title': 'Blood'}",SLR,A Systematic Literature Review of the Burden of Ischemic Priapism in Patients with Sickle Cell Disease,
dataset-622,10.1182/blood-2019-123639,"{'id': 'jour.1085025', 'title': 'Blood'}",SLR,"Efficacy of Pomalidomide, Bortezomib and Dexamethasone in Relapsed or Refractory Multiple Myeloma Post-Lenalidomide: Results from a Systematic Literature Review and Indirect Treatment Comparison",
dataset-622,10.1182/blood-2019-124191,"{'id': 'jour.1085025', 'title': 'Blood'}",SLR,Expanded Meta-Analyses Confirms the Association between MRD and Long-Term Survival Outcomes in Multiple Myeloma (MM),
dataset-622,10.1145/3360497,"{'id': 'jour.1144785', 'title': 'ACM Transactions on Computing Education'}",SLR,Understanding the Knowledge Gaps of Software Engineers: An Empirical Analysis Based on SWEBOK,
dataset-622,10.1007/s13157-019-01226-y,"{'id': 'jour.1045785', 'title': 'Wetlands'}",SLR,A Framework for Considering Climate Change Impacts in Project Selection for Deepwater Horizon Restoration Efforts,
dataset-622,10.1007/s10064-019-01663-3,"{'id': 'jour.1136592', 'title': 'Bulletin of Engineering Geology and the Environment'}",SLR,Experimental study of the spontaneous imbibition characteristics of mudstone extracting water from cement grout,
dataset-622,10.1038/s41393-019-0379-9,"{'id': 'jour.1077060', 'title': 'Spinal Cord'}",SLR,The associations of acceptance with quality of life and mental health following spinal cord injury: a systematic review,
dataset-622,10.1039/c9py01053j,"{'id': 'jour.1045261', 'title': 'Polymer Chemistry'}",SLR,Mechanochromic composite elastomers for additive manufacturing and low strain mechanophore activation,
dataset-622,10.1093/nar/gkz1041,Nucleic Acids Research,SLR,The Year of the Rat: The Rat Genome Database at 20: a multi-species knowledgebase and analysis platform,http://dx.doi.org/10.1093/nar/gkz1041
dataset-622,10.1111/jcal.12383,"{'id': 'jour.1126844', 'title': 'Journal of Computer Assisted Learning'}",SLR,A systematic literature review on Internet of things in education: Benefits and challenges,
dataset-622,10.1002/ett.3788,"{'id': 'jour.1271835', 'title': 'Transactions on Emerging Telecommunications Technologies'}",SLR,A systematic literature review on formal verification of software‐defined networks,
dataset-622,10.1108/ijppm-06-2018-0236,"{'id': 'jour.1137646', 'title': 'International Journal of Productivity and Performance Management'}",SLR,Designing performance measurement systems in nonprofit and public administration organizations,
dataset-622,10.1007/s00024-019-02355-5,"{'id': 'jour.1136817', 'title': 'Pure and Applied Geophysics'}",SLR,"Analysis of Systematic Errors in Geocenter Coordinates Determined From GNSS, SLR, DORIS, and GRACE",
dataset-622,10.1080/10428194.2019.1683736,"{'id': 'jour.1100399', 'title': 'Leukemia & Lymphoma'}",SLR,Relative efficacy of treatment options in transplant-ineligible newly diagnosed multiple myeloma: results from a systematic literature review and network meta-analysis,
dataset-622,10.5194/adgeo-50-27-2019,"{'id': 'jour.1139545', 'title': 'Advances in Geosciences'}",SLR,Combination of precise orbit solutions for Sentinel-3A using Variance Component Estimation,
dataset-622,10.3233/bmr-171053,"{'id': 'jour.1101955', 'title': 'Journal of Back and Musculoskeletal Rehabilitation'}",SLR,Individuals with low back pain improve in standing tolerance and sagittal plane muscle activation following exercise intervention,
dataset-622,10.3390/pr7110844,Processes,SLR,Effects of Processing Conditions on the Simultaneous Extraction and Distribution of Oil and Protein from Almond Flour,http://dx.doi.org/10.3390/pr7110844
dataset-622,10.1039/c9nj04326h,"{'id': 'jour.1087199', 'title': 'New Journal of Chemistry'}",SLR,A compact prospective investigation on the colorimetric recognition of Hg 2+ ion and photostimulated degradation of discharged toxic organic dyes motivated by H. mutabilis directed silver nanoparticles,
dataset-622,10.1002/pat.4774,"{'id': 'jour.1129164', 'title': 'Polymers for Advanced Technologies'}",SLR,Bisphosphoric modified amino functional [xFe3O4–2xAl(OH)3]/waterborne polyurethane nanocomposite with superparamagnetism and flame retardancy,
dataset-622,10.1002/term.2989,"{'id': 'jour.1038739', 'title': 'Journal of Tissue Engineering and Regenerative Medicine'}",SLR,Co‐Transplantion of Wharton's jelly mesenchymal stem cell‐derived osteoblasts with differentiated endothelial cells does not stimulate blood vessel and osteoid formation in nude mice models.,
dataset-622,10.3390/app9224800,Applied Sciences,SLR,Application of Technological Solutions in the Fight Against Money Laundering—A Systematic Literature Review,http://dx.doi.org/10.3390/app9224800
dataset-622,10.1080/10106049.2018.1489423,Geocarto International,SLR,Monitoring Mangrove forest landcover changes in the coastline of Bangladesh from 1976 to 2015,https://www.tandfonline.com/doi/pdf/10.1080/10106049.2018.1489423?needAccess=true
dataset-622,10.1007/s11356-019-06725-3,"{'id': 'jour.1113424', 'title': 'Environmental Science and Pollution Research'}",SLR,Numerical analysis of physical barriers systems efficiency in controlling saltwater intrusion in coastal aquifers,
dataset-622,10.1029/2019jc015268,"{'id': 'jour.1052083', 'title': 'Journal of Geophysical Research Oceans'}",SLR,Seasonal variation in sediment delivery across the bay marsh interface of an estuarine salt marsh,
dataset-622,10.1007/s10657-019-09634-5,"{'id': 'jour.1135907', 'title': 'European Journal of Law and Economics'}",SLR,Bankruptcy procedures in the post-transition economies,
dataset-622,10.1371/journal.pone.0224142,PLoS ONE,SLR,Estimating the national cost burden of in-hospital needlestick injuries among healthcare workers in Japan,http://dx.doi.org/10.1371/journal.pone.0224142
dataset-622,10.5194/os-15-1399-2019,Ocean Science,SLR,Extreme sea levels in the Baltic Sea under climate change scenarios – Part 1: Model validation and sensitivity,http://dx.doi.org/10.5194/os-15-1399-2019
dataset-622,10.2112/si86-030.1,"{'id': 'jour.1137383', 'title': 'Journal of Coastal Research'}",SLR,"Climatic Projections of Indian Ocean During 2030, 2050, 2080 with Implications on Fisheries Sector",
dataset-622,10.3390/app9224753,Applied Sciences,SLR,A Comprehensive Study of the Use of LoRa in the Development of Smart Cities,http://dx.doi.org/10.3390/app9224753
dataset-622,10.1007/s10584-019-02560-0,"{'id': 'jour.1028211', 'title': 'Climatic Change'}",SLR,The impact of climate change on migration: a synthesis of recent empirical insights,
dataset-622,10.1002/jbio.201900190,"{'id': 'jour.1039130', 'title': 'Journal of Biophotonics'}",SLR,Fluorescence fingerprints of oral bacteria,
dataset-622,10.1080/09669582.2019.1682593,"{'id': 'jour.1138534', 'title': 'Journal of Sustainable Tourism'}",SLR,A dynamic vulnerability approach for tourism destinations,
dataset-622,10.1108/ijpdlm-02-2019-0056,"{'id': 'jour.1138560', 'title': 'International Journal of Physical Distribution & Logistics Management'}",SLR,Sustainable supply chain management: continuing evolution and future directions,
dataset-622,10.33369/ijts.11.2.1-11,,SLR,ANALISIS GELOMBANG PASANG TERHADAP BANGUNAN GROIN TIPE I (STUDI KASUS PANTAI KOTA PADANG),
dataset-622,10.1088/1748-9326/ab4165,Environmental Research Letters,SLR,Developed river deltas: are they sustainable?,http://dx.doi.org/10.1088/1748-9326/ab4165
dataset-622,10.1080/14735970.2019.1681049,"{'id': 'jour.1147922', 'title': 'Journal of Corporate Law Studies'}",SLR,The anatomy of Singapore’s statutory derivative action: why do shareholders sue – or not?*,
dataset-622,10.17159/1727-3781/2019/v22i0a7416,"{'id': 'jour.1278364', 'title': 'Potchefstroom Electronic Law Journal'}",SLR,Interpretation Before and After Natal Joint Municipal Pension Fund v Endumeni Municipality 2012 4 SA 593 (SCA),
dataset-622,10.3390/electronics8111295,"{'id': 'jour.1345172', 'title': 'Electronics'}",SLR,Open Vision System for Low-Cost Robotics Education,
dataset-622,10.3390/w11112321,Water,SLR,Integrated Modelling for Groundwater Contamination from Polluted Streams Using New Protection Process Techniques,http://dx.doi.org/10.3390/w11112321
dataset-622,10.1088/2053-1591/ab5129,"{'id': 'jour.1138827', 'title': 'Materials Research Express'}",SLR,Numerical investigation on dielectric-metal based dual narrowband visible absorber,
dataset-622,10.3389/fnins.2019.01159,"{'id': 'jour.1327448', 'title': 'Frontiers in Neuroscience'}",SLR,"More Reliable EEG Electrode Digitizing Methods Can Reduce Source Estimation Uncertainty, but Current Methods Already Accurately Identify Brodmann Areas",
dataset-622,10.1111/1365-2435.13464,"{'id': 'jour.1040295', 'title': 'Functional Ecology'}",SLR,Adaptive specialization and constraint in morphological defences of planktonic larvae,
dataset-622,10.14488/enegep2019_ti_st_295_1663_37710,,SLR,Exploring the literature on resources and capabilities for sustainable innovation: a bibliometric analysis,
dataset-622,10.14393/bj-v35n6a2019-41898,"{'id': 'jour.1022850', 'title': 'Bioscience Journal'}",SLR,Irrigation with saline water on pineapple grown in the semi-arid of bahia state,
dataset-622,10.1002/mrm.28035,"{'id': 'jour.1095465', 'title': 'Magnetic Resonance in Medicine'}",SLR,Extracellular pH mapping of liver cancer on a clinical 3T MRI scanner,
dataset-622,10.3389/feduc.2019.00125,"{'id': 'jour.1358889', 'title': 'Frontiers in Education'}",SLR,Humanoid Robots as Teachers and a Proposed Code of Practice,
dataset-622,10.1007/s10967-019-06878-y,"{'id': 'jour.1094634', 'title': 'Journal of Radioanalytical and Nuclear Chemistry'}",SLR,Characteristics of uranium sorption on illite in a ternary system: effect of phosphate on adsorption,
dataset-622,10.1007/s11356-019-06513-z,"{'id': 'jour.1113424', 'title': 'Environmental Science and Pollution Research'}",SLR,"Relationship between infiltration, sewer rehabilitation, and groundwater flooding in coastal urban areas",
dataset-622,10.1101/831248,"{'id': 'jour.1293558', 'title': 'bioRxiv'}",SLR,TGS-GapCloser: fast and accurately passing through the Bermuda in large genome using error-prone third-generation long reads,
dataset-622,10.1007/s11682-019-00191-8,"{'id': 'jour.1038420', 'title': 'Brain Imaging and Behavior'}",SLR,Supervised machine learning for diagnostic classification from large-scale neuroimaging datasets,
dataset-622,10.5194/adgeo-50-17-2019,"{'id': 'jour.1139545', 'title': 'Advances in Geosciences'}",SLR,Future TRFs and GGOS – where to put the next SLR station?,
dataset-622,10.1029/2019jc015150,"{'id': 'jour.1052083', 'title': 'Journal of Geophysical Research Oceans'}",SLR,Tidal Responses to Future Sea Level Trends on the Yellow Sea Shelf,
dataset-622,10.15388/infedu.2019.20,"{'id': 'jour.1155447', 'title': 'Informatics in Education'}",SLR,Heuristic Evaluation on Usability of Educational Games: A Systematic Review,
dataset-622,10.1055/s-0039-1700496,"{'id': 'jour.1030525', 'title': 'The Journal of Knee Surgery'}",SLR,Subvastus Exposure Compared to Parapatellar Approach in Navigated Sequential Bilateral Total Knee Arthroplasty (SBTKA): A Prospective Randomized Study,
dataset-622,,"{'id': 'jour.1371339', 'title': 'arXiv'}",SLR,"Stochastic Chemical Evolution of Radioactive Isotopes with a Monte Carlo
  Approach",
dataset-622,10.3390/su11216116,Sustainability,SLR,Integrating UAV Technology in an Ecological Monitoring System for Community Wildlife Management Areas in Tanzania,http://dx.doi.org/10.3390/su11216116
dataset-622,10.3390/sym11111361,Symmetry,SLR,Generalized Truncation Positive Normal Distribution,http://dx.doi.org/10.3390/sym11111361
dataset-622,10.1115/iowtc2019-7504,,SLR,Investigating the Influence of MCP Uncertainties on the Energy Storage Capacity Requirements for Offshore Windfarms,
dataset-622,10.1080/03008207.2019.1601183,Connective Tissue Research,SLR,The influence of cyclic tensile strain on multi-compartment collagen-GAG scaffolds for tendon-bone junction repair,https://figshare.com/articles/The_influence_of_cyclic_tensile_strain_on_multi-compartment_collagen-GAG_scaffolds_for_tendon-bone_junction_repair/8020253/files/14940707.pdf
dataset-622,10.1080/00358533.2019.1688064,"{'id': 'jour.1028284', 'title': 'The Round Table'}",SLR,Federal or Unitary? The Power-sharing Debate in Sri Lanka,
dataset-622,10.1080/09593985.2018.1470210,"{'id': 'jour.1095925', 'title': 'Physiotherapy Theory and Practice'}",SLR,Use of a modified treatment-based classification system for subgrouping patients with low back pain: Agreement between telerehabilitation and face-to-face assessments,
dataset-622,10.1080/14772019.2019.1572234,"{'id': 'jour.1052755', 'title': 'Journal of Systematic Palaeontology'}",SLR,A lungfish survivor of the end-Devonian extinction and an Early Carboniferous dipnoan radiation,
dataset-622,10.1080/14719037.2019.1619810,Public Management Review,SLR,Co-design: from expert- to user-driven ideas in public service design,https://www.tandfonline.com/doi/pdf/10.1080/14719037.2019.1619810?needAccess=true
dataset-622,10.1080/21681163.2018.1488223,"{'id': 'jour.1048394', 'title': 'Computer Methods in Biomechanics and Biomedical Engineering Imaging & Visualization'}",SLR,Floodwater detection on roadways from crowdsourced images,
dataset-622,10.1080/24694452.2019.1587281,"{'id': 'jour.1120577', 'title': 'Annals of the American Association of Geographers'}",SLR,"Native American Land-Use Impacts on a Temperate Forested Ecosystem, West Central New York State",
dataset-622,10.1080/08920753.2019.1669103,"{'id': 'jour.1284249', 'title': 'Coastal Management'}",SLR,Socio-ecological Mobility: A Research Strategy for a New Coastline,
dataset-622,10.1080/13696998.2019.1658589,"{'id': 'jour.1103761', 'title': 'Journal of Medical Economics'}",SLR,Cost-effectiveness of rivaroxaban versus apixaban for the initial treatment of venous thromboembolism and extended prevention of recurrences in the UK,
dataset-622,10.1080/00358533.2019.1688466,"{'id': 'jour.1028284', 'title': 'The Round Table'}",SLR,Significant in Isolation: Sri Lanka’s Right to Information Regime in Enactment and Operation,
dataset-622,10.1007/s10270-019-00760-x,"{'id': 'jour.1136228', 'title': 'Software & Systems Modeling'}",SLR,Systematic review of matching techniques used in model-driven methodologies,
dataset-622,10.1109/tpami.2018.2863279,IEEE Transactions on Pattern Analysis and Machine Intelligence,SLR,Early Action Prediction by Soft Regression,http://discovery.dundee.ac.uk/ws/files/28028712/Early_Action_Prediction_by_Soft_Regression.pdf
dataset-622,10.1007/s10586-019-03002-3,"{'id': 'jour.1046649', 'title': 'Cluster Computing'}",SLR,Network Reconfiguration Algorithm (NRA) for scheduling communication-intensive graphs in heterogeneous computing environment,
dataset-622,10.1115/1.4045088,"{'id': 'jour.1312117', 'title': 'Journal of Turbomachinery'}",SLR,Application of the Quantitative Monochrome Calibrated Schlieren Technique in a Highly Loaded Turbine Cascade Test,
dataset-622,10.1088/1361-6501/ab2f1c,"{'id': 'jour.1055181', 'title': 'Measurement Science and Technology'}",SLR,Evaluation of global gravity models from absolute gravity and vertical gravity gradient measurements in Turkey,
dataset-622,10.1093/rheumatology/kez172,Rheumatology,SLR,Performance of magnetic resonance imaging in the diagnosis of axial spondyloarthritis: a systematic literature review,https://academic.oup.com/rheumatology/advance-article-pdf/doi/10.1093/rheumatology/kez172/28551819/kez172.pdf
dataset-622,10.1093/annonc/mdz427.012,"{'id': 'jour.1100417', 'title': 'Annals of Oncology'}",SLR,"278PA systematic literature review of the cost-effectiveness of treatments, costs, and resource use in patients with Burkitt lymphoma",
dataset-622,10.1088/2040-8986/ab490d,"{'id': 'jour.1044251', 'title': 'Journal of Optics'}",SLR,Optoplasmonics: basic principles and applications,
dataset-622,10.1093/ejcts/ezz146,European Journal of Cardio-thoracic Surgery,SLR,Sublobar resection for node-negative lung cancer 2-5 cm in size.,https://doi.org/10.1093/ejcts/ezz146
dataset-622,10.1016/j.resconrec.2019.104423,"{'id': 'jour.1135211', 'title': 'Resources Conservation and Recycling'}",SLR,Recycling of end-of-life reverse osmosis membranes: Comparative LCA and cost-effectiveness analysis at pilot scale,
dataset-622,10.1016/j.jallcom.2019.152938,"{'id': 'jour.1041821', 'title': 'Journal of Alloys and Compounds'}",SLR,Understanding the role of Er on glass forming ability parameters and critical cooling rate in Fe‒based multicomponent bulk metallic glasses,
dataset-622,10.1016/j.retrec.2019.05.001,"{'id': 'jour.1139554', 'title': 'Research in Transportation Economics'}",SLR,Economic impact analysis of GDOT short line railroad infrastructure investment in Georgia,
dataset-622,10.1088/1742-6596/1345/2/022009,Journal of Physics Conference Series,SLR,Image Processing Framework for Face Detection and Face Swapping in Group Photo Refinement,http://dx.doi.org/10.1088/1742-6596/1345/2/022009
dataset-622,10.1038/s41401-019-0224-x,"{'id': 'jour.1023225', 'title': 'Acta Pharmacologica Sinica'}",SLR,Monocarbonyl curcumin analog A2 potently inhibits angiogenesis by inducing ROS-dependent endothelial cell death,
dataset-622,10.1016/j.scitotenv.2019.135685,"{'id': 'jour.1015499', 'title': 'The Science of The Total Environment'}",SLR,Financing and implementation of adaptation measures to climate change along the Spanish coast,
dataset-622,10.1007/s11528-019-00415-0,"{'id': 'jour.1009737', 'title': 'TechTrends'}",SLR,Principles Underpinning Innovative Mobile Learning: Stakeholders’ Priorities,
dataset-622,10.1016/j.ophtha.2019.11.019,"{'id': 'jour.1034222', 'title': 'Ophthalmology'}",SLR,Return To The Operating Room For Removal Of Retained Lens Fragments After Cataract Surgery: Iris® Registry Analysis,
dataset-622,10.1017/s0373463319000249,"{'id': 'jour.1137120', 'title': 'Journal of Navigation'}",SLR,Investigation on GEO satellite orbit determination based on CEI measurements of short baselines,
dataset-622,10.1007/s00500-018-03748-9,"{'id': 'jour.1050238', 'title': 'Soft Computing'}",SLR,Location perspective-based neighborhood-aware POI recommendation in location-based social networks,
dataset-622,10.1016/j.envsci.2019.07.009,"{'id': 'jour.1045213', 'title': 'Environmental Science & Policy'}",SLR,Past hurricane damage and flood zone outweigh shoreline hardening for predicting residential-scale impacts of Hurricane Matthew,
dataset-622,10.1016/j.energy.2019.115942,"{'id': 'jour.1048347', 'title': 'Energy'}",SLR,The impacts of tidal energy development and sea-level rise in the Gulf of Maine,
dataset-622,10.1111/1365-2745.13225,"{'id': 'jour.1005962', 'title': 'Journal of Ecology'}",SLR,"Constrained tree growth and gas exchange of seawater‐exposed forests in the Pacific Northwest, USA",
dataset-622,10.1016/j.marpolbul.2019.110684,"{'id': 'jour.1014189', 'title': 'Marine Pollution Bulletin'}",SLR,"Vessel-based photographic assessment of beach litter in remote coasts. A wide scale application in Saronikos Gulf, Greece",
dataset-622,10.1007/s00779-019-01340-y,"{'id': 'jour.1049837', 'title': 'Personal and Ubiquitous Computing'}",SLR,"Special issue on ambient systems, networks and technologies",
dataset-622,10.5194/bg-2019-443,Biogeosciences,SLR,Common features of iodate to iodide reduction amongst a diverse range of marine phytoplankton,http://dx.doi.org/10.5194/bg-2019-443
dataset-622,10.1007/s13197-019-03951-y,"{'id': 'jour.1006305', 'title': 'Journal of Food Science and Technology'}",SLR,Production of innovative gluten-free breakfast cereals based on red and black rice by extrusion processing technology,
dataset-622,10.1007/s00190-019-01228-y,"{'id': 'jour.1052480', 'title': 'Journal of Geodesy'}",SLR,Laser geodetic satellites: a high-accuracy scientific tool,
dataset-622,10.1007/s00190-019-01307-0,"{'id': 'jour.1052480', 'title': 'Journal of Geodesy'}",SLR,Impact of network constraining on the terrestrial reference frame realization based on SLR observations to LAGEOS,
dataset-622,10.1007/s00190-018-1140-4,Journal of Geodesy,SLR,Satellite laser ranging to low Earth orbiters: orbit and network validation,https://boris.unibe.ch/120576/7/JGeod_17_SLRLEO.pdf
dataset-622,10.1016/j.rsase.2019.100263,"{'id': 'jour.1153423', 'title': 'Remote Sensing Applications Society and Environment'}",SLR,"Evaluation of coastal vulnerability for the District of Buenaventura, Colombia: A geospatial approach",
dataset-622,10.1016/j.jallcom.2019.153119,"{'id': 'jour.1041821', 'title': 'Journal of Alloys and Compounds'}",SLR,Strong metallic glass: TiZrHfCuNiBe high entropy alloy,
dataset-622,10.1007/s00190-018-1207-2,"{'id': 'jour.1052480', 'title': 'Journal of Geodesy'}",SLR,Information resources supporting scientific research for the international laser ranging service,
dataset-622,10.1111/ceo.13632,"{'id': 'jour.1297427', 'title': 'Clinical and Experimental Ophthalmology'}",SLR,Poster Abstracts,
dataset-622,10.1016/j.cie.2019.106024,"{'id': 'jour.1137059', 'title': 'Computers & Industrial Engineering'}",SLR,A systematic literature review of machine learning methods applied to predictive maintenance,
dataset-622,10.1016/j.jeem.2019.102262,"{'id': 'jour.1120840', 'title': 'Journal of Environmental Economics and Management'}",SLR,Coastal dynamics and adaptation to uncertain sea level rise: Optimal portfolios for salt marsh migration,
dataset-622,10.1016/j.hansur.2019.09.010,"{'id': 'jour.1313399', 'title': 'Hand Surgery and Rehabilitation'}",SLR,Fifth metacarpal instability and its effect on hamatometacarpal arthritis patterns – a cadaver study,
dataset-622,10.1016/j.envsci.2019.09.007,"{'id': 'jour.1045213', 'title': 'Environmental Science & Policy'}",SLR,A practical framework of quantifying climate change-driven environmental losses (QuantiCEL) in coastal areas in developing countries,
dataset-622,10.1016/j.jmatprotec.2019.05.013,"{'id': 'jour.1038302', 'title': 'Journal of Materials Processing Technology'}",SLR,Investigations in nanosecond laser micromachining on the Zr52.8Cu17.6Ni14.8Al9.9Ti4.9 bulk metallic glass: experimental and theoretical study,
dataset-622,10.1016/j.jclepro.2019.07.052,"{'id': 'jour.1044002', 'title': 'Journal of Cleaner Production'}",SLR,Improving the energy balance of the industry of ethanol with methane production from vinasse and molasses in two-stage anaerobic reactors,
dataset-622,10.1007/s13369-019-03923-6,"{'id': 'jour.1136851', 'title': 'Arabian Journal for Science and Engineering'}",SLR,Framework for Agile Development Using Cloud Computing: A Survey,
dataset-622,10.1016/j.geog.2019.06.004,Geodesy and Geodynamics,SLR,The progress of laser ranging technology at Shanghai Astronomical Observatory,https://doi.org/10.1016/j.geog.2019.06.004
dataset-622,10.1007/s42452-019-1477-1,"{'id': 'jour.1336318', 'title': 'SN Applied Sciences'}",SLR,Ensemble of multi-objective metaheuristics for multiprocessor scheduling in heterogeneous distributed systems: a novel success-proportionate learning-based system,
dataset-622,10.1002/ldr.3404,"{'id': 'jour.1137887', 'title': 'Land Degradation and Development'}",SLR,An experimental study on the effects of grass root density on gully headcut erosion in the gully region of China's Loess Plateau,
dataset-622,10.1016/j.jss.2019.07.100,"{'id': 'jour.1125955', 'title': 'Journal of Systems and Software'}",SLR,A Systematic Literature Review of Techniques and Metrics to Reduce the Cost of Mutation Testing,
dataset-622,10.1519/jsc.0000000000002157,"{'id': 'jour.1100761', 'title': 'The Journal of Strength and Conditioning Research'}",SLR,"Acute Effects of Constant-Angle and Constant-Torque Static Stretching on Passive Stiffness of the Posterior Hip and Thigh Muscles in Healthy, Young and Old Men",
dataset-622,10.1111/jfr3.12506,Journal of Flood Risk Management,SLR,Evaluation of flood risk reduction strategies through combinations of interventions,https://onlinelibrary.wiley.com/doi/pdf/10.1111/jfr3.12506
dataset-622,10.1016/j.jallcom.2019.152008,"{'id': 'jour.1041821', 'title': 'Journal of Alloys and Compounds'}",SLR,Corrosion of self-curing waterborne zinc oxide-potassium silicate coating modified with aluminium powder,
dataset-622,10.1016/j.jclepro.2019.119094,"{'id': 'jour.1044002', 'title': 'Journal of Cleaner Production'}",SLR,Drivers that motivate energy companies to be responsible. A systematic literature review of Corporate Social Responsibility in the energy sector,
dataset-622,10.1016/j.infsof.2019.08.002,"{'id': 'jour.1129802', 'title': 'Information and Software Technology'}",SLR,Taking the emotional pulse of software engineering — A systematic literature review of empirical studies,
dataset-622,10.1111/vsu.13237,"{'id': 'jour.1092835', 'title': 'Veterinary Surgery'}",SLR,Ex vivo evaluation of a novel surgical guide on the accuracy of closing wedge osteotomies,
dataset-622,10.1007/s10584-019-02535-1,"{'id': 'jour.1028211', 'title': 'Climatic Change'}",SLR,"Planned retreat in Global South megacities: disentangling policy, practice, and environmental justice",
