datasets,doi,journal,search_term,title,url
dataset-613,10.1007/s11906-019-0950-y,"{'id': 'jour.1021183', 'title': 'Current Hypertension Reports'}",SVI,The Use of Risk Assessment Tools and Prognostic Scores in Managing Patients with Pulmonary Arterial Hypertension,
dataset-613,10.1016/j.frl.2019.03.003,"{'id': 'jour.1140128', 'title': 'Finance Research Letters'}",SVI,Investor Attention and Short-term Return Reversals,
dataset-613,10.1007/s00586-019-05934-1,"{'id': 'jour.1103376', 'title': 'European Spine Journal'}",SVI,Surgical growth guidance with non-fused anchoring segments in early-onset scoliosis,
dataset-613,10.1016/j.psep.2019.02.023,"{'id': 'jour.1052128', 'title': 'Process Safety and Environmental Protection'}",SVI,Decision tree for identification and prediction of filamentous bulking at full-scale activated sludge wastewater treatment plant,
dataset-613,10.1002/pros.23812,"{'id': 'jour.1092102', 'title': 'The Prostate'}",SVI,Comparison of preoperative locoregional Ga‐68 PSMA‐11 PET‐CT and mp‐MRI results with postoperative histopathology of prostate cancer,
dataset-613,10.1590/1678-4162-10741,Arquivo Brasileiro de Medicina Veterinária e Zootecnia,SVI,Use of infrared thermography to evaluate the inflammatory reaction in cat testis after intratesticular injection of 0.9% NaCl or 20% CaCl2 with 1% lidocaine,http://www.scielo.br/pdf/abmvz/v71n3/0102-0935-abmvz-71-03-929.pdf
dataset-613,10.1016/j.jjcc.2018.12.017,"{'id': 'jour.1313687', 'title': 'Journal of Cardiology'}",SVI,Symptomatic paradoxical low gradient severe aortic stenosis: A possible link to heart failure with preserved ejection fraction,
dataset-613,10.1016/j.jece.2019.103125,"{'id': 'jour.1052918', 'title': 'Journal of Environmental Chemical Engineering'}",SVI,Evaluation of a tannin-based coagulant on the decolorization of synthetic effluents,
dataset-613,10.1016/j.algal.2019.101495,"{'id': 'jour.1048505', 'title': 'Algal Research'}",SVI,Effects of seeding density on photogranulation and the start-up of the oxygenic photogranule process for aeration-free wastewater treatment,
dataset-613,10.1002/wer.1066,"{'id': 'jour.1312339', 'title': 'Water Environment Research'}",SVI,Activated sludge morphology significantly impacts oxygen transfer at the air–liquid boundary,
dataset-613,10.1016/j.vehcom.2019.03.005,"{'id': 'jour.1150678', 'title': 'Vehicular Communications'}",SVI,Adaptive optimization of QoS constraint transmission capacity of VANET,
dataset-613,10.1111/sms.13398,"{'id': 'jour.1101566', 'title': 'Scandinavian Journal of Medicine and Science in Sports'}",SVI,Associations of fitness and physical activity with orthostatic responses of heart rate and blood pressure at midlife,
dataset-613,10.1016/j.biortech.2019.02.047,"{'id': 'jour.1133055', 'title': 'Bioresource Technology'}",SVI,Effects of beneficial microorganisms on nutrient removal and excess sludge production in an anaerobic–anoxic/oxic (A2O)process for municipal wastewater treatment,
dataset-613,10.1016/j.plaphy.2019.04.003,"{'id': 'jour.1014434', 'title': 'Plant Physiology and Biochemistry'}",SVI,Ascorbic acid formulation for survivability and diazotrophic efficacy of Azotobacter chroococcum Avi2 (MCC 3432) under hydrogen peroxide stress and its role in plant-growth promotion in rice (Oryza sativa L.),
dataset-613,10.1016/j.urolonc.2019.01.012,"{'id': 'jour.1094069', 'title': 'Urologic Oncology Seminars and Original Investigations'}",SVI,mpMRI preoperative staging in men treated with antiandrogen and androgen deprivation therapy before robotic prostatectomy,
dataset-613,10.1007/s00380-018-01329-2,"{'id': 'jour.1095887', 'title': 'Heart and Vessels'}",SVI,Association between valvuloarterial impedance after transcatheter aortic valve implantation and 2-year mortality in elderly patients with severe symptomatic aortic stenosis: the OCEAN-TAVI registry,
dataset-613,10.1109/tnnls.2018.2872986,"{'id': 'jour.1033529', 'title': 'IEEE Transactions on Neural Networks and Learning Systems'}",SVI,Axially Symmetric Data Clustering Through Dirichlet Process Mixture Models of Watson Distributions,
dataset-613,10.1002/qre.2433,"{'id': 'jour.1137353', 'title': 'Quality and Reliability Engineering International'}",SVI,On computing the reliability of opportunistic multihop networks with Mobile relays,
dataset-613,10.1016/j.jacbts.2019.02.004,JACC Basic to Translational Science,SVI,"Western Diet-Fed, Aortic-Banded Ossabaw Swine A Preclinical Model of Cardio-Metabolic Heart Failure",https://doi.org/10.1016/j.jacbts.2019.02.004
dataset-613,10.1007/s42398-019-00056-2,Environmental Sustainability,SVI,Recent advances in brewery wastewater treatment; approaches for water reuse and energy recovery: a review,https://link.springer.com/content/pdf/10.1007%2Fs42398-019-00056-2.pdf
dataset-613,10.1016/j.ijlcj.2019.03.005,"{'id': 'jour.1269887', 'title': 'International Journal of Law Crime and Justice'}",SVI,"Stalking victimization in Portugal: Prevalence, characteristics, and impact",
dataset-613,10.1016/j.jprocont.2019.03.017,"{'id': 'jour.1039977', 'title': 'Journal of Process Control'}",SVI,"Scalable learning and probabilistic analytics of industrial big data based on parameter server: Framework, methods and applications",
dataset-613,10.1016/j.jwpe.2019.100791,"{'id': 'jour.1143108', 'title': 'Journal of Water Process Engineering'}",SVI,The use of respirometry as a tool for the diagnosis of waste water treatment plants. A real case study in Southern Spain,
dataset-613,10.1055/s-0038-1676644,"{'id': 'jour.1047283', 'title': 'Journal of Pediatric Genetics'}",SVI,Gene Variants in NKX2-1 Do Not Represent a Major Etiological Factor of Primary Congenital Hypothyroidism in Mexican Population,
dataset-613,10.1016/j.jag.2018.12.011,"{'id': 'jour.1045706', 'title': 'International Journal of Applied Earth Observation and Geoinformation'}",SVI,Collaborative inversion heavy metal stress in rice by using two-dimensional spectral feature space based on HJ-1 A HSI and radarsat-2 SAR remote sensing data,
dataset-613,10.1016/j.bir.2018.10.003,Borsa Istanbul Review,SVI,Investor Attention and Stock Returns: Evidence from Borsa Istanbul,https://doi.org/10.1016/j.bir.2018.10.003
dataset-613,10.1109/tpel.2018.2867272,"{'id': 'jour.1033560', 'title': 'IEEE Transactions on Power Electronics'}",SVI,Source-Side Series-Virtual-Impedance Control to Improve the Cascaded System Stability and the Dynamic Performance of Its Source Converter,
dataset-613,10.1053/j.jvca.2019.02.011,"{'id': 'jour.1101507', 'title': 'Journal of Cardiothoracic and Vascular Anesthesia'}",SVI,Regional right ventricular volume and function analysis by intraoperative 3D echocardiography derived mesh models,
dataset-613,10.1007/s10554-019-01544-6,"{'id': 'jour.1025429', 'title': 'The International Journal of Cardiovascular Imaging'}",SVI,Impact of age and cardiac disease on regional left and right ventricular myocardial motion in healthy controls and patients with repaired tetralogy of fallot,
dataset-613,10.1109/tnsre.2019.2912416,"{'id': 'jour.1295036', 'title': 'IEEE Transactions on Neural Systems and Rehabilitation Engineering'}",SVI,"Restricted, Repetitive, and Stereotypical Patterns of Behavior in Autism—an fMRI Perspective",
dataset-613,10.1016/j.ecoenv.2019.03.024,"{'id': 'jour.1087976', 'title': 'Ecotoxicology and Environmental Safety'}",SVI,Specific vulnerability assessment of nitrate in shallow groundwater with an improved DRSTIC-LE model,
dataset-613,10.1111/jgs.15812,Journal of the American Geriatrics Society,SVI,The Social Vulnerability Index: Assessing Replicability in Predicting Mortality Over 27 Years,https://onlinelibrary.wiley.com/doi/pdf/10.1111/jgs.15812
dataset-613,10.1111/exsy.12374,"{'id': 'jour.1127120', 'title': 'Expert Systems'}",SVI,Developing a personal value analysis method of social media to support customer segmentation and business model innovation,
dataset-613,10.1016/j.chemosphere.2019.03.048,"{'id': 'jour.1015185', 'title': 'Chemosphere'}",SVI,Stability of aerobic granular sludge in a pilot scale sequencing batch reactor enhanced by granular particle size control,
dataset-613,10.1002/cpch.64,"{'id': 'jour.1045077', 'title': 'Current Protocols in Chemical Biology'}",SVI,Novel Approaches to Access Arylfluorosulfates and Sulfamoyl Fluorides Based on Sulfur (VI) Fluoride Exchange,
dataset-613,10.1016/j.ultsonch.2019.01.030,"{'id': 'jour.1112099', 'title': 'Ultrasonics Sonochemistry'}",SVI,Using high frequency and low-intensity ultrasound to enhance activated sludge characteristics,
dataset-613,10.1007/s10203-019-00236-z,"{'id': 'jour.1313765', 'title': 'Decisions in Economics and Finance'}",SVI,A linear goal programming method to recover risk neutral probabilities from options prices by maximum entropy,
dataset-613,10.1007/s10203-019-00258-7,Decisions in Economics and Finance,SVI,Does market attention affect Bitcoin returns and volatility?,https://link.springer.com/content/pdf/10.1007%2Fs10203-019-00258-7.pdf
dataset-613,10.1007/s40201-019-00361-2,Journal of Environmental Health Science and Engineering,SVI,"Application of electro-Fenton process for treatment of composting plant leachate: kinetics, operational parameters and modeling",https://jehse.biomedcentral.com/track/pdf/10.1007/s40201-019-00361-2
dataset-613,10.1111/vsu.13130,"{'id': 'jour.1092835', 'title': 'Veterinary Surgery'}",SVI,Cardiorespiratory effects of variable pressure thoracic insufflation in cats undergoing video‐assisted thoracic surgery,
dataset-613,10.1016/j.bpa.2019.04.002,"{'id': 'jour.1312200', 'title': 'Best Practice & Research Clinical Anaesthesiology'}",SVI,Perioperative Hemodynamic Management 4.0,
dataset-613,10.1007/s10877-018-0183-7,"{'id': 'jour.1118054', 'title': 'Journal of Clinical Monitoring and Computing'}",SVI,The importance of sensor contacting force for predicting fluid responsiveness in children using respiratory variations in pulse oximetry plethysmographic waveform,
dataset-613,10.1007/s10072-019-03790-x,"{'id': 'jour.1294956', 'title': 'Neurological Sciences'}",SVI,The global burden of cerebral small vessel disease related to neurological deficit severity and clinical outcomes of acute ischemic stroke after IV rt-PA treatment,
dataset-613,10.1016/j.biortech.2019.02.074,"{'id': 'jour.1133055', 'title': 'Bioresource Technology'}",SVI,Synergistic degradation on phenolic compounds of coal pyrolysis wastewater (CPW) by lignite activated coke-active sludge (LAC-AS) process:Insights into succession of microbial community under selective pressure,
dataset-613,10.1039/c9ra01253b,RSC Advances,SVI,"Kitazin-pea interaction: understanding the fungicide induced nodule alteration, cytotoxicity, oxidative damage and toxicity alleviation by Rhizobium leguminosarum",https://doi.org/10.1039/c9ra01253b
dataset-613,10.1371/journal.pone.0217505,PLoS ONE,SVI,Do street-level scene perceptions affect housing prices in Chinese megacities? An analysis using open access datasets and deep learning,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0217505&type=printable
dataset-613,10.1039/c9ew00004f,"{'id': 'jour.1053095', 'title': 'Environmental Science Water Research & Technology'}",SVI,Enhancing the stability and efficiency of the anammox process in plug-flow integrated fixed-film activated sludge (IFAS) reactors through alternating anoxic/aerobic (A 3 ) conditions,
dataset-613,10.5194/isprs-annals-iv-2-w5-239-2019,ISPRS Annals of Photogrammetry Remote Sensing and Spatial Information Sciences,SVI,A LAND COVER CHANGE DETECTION METHOD BASED ON CHANGE DIFFERENCE MAP FUSION,https://doi.org/10.5194/isprs-annals-iv-2-w5-239-2019
dataset-613,10.1007/s11590-019-01439-4,"{'id': 'jour.1052645', 'title': 'Optimization Letters'}",SVI,On descent alternating direction method with LQP regularization for the structured variational inequalities,
dataset-613,10.3390/app9112181,Applied Sciences,SVI,Comparative Performance of Catalytic Fenton Oxidation with Zero-Valent Iron (Fe(0)) in Comparison with Ferrous Sulphate for the Removal of Micropollutants,https://www.mdpi.com/2076-3417/9/11/2181/pdf
dataset-613,10.1007/s10877-019-00324-w,Journal of Clinical Monitoring and Computing,SVI,The response of a standardized fluid challenge during cardiac surgery on cerebral oxygen saturation measured with near-infrared spectroscopy,https://link.springer.com/content/pdf/10.1007%2Fs10877-019-00324-w.pdf
dataset-613,10.1002/cpe.4721,Concurrency and Computation Practice and Experience,SVI,Long short‐term memory networks for CSI300 volatility prediction with Baidu search volume,http://arxiv.org/pdf/1805.11954
dataset-613,10.5489/cuaj.6079,Canadian Urological Association Journal,SVI,2019 CUA Annual Meeting Abstracts,https://cuaj.ca/index.php/journal/article/download/6079/4125
dataset-613,10.33128/k.60.2.3,Krmiva,SVI,"Comparative analysis of feed costs on cattle, pig and poultry farms in the FADN sample",https://hrcak.srce.hr/file/321503
dataset-613,10.1080/14767058.2019.1610737,"{'id': 'jour.1030462', 'title': 'The Journal of Maternal-Fetal & Neonatal Medicine'}",SVI,Characteristics and outcomes of fetuses with laterality defects are the current outcomes better? A single center study,
dataset-613,10.1111/fima.12265,"{'id': 'jour.1122006', 'title': 'Financial Management'}",SVI,Portfolio manager home‐country culture and mutual fund risk‐taking,
dataset-613,10.1080/07373937.2019.1615938,"{'id': 'jour.1137208', 'title': 'Drying Technology'}",SVI,A new method to characterize sludge stickiness during drying: Effects of sludge temperature and calcium oxide (CaO) on stickiness,
dataset-613,10.1039/c9nr00206e,"{'id': 'jour.1043052', 'title': 'Nanoscale'}",SVI,Three-dimensional electroactive ZnO nanomesh directly derived from hierarchically self-assembled block copolymer thin films,
dataset-613,10.1007/s10021-019-00387-5,"{'id': 'jour.1023054', 'title': 'Ecosystems'}",SVI,Applying Climate Change Risk Management Tools to Integrate Streamflow Projections and Social Vulnerability,
dataset-613,10.3390/microorganisms7050132,Microorganisms,SVI,In Vitro Activation of Seed-Transmitted Cultivation-Recalcitrant Endophytic Bacteria in Tomato and Host–Endophyte Mutualism,https://www.mdpi.com/2076-2607/7/5/132/pdf
dataset-613,10.1155/2019/2018059,Applied Bionics and Biomechanics,SVI,Pelvic Drop Changes due to Proximal Muscle Strengthening Depend on Foot-Ankle Varus Alignment,http://downloads.hindawi.com/journals/abb/2019/2018059.pdf
dataset-613,10.1253/circrep.cr-19-0009,Circulation Reports,SVI,"Prevalence, Clinical Profile, and In-Hospital Outcomes of Sleep-Disordered Breathing in Patients Undergoing Transcatheter Aortic Valve Implantation in Japan",https://www.jstage.jst.go.jp/article/circrep/1/5/1_CR-19-0009/_pdf
dataset-613,10.22302/ppk.jpk.v37i1.618,Jurnal Penelitian Karet,SVI,PENGARUH PENAMBAHAN ANHIDRIDA MALEAT TERHADAP MUTU TEKNIS KARET ALAM TERMODIFIKASI,http://ejournal.puslitkaret.co.id/index.php/jpk/article/download/618/pdf
dataset-613,10.1371/journal.pone.0216398,PLoS ONE,SVI,"Changing trends of blindness, visual impairment and cataract surgery in Bhutan: 2009–2018",https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0216398&type=printable
dataset-613,10.1007/s10943-019-00829-3,"{'id': 'jour.1077206', 'title': 'Journal of Religion and Health'}",SVI,Prayer in Marriage to Improve Wellness: Relationship Quality and Cardiovascular Functioning,
dataset-613,10.1007/s10877-019-00318-8,"{'id': 'jour.1118054', 'title': 'Journal of Clinical Monitoring and Computing'}",SVI,Influence of different PEEP levels on electrical impedance tomography findings in patients under general anesthesia ventilated in the lateral decubitus position,
dataset-613,10.1111/jdv.15596,"{'id': 'jour.1103093', 'title': 'Journal of the European Academy of Dermatology and Venereology'}",SVI,"Spatial clustering, social vulnerability and risk of leprosy in an endemic area in Northeast Brazil: an ecological study",
dataset-613,10.3390/recycling4020020,Recycling,SVI,Coloured Plastic Bags for Kerbside Collection of Waste from Households—To Improve Waste Recycling,https://www.mdpi.com/2313-4321/4/2/20/pdf
dataset-613,10.1371/journal.pone.0216492,PLoS ONE,SVI,A comprehensive study capturing vision loss burden in Pakistan (1990-2025): Findings from the Global Burden of Disease (GBD) 2017 study,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0216492&type=printable
dataset-613,10.1093/humrep/dez028,Human Reproduction,SVI,Efficacy and safety of ASP1707 for endometriosis-associated pelvic pain: the phase II randomized controlled TERRA study,https://academic.oup.com/humrep/article-pdf/34/5/813/28570567/dez028.pdf
dataset-613,10.2166/wst.2019.177,"{'id': 'jour.1120277', 'title': 'Water Science & Technology'}",SVI,Factors affecting SVI in small scale WWTPs,
dataset-613,10.1215/00031283-7277054,"{'id': 'jour.1024101', 'title': 'American Speech'}",SVI,Deriving homogeneity in a settler colonial variety of English,
dataset-613,10.1093/glycob/cwz011,"{'id': 'jour.1101125', 'title': 'Glycobiology'}",SVI,An updated view of the oligosaccharyltransferase complex in Plasmodium,
dataset-613,10.1016/j.chemosphere.2019.02.088,"{'id': 'jour.1015185', 'title': 'Chemosphere'}",SVI,Assessing activated sludge morphology and oxygen transfer performance using image analysis,
dataset-613,10.1016/j.jbiosc.2018.11.002,"{'id': 'jour.1297515', 'title': 'Journal of Bioscience and Bioengineering'}",SVI,Removal of selenite from artificial wastewater with high salinity by activated sludge in aerobic sequencing batch reactors,
dataset-613,10.1016/j.jid.2019.03.247,Journal of Investigative Dermatology,SVI,171 Retrospective analysis of a subset of human repeat insult patch tests conducted by the Research Institute for Fragrance Materials over the past 30 years,http://www.jidonline.org/article/S0022202X19304385/pdf
dataset-613,10.1007/s40261-019-00762-z,"{'id': 'jour.1100199', 'title': 'Clinical Drug Investigation'}",SVI,Benefits of Beta-Blockade in Sepsis and Septic Shock: A Systematic Review,
dataset-613,10.1080/09553002.2019.1558298,"{'id': 'jour.1017662', 'title': 'International Journal of Radiation Biology'}",SVI,"Evaluation of mature miR398 family, expression analysis and the post-transcriptional regulation evidence in gamma-irradiated and nitrogen-stressed Medicago sativa seedlings",
dataset-613,10.1016/j.measurement.2019.02.014,"{'id': 'jour.1052495', 'title': 'Measurement'}",SVI,Prognostication of Waste Water Treatment Plant Performance Using Efficient Soft computing Models: An Environmental Evaluation,
dataset-613,10.1177/0264619618823825,"{'id': 'jour.1096350', 'title': 'British Journal of Visual Impairment'}",SVI,Insight into falls prevention programmes for people with visual impairments and intellectual disabilities: A scoping review,
dataset-613,10.1002/ccd.28216,"{'id': 'jour.1294875', 'title': 'Catheterization and Cardiovascular Interventions'}",SVI,Abstracts,
dataset-613,10.1111/acem.13756,Academic Emergency Medicine,SVI,SAEM Annual Meeting Abstracts,https://onlinelibrary.wiley.com/doi/pdf/10.1111/acem.13756
dataset-613,10.1109/icassp.2019.8683372,,SVI,A Training Method Using Dnn-guided Layerwise Pretraining for Deep Gaussian Processes,
dataset-613,10.1111/dmcn.14126,"{'id': 'jour.1001475', 'title': 'Developmental Medicine & Child Neurology'}",SVI,Childhood disintegrative disorder and autism spectrum disorder: a systematic review,
dataset-613,10.1249/mss.0000000000001889,"{'id': 'jour.1011551', 'title': 'Medicine & Science in Sports & Exercise'}",SVI,PHYSIOLOGICAL RESPONSES TO EXERCISE IN PEDIATRIC HEART TRANSPLANT RECIPIENTS,
dataset-613,10.32238/koutsugakkai.61.0_85,,SVI,外航クルーズ客船の寄港の集中がもたらす負の影響に関する考察,
dataset-613,10.1164/rccm.201808-1562le,"{'id': 'jour.1017031', 'title': 'American Journal of Respiratory and Critical Care Medicine'}",SVI,Right Ventricular Load and Function in Chronic Thromboembolic Pulmonary Hypertension: Differences between Proximal and Distal Chronic Thromboembolic Pulmonary Hypertension,
dataset-613,10.1016/j.neucom.2019.03.002,"{'id': 'jour.1128607', 'title': 'Neurocomputing'}",SVI,Stable Value Iteration for Two-Player Zero-Sum Game of Discrete-Time Nonlinear Systems Based on Adaptive Dynamic Programming,
dataset-613,10.1016/j.carrev.2019.05.002,"{'id': 'jour.1021154', 'title': 'Cardiovascular Revascularization Medicine'}",SVI,Outcome of patients with low-gradient aortic stenosis undergoing Transcatheter or surgical aortic valve replacement,
dataset-613,10.23919/ifipnetworking.2019.8816832,,SVI,Balancing Performance Characteristics of Hierarchical Heavy Hitters,
dataset-613,10.1016/j.bjane.2019.03.005,Brazilian Journal of Anesthesiology,SVI,Predictive value of plasma cytokines for acute kidney injury following lung resection surgery: Prospective observational study,https://doi.org/10.1016/j.bjane.2019.03.005
dataset-613,10.1016/j.jsxm.2019.03.058,"{'id': 'jour.1034398', 'title': 'Journal of Sexual Medicine'}",SVI,PS-03-003 Surgical treatment of clitoral phimosis and its effects on female sexual functions,
dataset-613,10.1016/j.ocecoaman.2019.03.010,"{'id': 'jour.1042461', 'title': 'Ocean & Coastal Management'}",SVI,Coastal vulnerability analysis of Bangladesh coast using fuzzy logic based geospatial techniques,
dataset-613,10.1109/tfuzz.2018.2838064,"{'id': 'jour.1033614', 'title': 'IEEE Transactions on Fuzzy Systems'}",SVI,A Knowledge-Based Risk Measure From the Fuzzy Multicriteria Decision-Making Perspective,
dataset-613,10.1089/ees.2018.0402,"{'id': 'jour.1095092', 'title': 'Environmental Engineering Science'}",SVI,Effect and Mechanism of Waste-Activated Sludge Disintegration Treated by Composite Ferrate Solution,
dataset-613,10.1016/j.omega.2019.05.005,"{'id': 'jour.1120987', 'title': 'Omega'}",SVI,Dynamic Interdiction Networks with Applications in Illicit Supply Chains,
dataset-613,10.1111/jce.13876,"{'id': 'jour.1094057', 'title': 'Journal of Cardiovascular Electrophysiology'}",SVI,A left common pulmonary vein: Anatomical variant predicting good outcomes of repeat catheter ablation for atrial fibrillation,
dataset-613,10.1016/j.jfineco.2018.10.006,"{'id': 'jour.1041730', 'title': 'Journal of Financial Economics'}",SVI,Attention allocation and return co-movement: Evidence from repeated natural experiments,
dataset-613,10.1016/j.eneco.2018.12.025,"{'id': 'jour.1137345', 'title': 'Energy Economics'}",SVI,OPEC in the News,
dataset-613,10.1016/j.jenvman.2019.02.080,"{'id': 'jour.1018392', 'title': 'Journal of Environmental Management'}",SVI,Treatment of printing ink wastewater using electrocoagulation,
dataset-613,10.11606/d.3.2019.tde-19072019-101714,,SVI,Partida de reator em bateladas sequenciais visando à  identificação das condições operacionais necessárias para a formação de lodo granular aeróbio.,
dataset-613,10.1097/acm.0000000000002590,"{'id': 'jour.1017748', 'title': 'Academic Medicine'}",SVI,A Reflection Upon the Impact of Early 21st Century Technological Innovations on Medical School Admissions,
dataset-613,10.1007/s10586-018-1886-8,"{'id': 'jour.1046649', 'title': 'Cluster Computing'}",SVI,The impact of attention heterogeneity on stock market in the era of big data,
dataset-613,10.1016/j.ijcard.2018.12.078,"{'id': 'jour.1313661', 'title': 'International Journal of Cardiology'}",SVI,Therapeutic potential of phosphodiesterase type 5 inhibitors in heart failure with preserved ejection fraction and combined post- and pre-capillary pulmonary hypertension,
dataset-613,10.1109/icphys.2019.8854888,,SVI,Data-driven failure analysis for the cyber physical infrastructures,
dataset-613,10.1016/j.ijmst.2018.05.007,International Journal of Mining Science and Technology,SVI,Lowering ash slagging and fouling tendency of high-alkali coal by hydrothermal pretreatment,https://doi.org/10.1016/j.ijmst.2018.05.007
dataset-613,10.1016/j.cej.2019.01.176,"{'id': 'jour.1127675', 'title': 'Chemical Engineering Journal'}",SVI,Treatment of organic wastewater containing nitrogen and chlorine by combinatorial electrochemical system: Taking biologically treated landfill leachate treatment as an example,
dataset-613,10.1016/j.egg.2019.100036,"{'id': 'jour.1158973', 'title': 'Ecological Genetics and Genomics'}",SVI,Evaluation of yield and seedling vigour related traits of Swarna/ Oryza nivara backcross introgression lines under three environment conditions,
dataset-613,10.1002/wilm.10760,"{'id': 'jour.1139391', 'title': 'Wilmott'}",SVI,The Sales‐Margin Transparency Farce,
dataset-613,10.1016/j.jid.2019.03.250,Journal of Investigative Dermatology,SVI,174 Outpatient healthcare utilization patterns for atopic dermatitis among US children and adults,http://www.jidonline.org/article/S0022202X19304415/pdf
dataset-613,10.1016/j.jclepro.2019.02.180,"{'id': 'jour.1044002', 'title': 'Journal of Cleaner Production'}",SVI,"Formation, extracellular polymeric substances and microbial community of aerobic granules enhanced by microbial flocculant compared with poly-aluminum chloride",
dataset-613,10.1109/tie.2018.2856200,"{'id': 'jour.1033601', 'title': 'IEEE Transactions on Industrial Electronics'}",SVI,Scalable Semisupervised GMM for Big Data Quality Prediction in Multimode Processes,
dataset-613,10.1016/j.jid.2019.03.251,Journal of Investigative Dermatology,SVI,175 Association of particulate matter air pollution and itch: a digital epidemiology approach,http://www.jidonline.org/article/S0022202X19304427/pdf
dataset-613,10.1109/taslp.2019.2905167,IEEE/ACM Transactions on Audio Speech and Language Processing,SVI,Statistical Parametric Speech Synthesis Using Deep Gaussian Processes,https://doi.org/10.1109/taslp.2019.2905167
dataset-613,10.1111/echo.14323,"{'id': 'jour.1095881', 'title': 'Echocardiography'}",SVI,The relation of left ventricular geometry to left ventricular outflow tract shape and stroke volume index calculations,
dataset-613,10.1002/ejhf.1488,European Journal of Heart Failure,SVI,Abstracts Programme,https://onlinelibrary.wiley.com/doi/pdf/10.1002/ejhf.1488
dataset-613,10.1016/j.biortech.2019.02.052,"{'id': 'jour.1133055', 'title': 'Bioresource Technology'}",SVI,Performance and Stability of a Dynamically controlled EBPR Anaerobic/Aerobic Granular Sludge Reactor,
dataset-613,10.1016/j.jes.2018.12.011,"{'id': 'jour.1297326', 'title': 'Journal of Environmental Sciences'}",SVI,Tuning of activated sludge in winter based on respirogram profiles under standard and site temperatures,
dataset-613,10.1111/petr.13432,"{'id': 'jour.1117831', 'title': 'Pediatric Transplantation'}",SVI,Poster Session 2—Infectious Disease/PTLD/Malignancy Posters,
dataset-613,10.1111/petr.13433,"{'id': 'jour.1117831', 'title': 'Pediatric Transplantation'}",SVI,Poster Session 2—Thoracic (Heart and Lung) Posters,
dataset-613,10.1016/j.urology.2019.02.001,"{'id': 'jour.1016775', 'title': 'Urology'}",SVI,Downgrading of Grade Group After Radical Prostatectomy: Comparison of Multiparametric Magnetic Resonance Imaging Guided Fusion Biopsy and Standard 12-Core Biopsy,
dataset-613,10.1016/j.jsxm.2019.03.056,"{'id': 'jour.1034398', 'title': 'Journal of Sexual Medicine'}",SVI,PS-03-001 Rethinking the techno vagina: A case series of patient complications following vaginal laser treatment for atrophy,
dataset-613,10.1016/j.cej.2019.01.121,"{'id': 'jour.1127675', 'title': 'Chemical Engineering Journal'}",SVI,Synergistic degradation on aromatic cyclic organics of coal pyrolysis wastewater by lignite activated coke-active sludge process,
dataset-613,10.1016/j.bej.2019.02.001,"{'id': 'jour.1135283', 'title': 'Biochemical Engineering Journal'}",SVI,Characteristics of the sludge filterability and microbial composition in PAC hybrid MBR: Effect of PAC replenishment ratio,
dataset-613,10.1016/j.jsxm.2019.03.057,"{'id': 'jour.1034398', 'title': 'Journal of Sexual Medicine'}",SVI,PS-03-002 Psychobiological correlates of vaginismus: An exploratory analysis,
dataset-613,10.1016/j.jhazmat.2018.06.025,"{'id': 'jour.1106099', 'title': 'Journal of Hazardous Materials'}",SVI,"Membrane bioreactors and electrochemical processes for treatment of wastewaters containing heavy metal ions, organics, micropollutants and dyes: Recent developments",
dataset-613,10.1111/plb.12714,"{'id': 'jour.1031082', 'title': 'Plant Biology'}",SVI,Germination profiling of lentil genotypes subjected to salinity stress,
dataset-613,10.1016/j.healthplace.2019.04.002,"{'id': 'jour.1016379', 'title': 'Health & Place'}",SVI,Does transportation vulnerability explain the relationship between changes in exposure to segregation and youth cardiovascular health?,
dataset-613,10.1016/j.juro.2018.10.023,"{'id': 'jour.1017855', 'title': 'The Journal of Urology'}",SVI,"Clinical, pathologic, and oncologic findings of radical prostatectomy patients with extraprostatic extension diagnosed on pre-operative prostate biopsy",
dataset-613,10.1016/j.sjopt.2019.03.001,Saudi Journal of Ophthalmology,SVI,"Diabetic retinopathy (DR) among 40 years and older Saudi population with diabetes in Riyadh governorate, Saudi Arabia - A population based survey",https://doi.org/10.1016/j.sjopt.2019.03.001
dataset-613,10.1016/j.chemolab.2019.03.004,"{'id': 'jour.1097512', 'title': 'Chemometrics and Intelligent Laboratory Systems'}",SVI,A Novel Fault Identification and Root-causality Analysis of Incipient Faults with Applications to Wastewater Treatment Processes,
dataset-613,10.1016/j.jid.2019.03.246,Journal of Investigative Dermatology,SVI,170 Impact of congenital cutaneous hemangiomas on newborn care in the United States,http://www.jidonline.org/article/S0022202X19304373/pdf
dataset-613,10.1016/j.vaa.2019.01.003,Veterinary Anaesthesia and Analgesia,SVI,"Total intravenous anesthesia with alfaxalone, dexmedetomidine and remifentanil in healthy foals undergoing abdominal surgery",http://www.vaajournal.org/article/S1467298719300078/pdf
dataset-613,10.1016/j.jid.2019.03.248,Journal of Investigative Dermatology,SVI,172 Associations of primary site and laterality on regional or distant metastases in Merkel cell carcinoma using a retrospective single-center database and SEER registry,http://www.jidonline.org/article/S0022202X19304397/pdf
