datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-620,10.1016/j.atmosres.2018.04.016,,Global Forecast System,Shipborne observations of atmospheric black carbon aerosol from Shanghai to the Arctic Ocean during the 7th Chinese Arctic Research Expedition,https://doi.org/10.1016/j.atmosres.2018.04.016,,,
dataset-620,10.1109/dasc.2018.8569535,2015 IEEE/AIAA 34th Digital Avionics Systems Conference (DASC),Global Forecast System,Data-driven Aircraft Trajectory Predictions using Ensemble Meta-Estimators,,,,
dataset-620,10.1029/2018ms001377,,Global Forecast System,Impacts of Land Cover and Soil Texture Uncertainty on Land Model Simulations Over the Central Tibetan Plateau,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2018MS001377,,,
dataset-620,10.1016/j.agwat.2018.06.022,Agricultural Water Management,Global Forecast System,"Evaluation of an operational real-time irrigation scheduling scheme for drip irrigated citrus fields in Picassent, Spain",,,,
dataset-620,10.1016/j.asr.2018.06.026,Advances in Space Research,Global Forecast System,Simulation of liquid water and ice contributions to bending angle profiles in the radio occultation technique,,,,
dataset-620,10.1016/j.scitotenv.2018.04.323,The Science of The Total Environment,Global Forecast System,Application of a short term air quality action plan in Madrid (Spain) under a high-pollution episode - Part II: Assessment from multi-scale modelling,,,,
dataset-620,10.1175/jtech-d-17-0093.1,,Global Forecast System,Effect of Assimilating Himawari-8 Atmospheric Motion Vectors on Forecast Errors over East Asia Effect of Assimilating Himawari-8 Atmospheric Motion Vectors on Forecast Errors over East Asia,http://journals.ametsoc.org/doi/pdf/10.1175/JTECH-D-17-0093.1,,,
dataset-620,10.5194/nhess-18-2309-2018,,Global Forecast System,"Monitoring, cataloguing, and weather scenarios of thunderstorm outflows in the northern Mediterranean",https://www.nat-hazards-earth-syst-sci.net/18/2309/2018/nhess-18-2309-2018.pdf,,,
dataset-620,10.5194/nhess-2018-244,,Global Forecast System,ANYCaRE: A role-playing game to investigate crisis decision-making and communication challenges in weather-related hazards,https://www.nat-hazards-earth-syst-sci-discuss.net/nhess-2018-244/nhess-2018-244.pdf,,,
dataset-620,10.5194/acp-18-12511-2018,,Global Forecast System,Space–time variability in UTLS chemical distribution in the Asian summer monsoon viewed by limb and nadir satellite sensors,https://www.atmos-chem-phys.net/18/12511/2018/acp-18-12511-2018.pdf,,,
dataset-620,10.3390/atmos9090339,,Global Forecast System,Dynamic Ensemble Analysis of Frontal Placement Impacts in the Presence of Elevated Thunderstorms during PRECIP Events,https://www.mdpi.com/2073-4433/9/9/339/pdf,,,
dataset-620,10.5194/asr-15-213-2018,,Global Forecast System,An explicit method of mesoscale convective storm prediction for the central region of Russia,https://www.adv-sci-res.net/15/213/2018/asr-15-213-2018.pdf,,,
dataset-620,10.5194/nhess-2018-222,,Global Forecast System,Field survey of the 2017 Typhoon Hato and a comparison with storm surge modeling in Macau,https://www.nat-hazards-earth-syst-sci.net/18/3167/2018/nhess-18-3167-2018.pdf,,,
dataset-620,10.5194/gmd-2018-180,,Global Forecast System,TPVTrack v1.0: A watershed segmentation and overlap correspondence method for tracking tropopause polar vortices,https://www.geosci-model-dev-discuss.net/gmd-2018-180/gmd-2018-180.pdf,,,
dataset-620,10.3390/atmos9090329,,Global Forecast System,"Numerical Simulation of a Heavy Precipitation Event in the Vicinity of Madrid-Barajas International Airport: Sensitivity to Initial Conditions, Domain Resolution, and Microphysics Parameterizations",https://www.mdpi.com/2073-4433/9/9/329/pdf,,,
dataset-620,10.5194/acp-18-11697-2018,,Global Forecast System,Assessment of global navigation satellite system (GNSS) radio occultation refractivity under heavy precipitation,https://www.atmos-chem-phys.net/18/11697/2018/acp-18-11697-2018.pdf,,,
dataset-620,10.5194/hess-22-4329-2018,,Global Forecast System,Evaluation of Doppler radar and GTS data assimilation for NWP rainfall prediction of an extreme summer storm in northern China: from the hydrological perspective,https://www.hydrol-earth-syst-sci.net/22/4329/2018/hess-22-4329-2018.pdf,,,
dataset-620,10.5194/acp-2018-599,,Global Forecast System,"Nepal Ambient Monitoring and Source Testing Experiment (NAMaSTE): Emissions of particulate matter and sulfur dioxide from vehicles and brick kilns and their impacts on air quality in the Kathmandu Valley, Nepal",https://www.atmos-chem-phys-discuss.net/acp-2018-599/acp-2018-599.pdf,,,
dataset-620,10.3390/ijerph15081723,,Global Forecast System,UV Monitoring for Public Health,https://www.mdpi.com/1660-4601/15/8/1723/pdf,,,
dataset-620,10.5194/gmd-2018-169,,Global Forecast System,The AFWA Dust Emissions Scheme for the GOCART Aerosol Model in WRF-Chem,https://doi.org/10.5194/gmd-2018-169,,,
dataset-620,10.5194/acp-2018-766,,Global Forecast System,Diurnal cycle of coastal anthropogenic pollutant transport over southern West Africa during the DACCIWA campaign,http://nora.nerc.ac.uk/id/eprint/520711/1/acp-19-473-2019.pdf,,,
dataset-620,10.5194/acp-2018-623,,Global Forecast System,Synergistic effect of water-soluble species and relative humidity on morphological changes of aerosol particles in Beijing mega-city during severe pollution episodes,https://doi.org/10.5194/acp-2018-623,,,
dataset-620,10.3390/atmos9080304,,Global Forecast System,Using the Weather Research and Forecasting (WRF) Model for Precipitation Forecasting in an Andean Region with Complex Topography,https://www.mdpi.com/2073-4433/9/8/304/pdf,,,
dataset-620,10.3390/jmse6030090,,Global Forecast System,"CMIP5-Derived Single-Forcing, Single-Model, and Single-Scenario Wind-Wave Climate Ensemble: Configuration and Performance Evaluation",https://www.mdpi.com/2077-1312/6/3/90/pdf,,,
dataset-620,10.1007/s00382-017-3963-8,Climate Dynamics,Global Forecast System,Seasonal prediction of South Asian monsoon in CFSv2,,,,
dataset-620,10.1007/s13143-018-0053-8,Asia-Pacific Journal of Atmospheric Sciences,Global Forecast System,Sensitivity of Tropical Cyclone Intensity and Structure to Planetary Boundary Layer Parameterization,,,,
dataset-620,10.1175/jamc-d-17-0136.1,,Global Forecast System,Convective-permitting hindcast simulations during The North American Monsoon GPS Transect Experiment 2013: Establishing Baseline Model Performance Without Data Assimilation,https://escholarship.org/content/qt0ns8n3nq/qt0ns8n3nq.pdf?t=pgfhzh,,,
dataset-620,10.1175/jcli-d-17-0454.1,Journal of Climate,Global Forecast System,Intraseasonal Tropical Cyclogenesis Prediction in a Global Coupled Model System Intraseasonal Tropical Cyclogenesis Prediction in a Global Coupled Model System,,,,
dataset-620,10.1175/waf-d-17-0101.1,Weather and Forecasting,Global Forecast System,A numerical study on the extreme intensification of Hurricane Patricia (2015) A numerical study on the extreme intensification of Hurricane Patricia (2015),,,,
dataset-620,10.1007/s11069-018-3295-y,Natural Hazards,Global Forecast System,Tropical storm Chedza and associated floods over south-eastern Africa,,,,
dataset-620,10.1016/j.scitotenv.2018.03.150,,Global Forecast System,April 2008 Saharan dust event: Its contribution to PM10 concentrations over the Anatolian Peninsula and relation with synoptic conditions,https://doi.org/10.1016/j.scitotenv.2018.03.150,,,
dataset-620,10.1109/coase.2018.8560498,,Global Forecast System,A Cloud Computing Architecture for Eco Route Planning of Heavy Duty Vehicles,,,,
dataset-620,10.1016/j.jweia.2018.06.020,Journal of Wind Engineering and Industrial Aerodynamics,Global Forecast System,Multi-scale simulation of time-varying wind fields for Hangzhou Jiubao Bridge during Typhoon Chan-hom,,,,
dataset-620,10.1175/waf-d-17-0153.1,Weather and Forecasting,Global Forecast System,"Tropical cyclone gale wind radii estimates, forecasts and error forecast for the western North Pacific",,,,
dataset-620,10.1016/j.atmosenv.2018.05.055,Atmospheric Environment,Global Forecast System,A novel regression imputation framework for Tehran air pollution monitoring network using outputs from WRF and CAMx models,,,,
dataset-620,10.1175/jamc-d-18-0034.1,Journal of Applied Meteorology and Climatology,Global Forecast System,Spatial characteristics of rain fields associated with tropical cyclones landfalling over the western Gulf of Mexico and Caribbean Sea Spatial characteristics of rain fields associated with tropical cyclones landfalling over the western Gulf of Mexico and Caribbean Sea,,,,
dataset-620,10.1016/j.jag.2018.04.004,International Journal of Applied Earth Observation and Geoinformation,Global Forecast System,Data assimilation of ocean surface waves using Sentinel-1 SAR during typhoon Malakas,,,,
dataset-620,10.1007/s13143-018-0054-7,Asia-Pacific Journal of Atmospheric Sciences,Global Forecast System,Evaluation of the 2.5-km Cloud-Resolving Storm Simulator in Predicting Local Afternoon Convection during the Summer in Taiwan,,,,
dataset-620,10.1175/jtech-d-17-0136.1,Journal of Atmospheric and Oceanic Technology,Global Forecast System,Variational Analysis of Simulated Ocean Surface Winds from the Cyclone Global Navigation Satellite System (CYGNSS) and Evaluation using a Regional OSSE Variational Analysis of Simulated Ocean Surface Winds from the Cyclone Global Navigation Satellite System (CYGNSS) and Evaluation using a Regional OSSE,,,,
dataset-620,10.20575/00000003,Polar Data Journal,Global Forecast System,Near real-time simulation data of atmospheric components and meteorology in the Arctic region using the WRF-Chem model from August to September 2016,,,,
dataset-620,10.1175/jas-d-18-0073.1,Journal of the Atmospheric Sciences,Global Forecast System,Simulated Kelvin-Helmholtz Waves Over Terrain and Their Microphysical Implications Simulated Kelvin-Helmholtz Waves Over Terrain and Their Microphysical Implications,,,,
dataset-620,10.1175/waf-d-17-0167.1,Weather and Forecasting,Global Forecast System,Combined Use of Satellite Observations and Global Hawk Unmanned Aircraft Dropwindsondes for Improved Tropical Cyclone Analyses and Forecasts Combined Use of Satellite Observations and Global Hawk Unmanned Aircraft Dropwindsondes for Improved Tropical Cyclone Analyses and Forecasts,,,,
dataset-620,10.1175/jtech-d-17-0225.1,Journal of Atmospheric and Oceanic Technology,Global Forecast System,The NCAR/NOAA Global Hawk Dropsonde System The NCAR/NOAA Global Hawk Dropsonde System,,,,
dataset-620,10.1175/mwr-d-17-0261.1,Monthly Weather Review,Global Forecast System,Subseasonal Forecasts of Convectively Coupled Equatorial Waves and the MJO: Activity and Predictive Skill,,,,
dataset-620,10.5194/acp-2018-479,,Global Forecast System,An important mechanism of regional O3 transport for summer smog over the Yangtze River Delta in East China,https://doi.org/10.5194/acp-2018-479,,,
dataset-620,10.5194/acp-2018-690,,Global Forecast System,Advanced methods for uncertainty assessment and global sensitivity analysis of a Eulerian atmospheric chemistry transport model,http://nora.nerc.ac.uk/id/eprint/522443/1/N522443JA.pdf,,,
dataset-620,10.5194/amt-11-4309-2018,,Global Forecast System,Evaluating two methods of estimating error variances using simulated data sets with known errors,https://www.atmos-meas-tech.net/11/4309/2018/amt-11-4309-2018.pdf,,,
dataset-620,10.5194/amt-11-4239-2018,,Global Forecast System,Estimating observation and model error variances using multiple data sets,https://www.atmos-meas-tech.net/11/4239/2018/amt-11-4239-2018.pdf,,,
dataset-620,10.1029/2017jd028263,,Global Forecast System,Evaluation of Warm‐Core Structure in Reanalysis and Satellite Data Sets Using HS3 Dropsonde Observations: A Case Study of Hurricane Edouard (2014),https://doi.org/10.1029/2017jd028263,,,
dataset-620,10.5194/acp-2018-678,,Global Forecast System,"A top-down assessment using OMI NO2 suggests an underestimate in the NOx emissions inventory in Seoul, South Korea during KORUS-AQ",https://doi.org/10.5194/acp-2018-678,,,
dataset-620,10.1117/12.2314267,,Global Forecast System,Characterization of lemniscate atmospheric aberrations in Gemini Planet Imager data,http://arxiv.org/pdf/1807.07179,,,
dataset-620,10.5194/isprs-archives-xlii-4-w8-123-2018,,Global Forecast System,IMPLEMENTATION OF A COMPREHENSIVE AND EFFECTIVE GEOPROCESSING WORKFLOW ENVIRONMENT,https://www.int-arch-photogramm-remote-sens-spatial-inf-sci.net/XLII-4-W8/123/2018/isprs-archives-XLII-4-W8-123-2018.pdf,,,
dataset-620,10.1080/1755876x.2018.1470454,Journal of Operational Oceanography,Global Forecast System,Validation of a wave forecast system for Galway Bay,,,,
dataset-620,10.1080/15715124.2017.1411920,International Journal of River Basin Management,Global Forecast System,A Brief review of flood forecasting techniques and their applications,,,,
dataset-620,10.1002/9781119217886.ch2,,Global Forecast System,Rainfall Information for Global Flood Modeling,,,,
dataset-620,10.1175/mwr-d-17-0356.1,Monthly Weather Review,Global Forecast System,A Three-Dimensional Scale-adaptive Turbulent Kinetic Energy Scheme in the ARW-WRF Model A Three-Dimensional Scale-adaptive Turbulent Kinetic Energy Scheme in the ARW-WRF Model,,,,
dataset-620,10.1029/2018ms001309,,Global Forecast System,Using the Linearized Observation Operator to Calculate Observation Space Ensemble Perturbations in Ensemble Filters,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2018MS001309,,,
dataset-620,10.1109/igarss.2018.8518830,,Global Forecast System,Ingestion of Sentinel-Derived Remote Sensing Products in Numerical Weather Prediction Models: First Results of the ESA Steam Project,,,,
dataset-620,10.1029/2018ms001305,,Global Forecast System,Structure and Evolution of Mesoscale Convective Systems: Sensitivity to Cloud Microphysics in Convection‐Permitting Simulations Over the United States,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2018MS001305,,,
dataset-620,10.1016/j.jhydrol.2018.05.029,Journal of Hydrology,Global Forecast System,Medium-range reference evapotranspiration forecasts for the contiguous United States based on multi-model numerical weather predictions,,,,
dataset-620,10.1175/jcli-d-17-0623.1,Journal of Climate,Global Forecast System,The Indian Summer Monsoon Intraseasonal Oscillations in CFSv2 Forecasts: Biases and Importance of Improving Air-Sea Interaction Processes,,,,
dataset-620,10.1109/igarss.2018.8519358,,Global Forecast System,Salinity Rain Impact Model (RIM) Stratification Analysis Under Several Wind Speed Conditions,,,,
dataset-620,10.1002/qj.3392,Quarterly Journal of the Royal Meteorological Society,Global Forecast System,Impacts of LEOGEO Atmospheric Motion Vectors on East Asian weather forecasts,,,,
dataset-620,10.1175/bams-d-16-0309.1,,Global Forecast System,The Community Leveraged Unified Ensemble (CLUE) in the 2016 NOAA/Hazardous Weather Testbed Spring Forecasting Experiment,http://journals.ametsoc.org/doi/pdf/10.1175/BAMS-D-16-0309.1,,,
dataset-620,10.1007/s00376-017-7179-y,Advances in Atmospheric Sciences,Global Forecast System,Comparisons of Three-Dimensional Variational Data Assimilation and Model Output Statistics in Improving Atmospheric Chemistry Forecasts,,,,
dataset-620,10.1016/j.solener.2017.11.049,Solar Energy,Global Forecast System,Short-term solar irradiance forecasting via satellite/model coupling,,,,
dataset-620,10.1175/mwr-d-17-0240.1,Monthly Weather Review,Global Forecast System,A Study of the HWRF Analysis and Forecast Impact of Realistically Simulated CYGNSS Observations Assimilated as Scalar Wind Speeds and as VAM Wind Vectors A Study of the HWRF Analysis and Forecast Impact of Realistically Simulated CYGNSS Observations Assimilated as Scalar Wind Speeds and as VAM Wind Vectors,,,,
dataset-620,10.1002/wea.3244,Weather,Global Forecast System,The August 2015 mega‐heatwave in Poland in the context of past events,,,,
dataset-620,10.1016/j.asr.2018.04.017,Advances in Space Research,Global Forecast System,A Novel Framework For Objective Detection and Tracking of TC Center From Noisy Satellite Imagery,,,,
dataset-620,10.1016/j.solener.2017.11.023,Solar Energy,Global Forecast System,History and trends in solar irradiance and PV power forecasting: A preliminary assessment and review using text mining,,,,
dataset-620,10.1175/jas-d-18-0019.1,Journal of the Atmospheric Sciences,Global Forecast System,Analysis of Cloud-Resolving Model Simulations for Scale Dependence of Convective Momentum Transport,,,,
dataset-620,10.1175/jhm-d-17-0098.1,Journal of Hydrometeorology,Global Forecast System,Evaluation of Atmospheric River Predictions by the WRF Model Using Aircraft and Regional Mesonet Observations of Orographic Precipitation and Its Forcing,,,,
dataset-620,10.1016/j.scitotenv.2018.02.188,,Global Forecast System,Multi-scale variability of storm Ophelia 2017: The importance of synchronised environmental variables in coastal impact,https://doi.org/10.1016/j.scitotenv.2018.02.188,,,
dataset-620,10.1016/j.atmosres.2018.01.019,Atmospheric Research,Global Forecast System,Cloud-resolving simulation and mechanistic analysis of a squall line in East China,,,,
dataset-620,10.1175/bams-d-16-0178.1,,Global Forecast System,SURF: UNDERSTANDING AND PREDICTING URBAN CONVECTION AND HAZE,http://centaur.reading.ac.uk/75601/1/2018_BAM_SURF.pdf,,,
dataset-620,10.1109/ecticon.2018.8620062,,Global Forecast System,Influential Variable Selection for Improving Solar Forecasts from Numerical Weather Prediction,,,,
dataset-620,10.1175/jcli-d-17-0432.1,Journal of Climate,Global Forecast System,Impacts of Different Cumulus Schemes on the Pathways Through Which SST Feedbacks to the Madden-Julian Oscillation,,,,
dataset-620,10.1109/igarss.2018.8519309,,Global Forecast System,Calculation of Long-Term Tropospheric Attenuation Statistics Using Weather Cubes,,,,
dataset-620,10.1201/9780429465086,,Global Forecast System,Twenty-Sixth International Congress on Large Dams / Vingt-Sixième Congrès International des Grands Barrages,,,,
dataset-620,10.5194/gmd-11-2333-2018,,Global Forecast System,The implementation of NEMS GFS Aerosol Component (NGAC) Version 2.0 for global multispecies forecasting at NOAA/NCEP – Part 2: Evaluation of aerosol optical thickness,https://www.geosci-model-dev.net/11/2333/2018/gmd-11-2333-2018.pdf,,,
dataset-620,10.1080/01431161.2018.1452067,International Journal of Remote Sensing,Global Forecast System,A comparative study of libRadtran and RTTOV predicted satellite images using the WRF forecasting output,,,,
dataset-620,10.1155/2018/7363194,,Global Forecast System,A Preliminary Assessment of the Impact of Assimilating Satellite Soil Moisture Data Products on NCEP Global Forecast System,http://downloads.hindawi.com/journals/amete/2018/7363194.pdf,,,
dataset-620,10.1155/2018/4878503,,Global Forecast System,Severe Weather Events over Southeastern Brazil during the 2016 Dry Season,http://downloads.hindawi.com/journals/amete/2018/4878503.pdf,,,
dataset-620,10.3390/w10060746,,Global Forecast System,A Location Intelligence System for the Assessment of Pluvial Flooding Risk and the Identification of Storm Water Pollutant Sources from Roads in Suburbanised Areas,https://www.mdpi.com/2073-4441/10/6/746/pdf,,,
dataset-620,10.5194/acp-18-7639-2018,,Global Forecast System,Impact of high-resolution a priori profiles on satellite-based formaldehyde retrievals,https://www.atmos-chem-phys.net/18/7639/2018/acp-18-7639-2018.pdf,,,
dataset-620,10.1007/s13143-018-0024-0,Asia-Pacific Journal of Atmospheric Sciences,Global Forecast System,Impact of Turbulent Mixing in the Stratocumulus-Topped Boundary Layer on Numerical Weather Prediction,,,,
dataset-620,10.1016/j.jweia.2018.04.005,Journal of Wind Engineering and Industrial Aerodynamics,Global Forecast System,A new gust parameterization for weather prediction models,,,,
dataset-620,10.1109/argencon.2018.8646039,,Global Forecast System,Benchmarks and profiling of the WRF model within the Hydro-Meteorological Observatory of the Province of Córdoba,,,,
dataset-620,10.1007/s13143-018-0013-3,Asia-Pacific Journal of Atmospheric Sciences,Global Forecast System,Impacts of Shallow Convection Processes on a Simulated Boreal Summer Climatology in a Global Atmospheric Model,,,,
dataset-620,10.1007/s00382-017-3858-8,Climate Dynamics,Global Forecast System,Understanding the influence of orography on the precipitation diurnal cycle and the associated atmospheric processes in the central Andes,,,,
dataset-620,10.1109/mdm.2018.00041,2013 IEEE 14th International Conference on Mobile Data Management,Global Forecast System,ROGER: An On-Line Flight Efficiency Monitoring System Using ADS-B Data,,,,
dataset-620,10.1109/jstars.2018.2796184,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,Global Forecast System,Identifying Desert Regions for Improved Intercalibration of Satellite Microwave Radiometers,,,,
dataset-620,10.1175/bams-d-16-0289.1,,Global Forecast System,Coordinated Upper-troposphere-to-stratosphere Balloon Experiment in Biak (CUBE/Biak),https://eprints.lib.hokudai.ac.jp/dspace/bitstream/2115/72228/1/bams-d-16-0289.1.pdf,,,
dataset-620,10.1175/waf-d-18-0031.1,Weather and Forecasting,Global Forecast System,Wind Forecasts for Rocket and Balloon Launches at the Esrange Space Center using the WRF Model,,,,
dataset-620,10.1007/s13351-018-7115-9,Journal of Meteorological Research,Global Forecast System,Evaluation of the Forecast Accuracy of Near-Surface Temperature and Wind in Northwest China Based on the WRF Model,,,,
dataset-620,10.1109/tgrs.2018.2798623,IEEE Transactions on Geoscience and Remote Sensing,Global Forecast System,On the Improved Predictive Skill of WRF Model With Regional 4DVar Initialization: A Study With North Indian Ocean Tropical Cyclones,,,,
dataset-620,10.1007/s12040-018-0949-9,Journal of Earth System Science,Global Forecast System,Development of extended WRF variational data assimilation system (WRFDA) for WRF non-hydrostatic mesoscale model,,,,
dataset-620,10.1007/s00382-017-3874-8,,Global Forecast System,Seasonal dependence of the predictable low-level circulation patterns over the tropical Indo-Pacific domain,https://link.springer.com/content/pdf/10.1007%2Fs00382-017-3874-8.pdf,,,
dataset-620,10.1007/s13143-018-0028-9,Asia-Pacific Journal of Atmospheric Sciences,Global Forecast System,The Korean Integrated Model (KIM) System for Global Weather Forecasting,,,,
dataset-620,10.1016/j.dynatmoce.2018.01.003,,Global Forecast System,Simulating and Understanding the Gap Outflow and Oceanic Response over the Gulf of Tehuantepec during GOTEX,https://doi.org/10.1016/j.dynatmoce.2018.01.003,,,
dataset-620,10.1016/j.scitotenv.2018.01.228,The Science of The Total Environment,Global Forecast System,The importance of spatial resolutions of Community Multiscale Air Quality (CMAQ) models on health impact assessment,,,,
dataset-620,10.1007/s13351-018-7168-9,Journal of Meteorological Research,Global Forecast System,A Heavy Rainfall Event in Autumn over Beijing—Atmospheric Circulation Background and Hindcast Simulation Using WRF,,,,
dataset-620,10.1016/j.ocecoaman.2018.03.038,,Global Forecast System,Dual wave farms for energy production and coastal protection,https://pearl.plymouth.ac.uk/bitstream/10026.1/11618/1/OCMA_2017_pearl.pdf,,,
dataset-620,10.1590/0102-7786332001,,Global Forecast System,Previsão Climática Sazonal para o Brasil Obtida Através de Modelos Climáticos Globais e Regional,http://www.scielo.br/pdf/rbmet/v33n2/0102-7786-rbmet-33-02-0207.pdf,,,
dataset-620,10.1016/j.seta.2018.04.010,Sustainable Energy Technologies and Assessments,Global Forecast System,Statistical approach for improved wind speed forecasting for wind power production,,,,
dataset-620,10.1007/s00024-018-1786-0,Pure and Applied Geophysics,Global Forecast System,Intraseasonal Variability of the Indian Monsoon as Simulated by a Global Model,,,,
dataset-620,10.1109/argencon.2018.8645974,,Global Forecast System,Towards the operational implementation of the Fire Weather Index FWI based on the High-Resolution WRF Model,,,,
dataset-620,10.1175/mwr-d-17-0362.1,Monthly Weather Review,Global Forecast System,Equatorial waves and the skill of NCEP and ECMWF numerical weather prediction systems,,,,
dataset-620,10.1007/s00382-017-3878-4,Climate Dynamics,Global Forecast System,Covariability of Central America/Mexico winter precipitation and tropical sea surface temperatures,,,,
dataset-620,10.1007/s13143-018-0023-1,Asia-Pacific Journal of Atmospheric Sciences,Global Forecast System,Effects of Non-orographic Gravity Wave Drag on Seasonal and Medium-range Predictions in a Global Forecast Model,,,,
dataset-620,10.1175/jtech-d-17-0152.1,Journal of Atmospheric and Oceanic Technology,Global Forecast System,Dependence of Simulation Biases at AHI Surface-Sensitive Channels on Land Surface Emissivity over China,,,,
dataset-620,10.1029/2017ms001251,,Global Forecast System,Assessing the Grell‐Freitas Convection Parameterization in the NASA GEOS Modeling System,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2017MS001251,,,
dataset-620,10.1175/waf-d-17-0144.1,Weather and Forecasting,Global Forecast System,Validation of Mountain Precipitation Forecasts from the Convection-Permitting NCAR Ensemble and Operational Forecast Systems over the Western United States,,,,
dataset-620,10.1109/baltic.2018.8634851,,Global Forecast System,"Informational Computational System ""INM RAS – Baltic Sea"" in the problem of operational forecasting of the marine environment state and assessment of risks of oil pollution",,,,
dataset-620,10.5194/amt-11-3091-2018,,Global Forecast System,"Evaluating tropospheric humidity from GPS radio occultation, radiosonde, and AIRS from high-resolution time series",https://www.atmos-meas-tech.net/11/3091/2018/amt-11-3091-2018.pdf,,,
dataset-620,10.5194/amt-2018-123,,Global Forecast System,The Impact of MISR-derived Injection Height Initialization on Wildfire and Volcanic Plume Dispersion in the HYSPLIT Model,https://doi.org/10.5194/amt-2018-123,,,
dataset-620,10.5194/acp-2018-384,,Global Forecast System,Impacts of physical parametrization on prediction of ethane concentrations for oil and gas emissions,https://doi.org/10.5194/acp-2018-384,,,
dataset-620,10.3390/rs10050757,,Global Forecast System,Meteo-Marine Parameters from Sentinel-1 SAR Imagery: Towards Near Real-Time Services for the Baltic Sea,https://www.mdpi.com/2072-4292/10/5/757/pdf,,,
dataset-620,10.3390/geosciences8050181,,Global Forecast System,From Deterministic to Probabilistic Forecasts: The ‘Shift-Target’ Approach in the Milan Urban Area (Northern Italy),https://www.mdpi.com/2076-3263/8/5/181/pdf,,,
dataset-620,10.5194/acp-18-6039-2018,,Global Forecast System,The importance of vertical resolution in the free troposphere for modeling intercontinental plumes,https://www.atmos-chem-phys.net/18/6039/2018/acp-18-6039-2018.pdf,,,
dataset-620,10.1088/1748-9326/aabb85,,Global Forecast System,Quantitative attribution of climate effects on Hurricane Harvey’s extreme rainfall in Texas,https://iopscience.iop.org/article/10.1088/1748-9326/aabb85/pdf,,,
dataset-620,10.1175/bams-d-16-0219.1,,Global Forecast System,Advancing Science and Services during the 2015-16 El Niño: The NOAA El Niño Rapid Response Field Campaign,http://journals.ametsoc.org/doi/pdf/10.1175/BAMS-D-16-0219.1,,,
dataset-620,10.1016/j.agrformet.2018.02.012,Agricultural and Forest Meteorology,Global Forecast System,An evaluation of a methodology for seasonal soil water forecasting for Australian dry land cropping systems,,,,
dataset-620,10.1016/j.atmosres.2018.01.001,Atmospheric Research,Global Forecast System,Analysis of sensitivity to different parameterization schemes for a subtropical cyclone,,,,
dataset-620,10.1016/j.envsoft.2018.02.014,Environmental Modelling & Software,Global Forecast System,An efficient Markovian algorithm for the analysis of ocean currents,,,,
dataset-620,10.1007/s00484-017-1405-2,,Global Forecast System,Biometeorological forecasts for health surveillance and prevention of meteor-tropic effects,https://link.springer.com/content/pdf/10.1007%2Fs00484-017-1405-2.pdf,,,
dataset-620,10.1175/jas-d-17-0279.1,Journal of the Atmospheric Sciences,Global Forecast System,Mesoscale Ascent in Nocturnal Low-Level Jets,,,,
dataset-620,10.1029/2017ms001262,,Global Forecast System,Long‐Term Climate Simulations Using the IITM Earth System Model (IITM‐ESMv2) With Focus on the South Asian Monsoon,https://doi.org/10.1029/2017ms001262,,,
dataset-620,10.1002/2017ea000350,,Global Forecast System,Improving Winter Storm Forecasts With Observing System Simulation Experiments (OSSEs). Part 2: Evaluating a Satellite Gap With Idealized and Targeted Dropsondes,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1002/2017EA000350,,,
dataset-620,10.1088/1742-6596/1025/1/012027,,Global Forecast System,"Convective and microphysics parameterization impact on simulating heavy rainfall in Semarang (case study on February 12th, 2015)",https://iopscience.iop.org/article/10.1088/1742-6596/1025/1/012027/pdf,,,
dataset-620,10.1088/1742-6596/1025/1/012113,,Global Forecast System,A study comparison of two system model performance in estimated lifted index over Indonesia.,https://iopscience.iop.org/article/10.1088/1742-6596/1025/1/012113/pdf,,,
dataset-620,10.1016/j.pnucene.2018.01.012,Progress in Nuclear Energy,Global Forecast System,Environmental impact on the Korean peninsula due to hypothetical accidental scenarios at the Haiyang nuclear power plant in China,,,,
dataset-620,10.1175/mwr-d-17-0077.1,Monthly Weather Review,Global Forecast System,Using an Object-Based Approach to Quantify the Spatial Structure of Reflectivity Regions in Hurricane Isabel (2003): Part I: Comparisons between Radar Observations and Model Simulations,,,,
dataset-620,10.1016/j.atmosres.2018.01.011,Atmospheric Research,Global Forecast System,Disentangling the major source areas for an intense aerosol advection in the Central Mediterranean on the basis of Potential Source Contribution Function modeling of chemical and size distribution measurements,,,,
dataset-620,10.1175/mwr-d-18-0006.1,Monthly Weather Review,Global Forecast System,"Subseasonal Forecasting with an Icosahedral, Vertically Quasi-Lagrangian Coupled Model. Part I: Model Overview and Evaluation of Systematic Errors",,,,
dataset-620,10.1007/s00484-017-1398-x,,Global Forecast System,"Digital divide, biometeorological data infrastructures and human vulnerability definition",https://link.springer.com/content/pdf/10.1007%2Fs00484-017-1398-x.pdf,,,
