datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-621,10.1016/j.fusengdes.2019.03.077,Fusion Engineering and Design,ISD,Tritium transportation modeling and analysis for tritium extraction system of HCSB blanket,,,,
dataset-621,10.23919/ecc.2019.8795802,,ISD,Set Membership Identification and Control of an Iterative Process,,,,
dataset-621,10.1111/jfpe.13018,Journal of Food Process Engineering,ISD,Solar drying kinetics and bioactive compounds of blackberry (Rubus fruticosus),,,,
dataset-621,10.1109/metroaerospace.2019.8869628,2018 5th IEEE International Workshop on Metrology for AeroSpace (MetroAeroSpace),ISD,The Occulter Position Sensor Emitters (OPSE) metrology sub-system for the PROBA-3 mission,,,,
dataset-621,10.1016/j.cca.2019.03.1468,Clinica Chimica Acta,ISD,Improving clinical outcome using TDM in paediatric liver transplantation,,,,
dataset-621,10.1016/j.cca.2019.03.1469,Clinica Chimica Acta,ISD,Monitoring tacrolimus intracellular concentrations: Would it help better predicting graft clinical outcome?,,,,
dataset-621,10.1109/iccsn.2019.8905331,2017 IEEE 9th International Conference on Communication Software and Networks (ICCSN),ISD,Two Design Schemes for LT Codes Degree Distribution by Combining Degree Distribution,,,,
dataset-621,10.1109/eucnc.2019.8802036,2018 European Conference on Networks and Communications (EuCNC),ISD,A High Performance Low Complexity Muting Scheme for Interference Coordination,,,,
dataset-621,10.1134/s1064226919060093,Journal of Communications Technology and Electronics,ISD,Itakura–Saito Divergence as an Element of the Information Theory of Speech Perception,,,,
dataset-621,10.1053/j.ajkd.2019.04.005,American Journal of Kidney Diseases,ISD,"3 Intradialytic Aromatherapy Decreases Anxiety, Insomnia, and Emergency Department (ED) Visits",,,,
dataset-621,10.1016/j.cca.2019.03.1471,Clinica Chimica Acta,ISD,Instrument verification - Time well spent,,,,
dataset-621,10.1016/j.drugpo.2019.03.010,International Journal of Drug Policy,ISD,"‘We are still obsessed by this idea of abstinence’: A critical analysis of UK news media representations of proposals to introduce drug consumption rooms in Glasgow, UK",,,,
dataset-621,10.1136/bmjopen-2018-026687,,ISD,How do we evaluate the cost of nosocomial infection? The ECONI protocol: an incidence study with nested case-control evaluating cost and quality of life,https://doi.org/10.1136/bmjopen-2018-026687,,,
dataset-621,10.1016/j.engstruct.2019.03.033,Engineering Structures,ISD,Implications of modeling approaches on seismic performance of low- and mid-rise office and hospital shear wall buildings,,,,
dataset-621,10.1109/metroaerospace.2019.8869623,2018 5th IEEE International Workshop on Metrology for AeroSpace (MetroAeroSpace),ISD,"The in-flight calibration procedures of the Shadow Position Sensors (SPS), a very accurate optical metrology system of the ESA/PROBA-3 formation flying mission",,,,
dataset-621,10.1038/s41928-019-0259-5,,ISD,A CMOS dynamic random access architecture for radio-frequency readout of quantum devices,http://arxiv.org/pdf/1809.03894,,,
dataset-621,10.1053/j.ajkd.2019.04.003,American Journal of Kidney Diseases,ISD,"1 LOCK-IT-100: CRMD003, A Novel Taurolidine-Based Catheter Lock Solution Reduces Catheter-Related Bloodstream Infections in Hemodialysis",,,,
dataset-621,10.1016/j.job.2019.04.001,Journal of Oral Biosciences,ISD,Dental restorative composite materials: A review,,,,
dataset-621,10.1002/aelm.201900067,Advanced Electronic Materials,ISD,Solution Shearing of a High‐Capacitance Polymer Dielectric for Low‐Voltage Organic Transistors,,,,
dataset-621,10.1007/s12028-019-00692-w,Neurocritical Care,ISD,Neurostereologic Lesion Volumes and Spreading Depolarizations in Severe Traumatic Brain Injury Patients: A Pilot Study,,,,
dataset-621,10.1016/j.cca.2019.03.1467,Clinica Chimica Acta,ISD,Pharmacogenetic biomarkers predictive of the pharmacokinetics and pharmacodynamics of immunosuppressive drugs,,,,
dataset-621,10.1002/prop.201900037,Fortschritte der Physik,ISD,The Swampland: Introduction and Review,,,,
dataset-621,10.1002/prot.25667,Proteins Structure Function and Bioinformatics,ISD,Statistical analysis of disease‐causing and neutral mutations in human membrane proteins,,,,
dataset-621,10.1109/metroaerospace.2019.8869603,2018 5th IEEE International Workshop on Metrology for AeroSpace (MetroAeroSpace),ISD,The Shadow Position Sensors (SPS) metrology subsystem on-board PROBA-3 mission : Design and performance,,,,
dataset-621,10.1007/s11214-019-0597-7,Space Science Reviews,ISD,"Interplanetary Dust, Meteoroids, Meteors and Meteorites",,,,
dataset-621,10.1109/tasc.2018.2867797,IEEE Transactions on Applied Superconductivity,ISD,Influence of the Substrate Surface Morphology on the Texture of Magnesium Oxide Films Grown Via Inclined Substrate Deposition,,,,
dataset-621,10.1002/hed.25630,Head & Neck,ISD,Determinants of long‐term survival in a population‐based cohort study of patients with head and neck cancer from Scotland,,,,
dataset-621,10.1016/j.scitotenv.2019.03.306,The Science of The Total Environment,ISD,"Distribution, pollution status, and source apportionment of trace metals in lake sediments under the influence of the South-to-North Water Transfer Project, China",,,,
dataset-621,10.1111/emip.12256,Educational Measurement Issues and Practice,ISD,The Effects of Inattentive Responding on Construct Validity Evidence When Measuring Social–Emotional Learning Competencies,,,,
dataset-621,10.1016/j.jsis.2018.12.002,The Journal of Strategic Information Systems,ISD,Information technology and the search for organizational agility: A systematic review with future research possibilities,,,,
dataset-621,10.1109/tpel.2018.2870067,,ISD,A Novel Non-Intrusive Technique for BTI Characterization in SiC <sc>mosfet</sc>s,https://doi.org/10.1109/tpel.2018.2870067,,,
dataset-621,10.1007/s13361-019-02232-4,,ISD,67TH ASMS Conference on Mass Spectrometry and Allied Topics,http://downloads.hindawi.com/journals/ijg/2000/480263.pdf,,,
dataset-621,10.1016/j.im.2018.10.003,Information & Management,ISD,Effective Organizational Improvisation in Information Systems Development: Insights from the Tencent Messaging System Development,,,,
dataset-621,10.1053/j.ajkd.2019.04.006,American Journal of Kidney Diseases,ISD,4 Effect of Resistance Exercise Plus Cholecalciferol on Nutritional Status Indicators in Adults with Stage 4 CKD,,,,
dataset-621,10.1109/edssc.2019.8753994,,ISD,A Snapback-Free Reverse-Conducting IGBT with Integrated Schottky Diode in the Collector,,,,
dataset-621,10.1002/nau.24000,Neurourology and Urodynamics,ISD,Optimising the tension of an autologous fascia pubovaginal sling to minimize retentive complications,,,,
dataset-621,10.1109/metroi4.2019.8792913,,ISD,Trade-off between Performance and Security for Coding and Ring Learning With Errors-based Diffie-Hellman Cryptosystems,,,,
dataset-621,10.1016/j.electacta.2019.04.034,Electrochimica Acta,ISD,Electrolyte gated transistors modified by polypyrrole nanoparticles,,,,
dataset-621,10.1016/j.cca.2019.03.1470,Clinica Chimica Acta,ISD,The role of biomarkers in solid organ transplantation,,,,
dataset-621,10.1136/bmjopen-2018-028482,,ISD,Evaluating possible intended and unintended consequences of the implementation of alcohol minimum unit pricing (MUP) in Scotland: a natural experiment protocol,https://bmjopen.bmj.com/content/bmjopen/9/6/e028482.full.pdf,,,
dataset-621,10.1007/s11219-018-9425-7,Software Quality Journal,ISD,Coverage-based quality metric of mutation operators for test suite improvement,,,,
dataset-621,10.1097/01.hs9.0000559308.97847.d6,,ISD,UNMANIPULATED HID COMPARED TO MUD AND ISD HAD SIMILAR GRAFT ANTI-LEUKEMIA EFFECT ON MYELOABLATIVE HSCT FOR AML IN CR,https://doi.org/10.1097/01.hs9.0000559308.97847.d6,,,
dataset-621,10.1016/j.bbmt.2019.01.030,Biology of Blood and Marrow Transplantation,ISD,Comparable Outcomes after Hematopoietic Stem Cell Transplantation from Mother Donors and Matched Unrelated Donors in Patients with Hematopoietic Malignancies,,,,
dataset-621,10.1007/s10772-019-09613-w,International Journal of Speech Technology,ISD,Single channel speech enhancement using an MVDR filter in the frequency domain,,,,
dataset-621,10.11517/pjsai.jsai2019.0_2f1e303,,ISD,An Automated Negotiating Agent that Searches the Bids around Nash Bargaining Solution to Obtain High Joint Utilities,,,,
dataset-621,10.1111/aos.13968,Acta Ophthalmologica,ISD,IgG4‐related disease in patients with idiopathic orbital inflammation syndrome: data from the French SIOI prospective cohort,,,,
dataset-621,10.1016/j.ejogrb.2019.02.016,European Journal of Obstetrics & Gynecology and Reproductive Biology,ISD,Clinical score predictive of abdominal leak point pressure (ALPP) <60 cm H2O in the urodynamics study of women with stress urinary incontinence,,,,
dataset-621,10.1109/tasc.2018.2872903,IEEE Transactions on Applied Superconductivity,ISD,Stainless Steel as Substrate Material for High-Temperature Superconducting Tapes Processed Via the ISD MgO Route,,,,
dataset-621,10.1002/ehf2.12421,,ISD,Underuse of hydralazine and isosorbide dinitrate for heart failure in patients of African ancestry: a cross‐European survey,https://onlinelibrary.wiley.com/doi/pdf/10.1002/ehf2.12421,,,
dataset-621,10.1109/tim.2018.2882958,IEEE Transactions on Instrumentation and Measurement,ISD,Graphene Devices for Tabletop and High-Current Quantized Hall Resistance Standards,,,,
dataset-621,10.3390/socsci8060166,,ISD,Texas Rural vs. Nonrural School District Student Growth Trajectories on a High-Stakes Science Exam: A Multilevel Approach,https://www.mdpi.com/2076-0760/8/6/166/pdf,,,
dataset-621,10.4491/ksee.2019.41.5.278,,ISD,Study on the Quantitative Analysis of Styrene Oligomers Originated from Styrene-based Plastic Polymer Materials,http://jksee.or.kr/upload/pdf/KSEE-2019-41-5-278.pdf,,,
dataset-621,10.1002/9783527603978.mst0480,,ISD,Beyond Silicon MOS: An Electrical Study on Interface and Gate Dielectrics with ac Admittance Techniques,,,,
dataset-621,10.12948/ie2019.05.06,,ISD,CHALLENGES OF SCALING AGILE AT ORGANIZATION LEVEL,,,,
dataset-621,10.3390/agronomy9060276,,ISD,Potential Benefits of Polymers in Soil Erosion Control for Agronomical Plans: A Laboratory Experiment,https://www.mdpi.com/2073-4395/9/6/276/pdf,,,
dataset-621,10.1039/c9tc01373c,Journal of Materials Chemistry C,ISD,A universal strategy to improve the mechanical stability of flexible organic thin film transistors,,,,
dataset-621,10.3897/dez.66.34711,,ISD,"About Notiophilus Duméril, 1806 (Coleoptera, Carabidae): Species delineation and phylogeny using DNA barcodes",https://dez.pensoft.net/article/34711/download/pdf/,,,
dataset-621,10.1002/wcc.589,,ISD,Nationally Determined Contributions: Material climate commitments and discursive positioning in the NDCs,https://onlinelibrary.wiley.com/doi/pdf/10.1002/wcc.589,,,
dataset-621,10.1074/jbc.ra118.005731,,ISD,PtdIns3P phosphatases MTMR3 and MTMR4 negatively regulate innate immune responses to DNA through modulating STING trafficking,http://www.jbc.org/content/early/2019/04/03/jbc.RA118.005731.full.pdf,,,
dataset-621,10.3390/s19102384,,ISD,400 °C Sensor Based on Ni/4H-SiC Schottky Diode for Reliable Temperature Monitoring in Industrial Environments,https://www.mdpi.com/1424-8220/19/10/2384/pdf,,,
dataset-621,10.1136/flgastro-2018-101104,Frontline Gastroenterology,ISD,Recent advances in alcoholic hepatitis,,,,
dataset-621,10.1128/mbio.00919-19,,ISD,Herpes Simplex Virus 1 Tegument Protein UL46 Inhibits TANK-Binding Kinase 1-Mediated Signaling,https://mbio.asm.org/content/mbio/10/3/e00919-19.full.pdf,,,
dataset-621,10.1515/9783110479232-009,,ISD,Möglichkeiten und Herausforderungen der Deutschförderung japanischer Expatriates in Deutschland,,,,
dataset-621,10.1371/journal.ppat.1007691,,ISD,Human cytomegalovirus protein UL42 antagonizes cGAS/MITA-mediated innate antiviral response,https://journals.plos.org/plospathogens/article/file?id=10.1371/journal.ppat.1007691&type=printable,,,
dataset-621,10.33504/manutech.v10i02.60,,ISD,Petunjuk Waktu Untuk Tuna Netra Dengan Output Suara,http://ejournal.polman-babel.ac.id/index.php/manutech/article/download/60/77,,,
dataset-621,10.1111/jdv.15618,Journal of the European Academy of Dermatology and Venereology,ISD,Phenotypic analysis of atopic dermatitis in children aged 1–12 months: elaboration of novel diagnostic criteria for infants in China and estimation of prevalence,,,,
dataset-621,10.1136/bjophthalmol-2019-314206,British Journal of Ophthalmology,ISD,"Prevalence of treatment with glaucoma medication in Scotland, 2010–2017",,,,
dataset-621,10.3399/bjgpopen19x101644,,ISD,GP speciality training in areas of deprivation: factors influencing engagement. A qualitative study,https://bjgpopen.org/content/bjgpoa/early/2019/05/13/bjgpopen19X101644.full.pdf,,,
dataset-621,10.3233/jifs-179002,Journal of Intelligent & Fuzzy Systems,ISD,Color image share cryptography: a novel approach,,,,
dataset-621,10.3758/s13428-019-01227-z,Behavior Research Methods,ISD,Validation of constituent logographemes and radicals in Chinese characters using handwriting data,,,,
dataset-621,10.1007/s10270-019-00735-y,,ISD,Thirteen years of SysML: a systematic mapping study,https://link.springer.com/content/pdf/10.1007%2Fs10270-019-00735-y.pdf,,,
dataset-621,10.1080/09638288.2019.1611954,Disability and Rehabilitation,ISD,Being a peer support mentor for individuals who have had a lower limb amputation: an interpretative phenomenological analysis,,,,
dataset-621,10.1380/vss.62.288,Vacuum and Surface Science,ISD,残留ガス質量分析計の性能を引き出すには その1 センサーヘッドからのガス放出と対策,,,,
dataset-621,10.1088/1361-6528/ab029e,Nanotechnology,ISD,Highly tunable doping in Ge quantum dots/graphene composite with distinct quantum dot growth evolution,,,,
dataset-621,10.1080/15348431.2019.1612399,Journal of Latinos and Education,ISD,Broken Windows and Catching Frogs: Exploring Concepts of Historic and Contemporary Parental and Community Involvement,,,,
dataset-621,10.11158/saa.24.5.6,,ISD,Erythraeid larvae parasitizing dragonflies in Zambiadescription of Leptus (Leptus) chingombensis sp. nov. with data on biology and ecology of host-parasite interactions,https://biotaxa.org/saa/article/download/saa.24.5.6/44783,,,
dataset-621,10.1002/9781119549253,,ISD,PHR and SPHR Professional in Human Resources Certification Complete Study Guide,,,,
dataset-621,10.1080/23311886.2019.1615767,,ISD,"Development, measurement, and managerial implications of Chinese values",https://doi.org/10.1080/23311886.2019.1615767,,,
dataset-621,10.1002/poi3.204,Policy & Internet,ISD,Countering Violent Extremist Narratives Online: Lessons From Offline Countering Violent Extremism,,,,
dataset-621,10.1002/qj.3531,Quarterly Journal of the Royal Meteorological Society,ISD,The added value of convection‐permitting ensemble forecasts of sea breeze compared to a Bayesian forecast driven by the global ensemble,,,,
dataset-621,10.1080/14789450.2019.1601561,Expert Review of Proteomics,ISD,Molecular insights into cancer drug resistance from a proteomics perspective,,,,
dataset-621,10.1080/00958964.2019.1604479,The Journal of Environmental Education,ISD,Barriers and opportunities for climate change education: The case of Dallas-Fort Worth in Texas,,,,
dataset-621,10.1080/14703297.2018.1502091,Innovations in Education and Teaching International,ISD,To BlikBook or not to BlikBook: Exploring student engagement of an online discussion platform,,,,
dataset-621,10.1080/19401493.2018.1560500,Journal of Building Performance Simulation,ISD,An instructional design for building energy simulation e-learning: an interdisciplinary approach,,,,
dataset-621,10.1002/bmc.4548,Biomedical Chromatography,ISD,Development and validation of bioanalytical method for quantification of cycloserine in human plasma by liquid chromatography–tandem mass spectrometry: Application to pharmacokinetic study,,,,
dataset-621,10.1088/1361-6641/ab0efc,Semiconductor Science and Technology,ISD,Effects of uniaxial strain on the performance of armchair graphene nanoribbon resonant tunneling diode,,,,
dataset-621,10.2478/picbe-2019-0070,Proceedings of the International Conference on Business Excellence,ISD,"Towards a smart, inclusive and sustainable development. Investment in human capital and innovation. An empirical analysis",,,,
dataset-621,10.1109/tpami.2018.2829192,IEEE Transactions on Pattern Analysis and Machine Intelligence,ISD,What Makes Objects Similar: A Unified Multi-Metric Learning Approach,,,,
dataset-621,10.1002/bate.201800099,Bautechnik,ISD,Zur Fortentwicklung des Microplane‐Modells für die numerische Analyse von Betonstrukturen,,,,
dataset-621,10.1111/codi.14560,Colorectal Disease,ISD,Prehabilitation is feasible in patients with rectal cancer undergoing neoadjuvant chemoradiotherapy and may minimize physical deterioration: results from the REx trial,,,,
dataset-621,10.1109/iccw.2019.8756860,,ISD,Multi-Cell IDMA NOMA Performance in NR Deployment,,,,
dataset-621,10.1016/j.ppnp.2019.02.001,Progress in Particle and Nuclear Physics,ISD,Isoscalar and isovector dipole excitations: Nuclear properties from low-lying states and from the isovector giant dipole resonance,,,,
dataset-621,10.1016/j.jcis.2019.02.044,Journal of Colloid and Interface Science,ISD,Bifunctional oxygen electrocatalyst derived from photochlorinated graphene for rechargeable solid-state Zn-air battery,,,,
dataset-621,10.1109/mcom.2019.1800226,,ISD,Dense Moving Fog for Intelligent IoT: Key Challenges and Opportunities,http://arxiv.org/pdf/1812.08387,,,
dataset-621,10.1016/j.jmig.2018.07.013,Journal of Minimally Invasive Gynecology,ISD,Evaluation of clinical outcome and risk factors for failure of single-incision mid-urethral short tape procedure (Solyx™ tape) for stress urinary incontinence,,,,
dataset-621,10.2514/1.a34151,Journal of Spacecraft and Rockets,ISD,Cluster-Keeping Algorithms for the Satellite Swarm Sensor Network Project,,,,
dataset-621,10.3138/canlivj.2019-abstract,Canadian Liver Journal,ISD,"Annual Meeting of the Canadian Association for the Study of the Liver (CASL), the Canadian Network on Hepatitis C (CANHEPC) and the Canadian Association of Hepatology Nurses (CAHN) 2019 Abstracts",,,,
dataset-621,10.1007/s00192-018-3733-0,International Urogynecology Journal,ISD,Long-term outcomes of anti-incontinence surgery and subsequent transvaginal sling incision for urethral obstruction,,,,
dataset-621,10.1109/ispsd.2019.8757625,,ISD,A High-reliability Half-Bridge GaN FET Gate Driver with Advanced Floating Bias Control Techniques,,,,
dataset-621,10.1007/s11042-018-6792-9,Multimedia Tools and Applications,ISD,Efficient image splicing detection algorithm based on markov features,,,,
dataset-621,10.23919/istafrica.2019.8764832,,ISD,Institutional Pressures and Cloud Computing Adoption: The Moderating Effect of Organizational Mindfulness,,,,
dataset-621,10.1109/ted.2019.2905964,IEEE Transactions on Electron Devices,ISD,A 600-V Super-Junction pLDMOS Utilizing Electron Current to Enhance Current Capability,,,,
dataset-621,10.1109/icra.2019.8793921,2018 IEEE International Conference on Robotics and Automation (ICRA),ISD,Safe and Fast Path Planning in Cluttered Environment using Contiguous Free-space Partitioning,,,,
dataset-621,10.1007/s10853-019-03437-4,Journal of Materials Science,ISD,Tuning the morphology and chemical composition of MoS2 nanostructures,,,,
dataset-621,10.1109/rcis.2019.8877028,2010 Fourth International Conference on Research Challenges in Information Science (RCIS),ISD,Towards Adaptive Enterprises Using Digital Twins,,,,
dataset-621,10.2217/cer-2018-0132,Journal of Comparative Effectiveness Research,ISD,Ongoing initiatives within the Scottish National Health Service to affect the prescribing of selective serotonin reuptake inhibitors and their influence,,,,
dataset-621,10.1136/bmjopen-2018-023350,,ISD,Should I stay or should I go? A retrospective propensity score-matched analysis using administrative data of hospital-at-home for older people in Scotland,https://bmjopen.bmj.com/content/bmjopen/9/5/e023350.full.pdf,,,
dataset-621,10.1016/j.avb.2018.10.002,Aggression and Violent Behavior,ISD,"Assault–related sharp force injury among adults in Scotland 2001–2013: Incidence, socio-demographic determinants and relationship to violence reduction measures",,,,
dataset-621,10.1002/joc.5995,International Journal of Climatology,ISD,High‐resolution mapping of daily climate variables by aggregating multiple spatial data sets with the random forest algorithm over the conterminous United States,,,,
dataset-621,10.1037/dev0000688,Developmental Psychology,ISD,"Covariation of intraindividual variability in cognitive speed and cognitive performance across young, middle, and older adulthood.",,,,
dataset-621,10.1007/s00192-018-3671-x,International Urogynecology Journal,ISD,A prospective study investigating the diagnostic agreement between urodynamics and dynamic cystoscopy in women presenting with mixed urinary incontinence,,,,
dataset-621,10.1016/j.bbmt.2018.11.024,Biology of Blood and Marrow Transplantation,ISD,Occurrence and Severity of DLI associated Chronic GVHD Influence the Clinical Outcomes in Relapsed Acute Leukemia after Allogeneic Hematopoietic Stem Cell Transplantation,,,,
dataset-621,10.1177/1932202x19825802,,ISD,The Influence of the Great Recession on the Identification of Students From Non-White Populations in the State of Texas,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=1002&context=edstgspubs,,,
dataset-621,10.1016/j.smr.2019.04.006,Sport Management Review,ISD,Snapchat and child sexual abuse in sport: Protecting child athletes in the social media age,,,,
dataset-621,10.1177/1527002518777974,Journal of Sports Economics,ISD,A Bias-Corrected Estimator of Competitive Balance in Sports Leagues,,,,
dataset-621,10.1016/j.carbon.2019.01.071,Carbon,ISD,Structure-dependent electrical properties of graphene nanoribbon devices with graphene electrodes,,,,
dataset-621,10.1016/j.acalib.2019.03.008,,ISD,Online information literacy instruction in Mexican university libraries: The librarians' point of view,https://doi.org/10.1016/j.acalib.2019.03.008,,,
dataset-621,10.1111/bju.14569,BJU International,ISD,"Mid‐term safety and efficacy of the ALTIS® single‐incision sling for female stress urinary incontinence: less mesh, same results",,,,
dataset-621,10.1016/j.carbon.2019.01.092,,ISD,Gap states controlled transmission through 1D metal-nanotube junction,http://arxiv.org/pdf/1404.6730,,,
dataset-621,10.1109/icc.2019.8761760,,ISD,An Uplink Based Mobility Management Scheme for 5G Wireless Network,,,,
dataset-621,10.1109/cscwd.2019.8791934,,ISD,A Survey of Development Strategies for Collaborative Systems,,,,
dataset-621,10.1109/wocc.2019.8770547,2011 20th Annual Wireless and Optical Communications Conference (WOCC),ISD,Design and implementation of intelligent walking stick based on OneNET Internet of things development platform,,,,
dataset-621,10.1016/j.concog.2019.03.006,Consciousness and Cognition,ISD,Task manipulation effects on the relationship between working memory and go/no-go task performance,,,,
dataset-621,10.1016/j.euf.2019.01.017,European Urology Focus,ISD,Are Slings Still the Gold Standard for Female Stress Urinary Incontinence? Con: Artificial Urinary Sphincter for Female Incontinence,,,,
dataset-621,10.1177/0013124517728102,Education and Urban Society,ISD,Improving College Readiness for Historically Underserved Students: The Role of the District Office,,,,
dataset-621,10.1002/admt.201800358,Advanced Materials Technologies,ISD,Precise Control of Interfacial Charge Transport for Building Functional Optoelectronic Devices,,,,
dataset-621,10.1007/s11934-019-0884-6,Current Urology Reports,ISD,Knowledge Gaps in Urologic Care of Female Spinal Cord Injury Patients,,,,
dataset-621,10.1109/icse-seip.2019.00033,,ISD,Factors Affecting Cloud Infra-Service Development Lead Times: A Case Study at ING,,,,
dataset-621,10.1109/ispsd.2019.8757634,,ISD,Surge Current Capability of GaN E-HEMTs in Reverse Conduction Mode,,,,
dataset-621,10.1016/j.aim.2019.03.022,Advances in Mathematics,ISD,Multiplicative structure in the stable splitting of Ω S L n ( C ),,,,
dataset-621,10.1016/j.acalib.2019.03.001,The Journal of Academic Librarianship,ISD,Workplace-integrated-learning: Preparing tomorrow's academic library workforce,,,,
dataset-621,10.1016/j.jtbi.2019.02.013,Journal of Theoretical Biology,ISD,To vaccinate or not to vaccinate: A comprehensive study of vaccination-subsidizing policies with multi-agent simulations and mean-field modeling,,,,
dataset-621,10.1111/bju.14653,BJU International,ISD,Laparoscopic artificial urinary sphincter implantation in women with stress urinary incontinence: update on 13 years’ experience in a single centre,,,,
dataset-621,10.1109/icse.2019.00037,Software Engineering,ISD,Easy Modelling and Verification of Unpredictable and Preemptive Interrupt-Driven Systems,,,,
dataset-621,10.1109/tvt.2019.2906485,IEEE Transactions on Vehicular Technology,ISD,Network Design for Accurate Vehicle Localization,,,,
dataset-621,10.1109/ispsd.2019.8757647,,ISD,An Ultra-Low Qrr Cell-Distributed Schottky Contacts SJ-MOSFET with Integrated Isolated NMOS,,,,
dataset-621,10.1038/s41393-018-0219-3,Spinal Cord,ISD,"Neurogenic stress urinary incontinence: is there a place for Adjustable Continence Therapy (ACT™ and ProACT™, Uromedica, Plymouth, MN, USA)? A retrospective multicenter study",,,,
dataset-621,10.1016/j.celrep.2019.04.084,,ISD,Phosphatidylinositol 5 Phosphate 4-Kinase Regulates Plasma-Membrane PIP3 Turnover and Insulin Signaling,https://doi.org/10.1016/j.celrep.2019.04.084,,,
dataset-621,10.1016/j.ecoenv.2019.02.008,Ecotoxicology and Environmental Safety,ISD,Geobacter sulfurreducens-inoculated bioelectrochemical system reveals the potential of metabolic current in defining the effect of extremely low-frequency electromagnetic field on living cells,,,,
dataset-621,10.3310/hsdr07180,,ISD,"Births and their outcomes by time, day and year: a retrospective birth cohort data linkage study",https://njl-admin.nihr.ac.uk/document/download/2029216,,,
dataset-621,10.1002/rcm.8406,Rapid Communications in Mass Spectrometry,ISD,"Matrix‐assisted laser desorption/ionization time‐of‐flight mass spectrometry analysis for characterization of lignin oligomers using cationization techniques and 2,5‐dihydroxyacetophenone (DHAP) matrix",,,,
dataset-621,10.1002/cam4.2200,,ISD,Using healthcare claims data to analyze the prevalence of BCR‐ABL‐positive chronic myeloid leukemia in France: A nationwide population‐based study,https://onlinelibrary.wiley.com/doi/pdf/10.1002/cam4.2200,,,
dataset-621,10.1145/3329103.3329111,ACM SIGCSE Bulletin,ISD,SIGCSE 2018 travel grant program awards,,,,
dataset-621,10.3384/lic.diva-156053,,ISD,Why is it so challenging to cultivate open government data? : Understanding impediments from an ecosystem perspective,http://liu.diva-portal.org/smash/get/diva2:1301727/FULLTEXT01,,,
dataset-621,10.3390/electronics8040458,,ISD,Narrowband Interference Separation for Synthetic Aperture Radar via Sensing Matrix Optimization-Based Block Sparse Bayesian Learning,https://www.mdpi.com/2079-9292/8/4/458/pdf,,,
dataset-621,10.3390/app9081692,,ISD,The Causal Connection between CO2 Emissions and Agricultural Productivity in Pakistan: Empirical Evidence from an Autoregressive Distributed Lag Bounds Testing Approach,https://www.mdpi.com/2076-3417/9/8/1692/pdf,,,
dataset-621,10.1101/617043,,ISD,The splicing factor hnRNP M is a critical regulator of innate immune gene expression in macrophages,https://www.biorxiv.org/content/biorxiv/early/2019/04/30/617043.full.pdf,,,
dataset-621,10.3906/sag-1812-124,,ISD,Relationship between the ear lobe crease and brain white matter abnormalities in apparently healthy subjects,https://doi.org/10.3906/sag-1812-124,,,
dataset-621,10.1590/1678-460x2019350304,,ISD,Language teachers’ narratives and professional self-making,http://www.scielo.br/pdf/delta/v35n3/1678-460X-delta-35-03-e2019350304.pdf,,,
dataset-621,10.1080/14778238.2019.1598578,Knowledge Management Research & Practice,ISD,Communities of practice and knowledge management systems: effects on knowledge management activities and innovation performance,,,,
dataset-621,10.3390/ijerph16081400,,ISD,Demographic Forecasts Using the Game Theory,https://www.mdpi.com/1660-4601/16/8/1400/pdf,,,
dataset-621,10.24966/aad-7276/100024,,ISD,Buprenorphine/Naloxone and Methadone Opioid Replacement Therapy: A 2-Year Follow-Up Study and Health Economic Analysis,http://www.heraldopenaccess.us/fulltext/Addiction-&-Addictive-Disorders/Buprenorphine-Naloxone-and-Methadone-Opioid-Replacement-Therapy.pdf,,,
dataset-621,10.1080/03004430.2017.1343312,Early Child Development and Care,ISD,Bringing being into professional development: a qualitative investigation into teachers’ struggles moving beyond an epistemological framing of teaching and learning,,,,
dataset-621,10.1080/03650340.2018.1520977,Archives of Agronomy and Soil Science,ISD,"Use of spatial statistics to identify hotspots of lead and copper in selected soils from north of Khuzestan Province, southwestern Iran",,,,
dataset-621,10.1080/17521440.2019.1602695,Law and Financial Markets Review,ISD,EU regulation and supervision of securities business: a critical analysis of the challenges faced by the National Competent Authorities of small EU and EEA EFTA Member States,,,,
dataset-621,10.4013/cld.2019.171.06,,ISD,O agir docente e suas implicações na construção do objeto de ensino: entre o prescrito e o real da atividade,http://revistas.unisinos.br/index.php/calidoscopio/article/download/cld.2019.171.06/60746868,,,
dataset-621,10.4013/ld.2019.171.11,,ISD,Sobre gramática e ensino: um retorno à questão sob a ótica de Ecaterina Bulea Bronckart,https://doi.org/10.4013/ld.2019.171.11,,,
dataset-621,10.4013/cld.2019.171.11,,ISD,Sobre gramática e ensino: um retorno à questão sob a ótica de Ecaterina Bulea Bronckart,http://revistas.unisinos.br/index.php/calidoscopio/article/download/cld.2019.171.11/60746887,,,
dataset-621,10.11158/saa.24.4.3,Systematic and Applied Acarology,ISD,A new species of larval Caeculisoma (Acari: Erythraeidae) parasitic on cicadas from China with detailed comparison of all larval members in the genus,,,,
dataset-621,10.1117/12.2504883,,ISD,Money detector based on LDR sensor,,,,
dataset-621,10.1371/journal.pone.0215180,,ISD,"The impact of third- or fourth-degree perineal tears on the second pregnancy: A cohort study of 182,445 Scottish women",https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0215180&type=printable,,,
