datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-623,10.1109/igarss.1998.699614,,C-CAP,TM-based coastal land cover change analysis and its application for state and local resource management needs,,,,
dataset-623,10.1007/978-94-011-4976-1_32,,C-CAP,Regional Land Cover Characterization Using Landsat Thematic Mapper Data and Ancillary Data Sources,,,,
dataset-623,10.1007/978-94-011-4976-1,,C-CAP,"Monitoring Ecological Condition at Regional Scales, Proceedings of the Third Symposium on the Environmental Monitoring and Assessment Program (EMAP) Albany, NY, U.S.A., 8–11 April, 1997",,,,
dataset-623,10.1109/igarss.1998.699609,,C-CAP,Spectral separability and composition of coastal wetlands using SAR and fused optical-SAR data sets,,,,
dataset-623,10.1016/s0304-3770(97)00038-7,Aquatic Botany,C-CAP,"Remote sensing and GIS analysis of seagrass meadows in North Carolina, USA",,,,
dataset-623,10.1515/9783110974584.202,,C-CAP,I. Thematic Cartography / Thematische Kartographie / Cartographie thématique,,,,
dataset-623,10.1515/9783110974584.83,,C-CAP,Ε. Theory of Cartography / Theorie der Kartographie / Théorie de la cartographie,,,,
dataset-623,10.2737/int-gtr-371,,C-CAP,Proceedings - Limits of Acceptable Change and related planning processes: Progress and future directions,https://www.fs.usda.gov/treesearch/pubs/download/23899.pdf,,,
dataset-623,10.1109/bcaa.1997.574106,Thirteenth Annual Battery Conference on Applications and Advances Proceedings of the Conference,C-CAP,A PSPICE macromodel for lithium-ion batteries,,,,
dataset-623,10.1016/s0304-3940(96)13269-9,Neuroscience Letters,C-CAP,Tetrodotoxin-resistant Na+ spikes of C fibers have at least two subtypes in the isolated bullfrog sciatic nerve,,,,
dataset-623,10.2307/1352532,Chesapeake Science,C-CAP,"Quantifying eelgrass habitat loss in relation to housing development and nitrogen loading in Waquoit Bay, Massachusetts",,,,
dataset-623,10.1017/s0031182000066105,Parasitology,C-CAP,Characterization of fractionated Schistosoma mansoni soluble adult worm antigens that elicit human cell proliferation and granuloma formation in vitro,,,,
dataset-623,10.1080/01490409609513276,Leisure Sciences,C-CAP,"Norms, standards, and natural resources",,,,
dataset-623,10.1016/0034-4257(95)00085-f,Remote Sensing of Environment,C-CAP,Accuracy of landsat-TM and GIS rule-based methods for forest wetland classification in Maine,,,,
dataset-623,10.1097/00006324-199412001-00235,Optometry and Vision Science,C-CAP,DEMOGRAPHICS OF THE SYMPTOMATIC VDT PATIENT,,,,
dataset-623,10.1097/00006324-199412001-00232,Optometry and Vision Science,C-CAP,CONGENITAL RETINAL MACROVESSEL: AN UNUSUAL PRESENTATION,,,,
dataset-623,10.1097/00006324-199412001-00233,Optometry and Vision Science,C-CAP,VISUAL REQUIREMENTS AMONGST A POPULATION SEEKING OPTOMETRIC CARE,,,,
dataset-623,10.1097/00006324-199412001-00234,Optometry and Vision Science,C-CAP,ASSESSMENT OF PHARMACISTS' KNOW LEDGE AND EXPERIENCES WITH OPHTH ALMIC DRUGS AND PRODUCTS,,,,
dataset-623,10.1016/1043-6618(94)80089-8,Pharmacological Research,C-CAP,Potentiation by capsaicin of lidocaine's phasic impulse block in isolated rat sciatic nerve,,,,
dataset-623,10.1016/0304-3940(94)90107-4,Neuroscience Letters,C-CAP,Potentiation by capsaicin of lidocaine's tonic impulse block in isolated rat sciatic nerve,,,,
dataset-623,10.1016/0014-5793(93)80720-f,FEBS Letters,C-CAP,The Drosophila ankyrin repeat protein cactus has a predominantly α‐helical secondary structure,http://onlinelibrary.wiley.com/doi/10.1016/0014-5793(93)80720-F/pdf,,,
dataset-623,10.1002/jcb.240530708,J CELL BIOCHEM SUPPL,C-CAP,Prospects and progress in drug design based on peptides and proteins,,,,
dataset-623,10.1002/prot.340120410,Proteins Structure Function and Bioinformatics,C-CAP,Use of conditional probabilities for determining relationships between amino acid sequence and protein secondary structure,,,,
dataset-623,10.1080/00222216.1991.11969850,Journal of Leisure Research,C-CAP,Using Normative Data to Develop Evaluative Standards for Resource Management: A Comment on Three Recent Papers,,,,
dataset-623,10.1016/0002-9343(88)90203-3,The American Journal of Medicine,C-CAP,Angiotensin converting enzyme inhibition and ventricular remodeling in heart failure,,,,
dataset-623,10.1080/15332276.1985.11672698,Gifted International,C-CAP,The Collaborative College Access Program (CCAP),,,,
dataset-623,10.1097/00000542-198403000-00005,Anesthesiology,C-CAP,Differential Effects of Hypoosmotic Hyponatric Swelling on A and C Fibers,,,,
dataset-623,10.1111/j.1399-6576.1983.tb02000.x,Acta Anaesthesiologica Scandinavica,C-CAP,Abstracts,,,,
dataset-623,10.1111/j.1747-5457.1983.tb00569.x,Journal of Petroleum Geology,C-CAP,"GASFIELDS, NW GERMAN BASIN: SECONDARY GAS MIGRATION AS A MAJOR GEOLOGIC PARAMETER",,,,
dataset-623,10.1097/00000542-198209001-00208,Anesthesiology,C-CAP,SELECTIVE HYPOOSMOTIC EFFECTS ON MYELINATED AND UNMYELINATED AXONS,,,,
dataset-623,10.1007/978-3-662-39532-5_59,,C-CAP,Diaplacental Transfer and Fetal Distribution of Thiamphenicol in Early Human Pregnancy,,,,
dataset-623,10.1007/978-3-662-39532-5_57,,C-CAP,"Studies on the Action of Chloramphenicol and its Analogs on 55S, 70S, and 80S Ribosomes",,,,
dataset-623,10.1007/978-3-662-39532-5_58,,C-CAP,Diaplacental Transfer of Thiampheni Col (TAP) in Pregnant Rats during Late Organogenesis,,,,
dataset-623,10.1007/978-3-662-39532-5_60,,C-CAP,"Activities of the Unspecific Hydroxylases, Epoxide Hydrase and Glutathione S-Transferase in Human Liver Microsomes and Cytosol during Rifampicin Treatment.",,,,
dataset-623,10.1016/0031-6989(75)90035-1,Pharmacological Research,C-CAP,Newer developments in chloramphenicol metabolism,,,,
dataset-623,10.21236/ad0783200,,C-CAP,Experimental Evaluation of Coated Graphite ICBM Rocket Nozzle Throat Inserts,http://www.dtic.mil/dtic/tr/fulltext/u2/783200.pdf,,,
dataset-623,10.1016/0006-291x(64)90487-5,Biochemical and Biophysical Research Communications,C-CAP,The binding of chloramphenicol by ribosomes from bacillus megaterium,,,,
dataset-623,10.4324/9780203211939,,C-CAP,Regional Satellite Oceanography,,,,
