title,journal,authors,doi,search_term,dataset_id
A reconciled estimate of ice-sheet mass balance.,"Science (New York, N.Y.)","Shepherd, Andrew, Ivins, Erik R, A, Geruo, Barletta, Valentina R, Bentley, Mike J, Bettadpur, Srinivas, Briggs, Kate H, Bromwich, David H, Forsberg, René, Galin, Natalia, Horwath, Martin, Jacobs, Stan, Joughin, Ian, King, Matt A, Lenaerts, Jan T M, Li, Jilu, Ligtenberg, Stefan R M, Luckman, Adrian, Luthcke, Scott B, McMillan, Malcolm, Meister, Rakia, Milne, Glenn, Mouginot, Jeremie, Muir, Alan, Nicolas, Julien P, Paden, John, Payne, Antony J, Pritchard, Hamish, Rignot, Eric, Rott, Helmut, Sørensen, Louise Sandberg, Scambos, Ted A, Scheuchl, Bernd, Schrama, Ernst J O, Smith, Ben, Sundal, Aud V, van Angelen, Jan H, van de Berg, Willem J, van den Broeke, Michiel R, Vaughan, David G, Velicogna, Isabella, Wahr, John, Whitehouse, Pippa L, Wingham, Duncan J, Yi, Donghui, Young, Duncan, Zwally, H Jay",10.1126/science.1228102,Sea Level Rise Data,dataset-610
Patterns of Distribution and Environmental Correlates of Macroalgal Assemblages and Sediment Chlorophyll A in Oregon Tidal Wetlands.,Journal of phycology,"Janousek, Christopher N, Folger, Christina L",10.1111/j.1529-8817.2012.01228.x,Sea Level Rise Data,dataset-610
Mapping Greenland's mass loss in space and time.,Proceedings of the National Academy of Sciences of the United States of America,"Harig, Christopher, Simons, Frederik J",10.1073/pnas.1206785109,Sea Level Rise Data,dataset-610
Phenological response of grassland species to manipulative snowmelt and drought along an altitudinal gradient.,Journal of experimental botany,"Cornelius, Christine, Leingärtner, Annette, Hoiss, Bernhard, Krauss, Jochen, Steffan-Dewenter, Ingolf, Menzel, Annette",10.1093/jxb/ers321,Sea Level Rise Data,dataset-610
"Rapid coupling between ice volume and polar temperature over the past 150,000 years.",Nature,"Grant, K M, Rohling, E J, Bar-Matthews, M, Ayalon, A, Medina-Elizalde, M, Ramsey, C Bronk, Satow, C, Roberts, A P",10.1038/nature11593,Sea Level Rise Data,dataset-610
Greenland ice-sheet contribution to sea-level rise buffered by meltwater storage in firn.,Nature,"Harper, J, Humphrey, N, Pfeffer, W T, Brown, J, Fettweis, X",10.1038/nature11566,Sea Level Rise Data,dataset-610
Predictors of business return in New Orleans after Hurricane Katrina.,PloS one,"Lam, Nina S N, Arenas, Helbert, Pace, Kelley, LeSage, James, Campanella, Richard",10.1371/journal.pone.0047935,Sea Level Rise Data,dataset-610
Uncertainties in measuring populations potentially impacted by sea level rise and coastal flooding.,PloS one,"Mondal, Pinki, Tatem, Andrew J",10.1371/journal.pone.0048191,Sea Level Rise Data,dataset-610
Response of salt-marsh carbon accumulation to climate change.,Nature,"Kirwan, Matthew L, Mudd, Simon M",10.1038/nature11440,Sea Level Rise Data,dataset-610
"Influence of fresh water, nutrients and DOC in two submarine-groundwater-fed estuaries on the west of Ireland.",The Science of the total environment,"Smith, Aisling M, Cave, Rachel R",10.1016/j.scitotenv.2012.07.094,Sea Level Rise Data,dataset-610
Dynamics of the last glacial maximum Antarctic ice-sheet and its response to ocean forcing.,Proceedings of the National Academy of Sciences of the United States of America,"Golledge, Nicholas R, Fogwill, Christopher J, Mackintosh, Andrew N, Buckley, Kevin M",10.1073/pnas.1205385109,Sea Level Rise Data,dataset-610
Sequencing and analysis of the gastrula transcriptome of the brittle star Ophiocoma wendtii.,EvoDevo,"Vaughn, Roy, Garnhart, Nancy, Garey, James R, Thomas, W Kelley, Livingston, Brian T",10.1186/2041-9139-3-19,Sea Level Rise Data,dataset-610
Contrasting patterns of early twenty-first-century glacier mass change in the Himalayas.,Nature,"Kääb, Andreas, Berthier, Etienne, Nuth, Christopher, Gardelle, Julie, Arnaud, Yves",10.1038/nature11324,Sea Level Rise Data,dataset-610
Household perceptions of coastal hazards and climate change in the Central Philippines.,Journal of environmental management,"Combest-Friedman, Chelsea, Christie, Patrick, Miles, Edward",10.1016/j.jenvman.2012.06.018,Sea Level Rise Data,dataset-610
21st-century evolution of Greenland outlet glacier velocities.,"Science (New York, N.Y.)","Moon, T, Joughin, I, Smith, B, Howat, I",10.1126/science.1219985,Sea Level Rise Data,dataset-610
Estimating the sources of global sea level rise with data assimilation techniques.,Proceedings of the National Academy of Sciences of the United States of America,"Hay, Carling C, Morrow, Eric, Kopp, Robert E, Mitrovica, Jerry X",10.1073/pnas.1117683109,Sea Level Rise Data,dataset-610
Organic matter content and particle size modifications in mangrove sediments as responses to sea level rise.,Marine environmental research,"Sanders, Christian J, Smoak, Joseph M, Waters, Mathew N, Sanders, Luciana M, Brandini, Nilva, Patchineelam, Sambasiva R",10.1016/j.marenvres.2012.02.004,Sea Level Rise Data,dataset-610
"Parvibaculum hydrocarboniclasticum sp. nov., a mesophilic, alkane-oxidizing alphaproteobacterium isolated from a deep-sea hydrothermal vent on the East Pacific Rise.",International journal of systematic and evolutionary microbiology,"Rosario-Passapera, Richard, Keddis, Ramaydalis, Wong, Ronald, Lutz, Richard A, Starovoytov, Valentin, Vetriani, Costantino",10.1099/ijs.0.039594-0,Sea Level Rise Data,dataset-610
Nutrients in estuaries--an overview and the potential impacts of climate change.,The Science of the total environment,"Statham,Peter J",10.1016/j.scitotenv.2011.09.088,Sea Level Rise Data,dataset-610
Evaluating tidal marsh sustainability in the face of sea-level rise: a hybrid modeling approach applied to San Francisco Bay.,PloS one,"Stralberg, Diana, Brennan, Matthew, Callaway, John C, Wood, Julian K, Schile, Lisa M, Jongsomjit, Dennis, Kelly, Maggi, Parker, V Thomas, Crooks, Stephen",10.1371/journal.pone.0027388,Sea Level Rise Data,dataset-610
"Prediction and impact of sea level rise on properties and infrastructure of Washington, DC.",Risk analysis : an official publication of the Society for Risk Analysis,"Ayyub, Bilal M, Braileanu, Haralamb G, Qureshi, Naeem",10.1111/j.1539-6924.2011.01710.x,Sea Level Rise Data,dataset-610
A carbon isotope challenge to the snowball Earth.,Nature,"Sansjofre, P, Ader, M, Trindade, R I F, Elie, M, Lyons, J, Cartigny, P, Nogueira, A C R",10.1038/nature10499,Sea Level Rise Data,dataset-610
Air pollution episodes associated with East Asian winter monsoons.,The Science of the total environment,"Hien, P D, Loc, P D, Dao, N V",10.1016/j.scitotenv.2011.08.049,Sea Level Rise Data,dataset-610
"Risk of inundation to coastal wetlands and soil organic carbon and organic nitrogen accounting in Louisiana, USA.",Environmental science & technology,"Zhong, Biao, Xu, Y Jun",10.1021/es200909g,Sea Level Rise Data,dataset-610
"Comparing the role of absolute sea-level rise and vertical tectonic motions in coastal flooding, Torres Islands (Vanuatu).",Proceedings of the National Academy of Sciences of the United States of America,"Ballu, Valérie, Bouin, Marie-Noëlle, Siméoni, Patricia, Crawford, Wayne C, Calmant, Stephane, Boré, Jean-Michel, Kanas, Tony, Pelletier, Bernard",10.1073/pnas.1102842108,Sea Level Rise Data,dataset-610
Precise cis-regulatory control of spatial and temporal expression of the alx-1 gene in the skeletogenic lineage of s. purpuratus.,Developmental biology,"Damle, Sagar, Davidson, Eric H",10.1016/j.ydbio.2011.06.016,Sea Level Rise Data,dataset-610
"Highly diverse, poorly studied and uniquely threatened by climate change: an assessment of marine biodiversity on South Georgia's continental shelf.",PloS one,"Hogg, Oliver T, Barnes, David K A, Griffiths, Huw J",10.1371/journal.pone.0019795,Sea Level Rise Data,dataset-610
Multi-source analysis reveals latitudinal and altitudinal shifts in range of Ixodes ricinus at its northern distribution limit.,Parasites & vectors,"Jore, Solveig, Viljugrein, Hildegunn, Hofshagen, Merete, Brun-Hansen, Hege, Kristoffersen, Anja B, Nygård, Karin, Brun, Edgar, Ottesen, Preben, Sævik, Bente K, Ytrehus, Bjørnar",10.1186/1756-3305-4-84,Sea Level Rise Data,dataset-610
Understanding global climate change: paleoclimate perspective from the world's highest mountains.,Proceedings of the American Philosophical Society,"Thompson,Lonnie G",,Sea Level Rise Data,dataset-610
[Cuban advisory work to face the rise of malarial cases in two Haitian departments in April 2010].,Revista cubana de medicina tropical,"Fuster Callaba, Carlos A, Ponce Cárdenas, Félix, Fonseca Lozada, Juan Miguel, Velásquez Martín, Martha, Cox Iraola, Raimundo, Marquetti Fernández, María del Carmen",,Sea Level Rise Data,dataset-610
Drinking Water Salinity and Maternal Health in Coastal Bangladesh: Implications of Climate Change.,Environmental health perspectives,"Khan, Aneire Ehmar, Ireson, Andrew, Kovats, Sari, Mojumder, Sontosh Kumar, Khusru, Amirul, Rahman, Atiq, Vineis, Paolo",,Sea Level Rise Data,dataset-610
Effects of altitude exposure on brain natriuretic peptide in humans.,European journal of applied physiology,"Woods, David, Hooper, Tim, Hodkinson, Pete, Ball, Steve, Wakeford, Rob, Peaston, Bob, Bairsto, Claire, Green, Nic, Mellor, Adrian",10.1007/s00421-011-1881-8,Sea Level Rise Data,dataset-610
Detection and object-based classification of offshore oil slicks using ENVISAT-ASAR images.,Environmental monitoring and assessment,"Akar, Sertac, Süzen, Mehmet Lutfi, Kaymakci, Nuretdin",10.1007/s10661-011-1929-6,Sea Level Rise Data,dataset-610
Insights into metazoan evolution from Alvinella pompejana cDNAs.,BMC genomics,"Gagnière, Nicolas, Jollivet, Didier, Boutet, Isabelle, Brélivet, Yann, Busso, Didier, Da Silva, Corinne, Gaill, Françoise, Higuet, Dominique, Hourdez, Stéphane, Knoops, Bernard, Lallier, François, Leize-Wagner, Emmanuelle, Mary, Jean, Moras, Dino, Perrodou, Emmanuel, Rees, Jean-François, Segurens, Béatrice, Shillito, Bruce, Tanguy, Arnaud, Thierry, Jean-Claude, Weissenbach, Jean, Wincker, Patrick, Zal, Franck, Poch, Olivier, Lecompte, Odile",10.1186/1471-2164-11-634,Sea Level Rise Data,dataset-610
Interannual variation of rare earth element abundances in corals from northern coast of the South China Sea and its relation with sea-level change and human activities.,Marine environmental research,"Liu, Yi, Peng, Zicheng, Wei, Gangjian, Chen, Tegu, Sun, Weidong, He, Jianfeng, Liu, Guijian, Chou, Chen-Lin, Shen, Chuan-Chou",10.1016/j.marenvres.2010.10.003,Sea Level Rise Data,dataset-610
Satellite-based global-ocean mass balance estimates of interannual variability and emerging trends in continental freshwater discharge.,Proceedings of the National Academy of Sciences of the United States of America,"Syed, Tajdarul H, Famiglietti, James S, Chambers, Don P, Willis, Josh K, Hilburn, Kyle",10.1073/pnas.1003292107,Sea Level Rise Data,dataset-610
"Elucidating the evolutionary history of the Southeast Asian, holoparasitic, giant-flowered Rafflesiaceae: pliocene vicariance, morphological convergence and character displacement.",Molecular phylogenetics and evolution,"Bendiksby, Mika, Schumacher, Trond, Gussarova, Galina, Nais, Jamili, Mat-Salleh, Kamarudin, Sofiyanti, Nery, Madulid, Domingo, Smith, Stephen A, Barkman, Todd",10.1016/j.ympev.2010.08.005,Sea Level Rise Data,dataset-610
Using expert opinion to prioritize impacts of climate change on sea turtles' nesting grounds.,Journal of environmental management,"Fuentes, M M P B, Cinner, J E",10.1016/j.jenvman.2010.07.013,Sea Level Rise Data,dataset-610
Using expert judgment to estimate marine ecosystem vulnerability in the California Current.,Ecological applications : a publication of the Ecological Society of America,"Teck, Sarah J, Halpern, Benjamin S, Kappel, Carrie V, Micheli, Fiorenza, Selkoe, Kimberly A, Crain, Caitlin M, Martone, Rebecca, Shearer, Christine, Arvai, Joe, Fischhoff, Baruch, Murray, Grant, Neslo, Rabin, Cooke, Roger",,Sea Level Rise Data,dataset-610
Robust warming of the global upper ocean.,Nature,"Lyman, John M, Good, Simon A, Gouretski, Viktor V, Ishii, Masayoshi, Johnson, Gregory C, Palmer, Matthew D, Smith, Doug M, Willis, Josh K",10.1038/nature09043,Sea Level Rise Data,dataset-610
"Climate change, water resources and child health.",Archives of disease in childhood,"Kistin, Elizabeth J, Fogarty, John, Pokrasso, Ryan Shaening, McCally, Michael, McCornick, Peter G",10.1136/adc.2009.175307,Sea Level Rise Data,dataset-610
Sea-level-rise disaster in Micronesia: sentinel event for climate change?,Disaster medicine and public health preparedness,"Keim,Mark E",,Sea Level Rise Data,dataset-610
Response of Alvinella pompejana to variable oxygen stress: a proteomic approach.,Proteomics,"Mary, Jean, Rogniaux, Hélène, Rees, Jean-François, Zal, Franck",10.1002/pmic.200900394,Sea Level Rise Data,dataset-610
Effects of a changing climate on the dynamics of coral infectious disease: a review of the evidence.,Diseases of aquatic organisms,"Sokolow,Susanne",10.3354/dao02099,Sea Level Rise Data,dataset-610
Probabilistic assessment of sea level during the last interglacial stage.,Nature,"Kopp, Robert E, Simons, Frederik J, Mitrovica, Jerry X, Maloof, Adam C, Oppenheimer, Michael",10.1038/nature08686,Sea Level Rise Data,dataset-610
Catastrophic flood of the Mediterranean after the Messinian salinity crisis.,Nature,"Garcia-Castellanos, D, Estrada, F, Jiménez-Munt, I, Gorini, C, Fernàndez, M, Vergés, J, De Vicente, R",10.1038/nature08555,Sea Level Rise Data,dataset-610
Global sea level linked to global temperature.,Proceedings of the National Academy of Sciences of the United States of America,"Vermeer, Martin, Rahmstorf, Stefan",10.1073/pnas.0907765106,Sea Level Rise Data,dataset-610
Blood rheology adjustments in rats after a program of intermittent exposure to hypobaric hypoxia.,High altitude medicine & biology,"Esteva, Santiago, Panisello, Pere, Torrella, Joan Ramon, Pagés, Teresa, Viscor, Ginés",10.1089/ham.2008.1086,Sea Level Rise Data,dataset-610
Range persistence during the last glacial maximum: Carex macrocephala was not restricted to glacial refugia.,Molecular ecology,"King, Matthew G, Horning, Matthew E, Roalson, Eric H",10.1111/j.1365-294X.2009.04280.x,Sea Level Rise Data,dataset-610
Generation and analysis of transcriptomic resources for a model system on the rise: the sea anemone Aiptasia pallida and its dinoflagellate endosymbiont.,BMC genomics,"Sunagawa, Shinichi, Wilson, Emily C, Thaler, Michael, Smith, Marc L, Caruso, Carlo, Pringle, John R, Weis, Virginia M, Medina, Mónica, Schwarz, Jodi A",10.1186/1471-2164-10-258,Sea Level Rise Data,dataset-610
Methanogenic community composition and anaerobic carbon turnover in submarine permafrost sediments of the Siberian Laptev Sea.,Environmental microbiology,"Koch, Katharina, Knoblauch, Christian, Wagner, Dirk",10.1111/j.1462-2920.2008.01836.x,Sea Level Rise Data,dataset-610
Endogenous and exogenous factors controlling temporal abundance patterns of tropical mosquitoes.,Ecological applications : a publication of the Ecological Society of America,"Yang, Guo-Jing, Brook, Barry W, Whelan, Peter I, Cleland, Sam, Bradshaw, Corey J A",,Sea Level Rise Data,dataset-610
National assessment of sea level rise using topographic and census data for Turkish coastal zone.,Environmental monitoring and assessment,"Kuleli, Tuncay, Senkal, Ozan, Erdem, Mustafa",10.1007/s10661-008-0495-z,Sea Level Rise Data,dataset-610
Integrated monitoring and information systems for managing aquatic invasive species in a changing climate.,Conservation biology : the journal of the Society for Conservation Biology,"Lee, Henry, Reusser, Deborah A, Olden, Julian D, Smith, Scott S, Graham, Jim, Burkett, Virginia, Dukes, Jeffrey S, Piorkowski, Robert J, McPhedran, John",10.1111/j.1523-1739.2008.00955.x,Sea Level Rise Data,dataset-610
Improved estimates of upper-ocean warming and multi-decadal sea-level rise.,Nature,"Domingues, Catia M, Church, John A, White, Neil J, Gleckler, Peter J, Wijffels, Susan E, Barker, Paul M, Dunn, Jeff R",10.1038/nature07080,Sea Level Rise Data,dataset-610
Climate change and its impact on birch pollen quantities and the start of the pollen season an example from Switzerland for the period 1969-2006.,International journal of biometeorology,"Frei, Thomas, Gassner, Ewald",10.1007/s00484-008-0159-2,Sea Level Rise Data,dataset-610
"Molecular characterization, recombinant expression and bioactivity analysis of the interleukin-1 beta from the yellowfin sea bream, Acanthopagrus latus (Houttuyn).",Fish & shellfish immunology,"Jiang, Shigui, Zhang, Dianchang, Li, Jianzhu, Liu, Zhenxing",10.1016/j.fsi.2007.11.020,Sea Level Rise Data,dataset-610
Observational evidence for volcanic impact on sea level and the global water cycle.,Proceedings of the National Academy of Sciences of the United States of America,"Grinsted, A, Moore, J C, Jevrejeva, S",,Sea Level Rise Data,dataset-610
Residues of polychlorinated biphenyls in edible fish of the Adriatic Sea: assessment of human exposure.,Journal of food science,"Storelli, M M, Barone, G, Marcotrigiano, G O",,Sea Level Rise Data,dataset-610
Climatic influences on the evolution of early Homo?,Folia primatologica; international journal of primatology,"Antón,Susan C",,Sea Level Rise Data,dataset-610
Lack of genetic differentiation in the shrimp Penaeus chinensis in the Northwestern Pacific.,Biochemical genetics,"Cui, Zhaoxia, Li, Chi Pang, Jang, In Kwon, Chu, Ka Hou",,Sea Level Rise Data,dataset-610
Diversity and trans-arctic invasion history of mitochondrial lineages in the North Atlantic Macoma balthica complex (Bivalvia: Tellinidae).,Evolution; international journal of organic evolution,"Nikula, Raisa, Strelkov, Petr, Väinölä, Risto",,Sea Level Rise Data,dataset-610
Seasonal plant water uptake patterns in the saline southeast Everglades ecotone.,Oecologia,"Ewe, Sharon M L, Sternberg, Leonel da S L, Childers, Daniel L",,Sea Level Rise Data,dataset-610
Recent sea-level contributions of the Antarctic and Greenland ice sheets.,"Science (New York, N.Y.)","Shepherd, Andrew, Wingham, Duncan",,Sea Level Rise Data,dataset-610
Rapid changes in ice discharge from Greenland outlet glaciers.,"Science (New York, N.Y.)","Howat, Ian M, Joughin, Ian, Scambos, Ted A",,Sea Level Rise Data,dataset-610
The economic impact of sea-level rise on nonmarket lands in Singapore.,Ambio,"Ng, Wei-Shiuen, Mendelsohn, Robert",,Sea Level Rise Data,dataset-610
"Pleistocene isolation in the Northwestern Pacific marginal seas and limited dispersal in a marine fish, Chelon haematocheilus (Temminck & Schlegel, 1845).",Molecular ecology,"Liu, Jin-Xian, Gao, Tian-Xiang, Wu, Shi-Fang, Zhang, Ya-Ping",,Sea Level Rise Data,dataset-610
Climate change: do we know enough for policy action?,Science and engineering ethics,"Schneider,Stephen H",,Sea Level Rise Data,dataset-610
Assessment of mangrove response to projected relative sea-level rise and recent historical reconstruction of shoreline position.,Environmental monitoring and assessment,"Gilman, Eric, Ellison, Joanna, Coleman, Richard",,Sea Level Rise Data,dataset-610
Change in plasma vascular endothelial growth factor during onset and recovery from acute mountain sickness.,Respiratory medicine,"Dorward, David A, Thompson, A A Roger, Baillie, J Kenneth, MacDougall, Margaret, Hirani, Nikhil",,Sea Level Rise Data,dataset-610
"Extreme natural hazards: population growth, globalization and environmental change.","Philosophical transactions. Series A, Mathematical, physical, and engineering sciences","Huppert, Herbert E, Sparks, R Stephen J",,Sea Level Rise Data,dataset-610
"16S rRNA phylogenetic investigation of the candidate division ""Korarchaeota"".",Applied and environmental microbiology,"Auchtung, Thomas A, Takacs-Vesbach, Cristina D, Cavanaugh, Colleen M",,Sea Level Rise Data,dataset-610
Diversity of Synechococcus and Prochlorococcus populations determined from DNA sequences of the N-regulatory gene ntcA.,Environmental microbiology,"Penno, Sigrid, Lindell, Debbie, Post, Anton F",,Sea Level Rise Data,dataset-610
Determining the contribution of Antarctica to sea-level rise using data assimilation methods.,"Philosophical transactions. Series A, Mathematical, physical, and engineering sciences","Arthern, Robert J, Hindmarsh, Richard C A",,Sea Level Rise Data,dataset-610
Mass balance of the Antarctic ice sheet.,"Philosophical transactions. Series A, Mathematical, physical, and engineering sciences","Wingham, D J, Shepherd, A, Muir, A, Marshall, G J",,Sea Level Rise Data,dataset-610
Simulating Arctic climate warmth and icefield retreat in the last interglaciation.,"Science (New York, N.Y.)","Otto-Bliesner, Bette L, Marshall, Shawn J, Overpeck, Jonathan T, Miller, Gifford H, Hu, Aixue",,Sea Level Rise Data,dataset-610
On the rate and causes of twentieth century sea-level rise.,"Philosophical transactions. Series A, Mathematical, physical, and engineering sciences","Miller, Laury, Douglas, Bruce C",,Sea Level Rise Data,dataset-610
"Developmental expression of HpNanos, the Hemicentrotus pulcherrimus homologue of nanos.",Gene expression patterns : GEP,"Fujii, Takayoshi, Mitsunaga-Nakatsubo, Keiko, Saito, Ikuya, Iida, Hiroka, Sakamoto, Naoaki, Akasaka, Koji, Yamamoto, Takashi",,Sea Level Rise Data,dataset-610
Consortium for Atlantic Regional Assessment: information tools for community adaptation to changes in climate or land use.,Risk analysis : an official publication of the Society for Risk Analysis,"Dempsey, Rachael, Fisher, Ann",,Sea Level Rise Data,dataset-610
Changes in epizoic crustacean infestations during cetacean die-offs: the mass mortality of Mediterranean striped dolphins Stenella coeruleoalba revisited.,Diseases of aquatic organisms,"Aznar, F J, Perdiguero, D, Pérez del Olmo, A, Repullés, A, Agustí, C, Raga, J A",,Sea Level Rise Data,dataset-610
"Endocrine responses to acute and chronic high-altitude exposure (4,300 meters): modulating effects of caloric restriction.",American journal of physiology. Endocrinology and metabolism,"Barnholt, Kimberly E, Hoffman, Andrew R, Rock, Paul B, Muza, Stephen R, Fulco, Charles S, Braun, Barry, Holloway, Leah, Mazzeo, Robert S, Cymerman, Allen, Friedlander, Anne L",,Sea Level Rise Data,dataset-610
Significant decadal-scale impact of volcanic eruptions on sea level and ocean heat content.,Nature,"Church, John A, White, Neil J, Arblaster, Julie M",,Sea Level Rise Data,dataset-610
Modelling waves and surges during the 1953 storm.,"Philosophical transactions. Series A, Mathematical, physical, and engineering sciences","Wolf, J, Flather, R A",,Sea Level Rise Data,dataset-610
"Brn1/2/4, the predicted midgut regulator of the endo16 gene of the sea urchin embryo.",Developmental biology,"Yuh, Chiou-Hwa, Dorman, Elizabeth R, Davidson, Eric H",,Sea Level Rise Data,dataset-610
"Physical, chemical, and biological changes in the Gulf of Gdańsk ecosystem (southern Baltic sea).",Reviews of environmental contamination and toxicology,"Kot-Wasik, Agata, Zukowska, Barbara, Dabrowska, Dagmara, Debska, Jolanta, Pacyna, Józef, Namieśnik, Jacek",,Sea Level Rise Data,dataset-610
Similar meltwater contributions to glacial sea level changes from Antarctic and northern ice sheets.,Nature,"Rohling, Eelco J, Marsh, Robert, Wells, Neil C, Siddall, Mark, Edwards, Neil R",,Sea Level Rise Data,dataset-610
Nodavirus infections in Israeli mariculture.,Journal of fish diseases,"Ucko, M, Colorni, A, Diamant, A",,Sea Level Rise Data,dataset-610
Patterns of lineage diversification in the genus Naso (Acanthuridae).,Molecular phylogenetics and evolution,"Klanten, Selma O, Herwerden Lv, Lynne van, Choat, J Howard, Blair, David",,Sea Level Rise Data,dataset-610
Mass and volume contributions to twentieth-century global sea level rise.,Nature,"Miller, Laury, Douglas, Bruce C",,Sea Level Rise Data,dataset-610
Alpha0 thalassaemia as a result of a novel 11.1 kb deletion eliminating both of the duplicated alpha globin genes.,Journal of clinical pathology,"Jia, S-Q, Li, J, Mo, Q-H, Liao, C, Li, L-Y, Xu, X-M",,Sea Level Rise Data,dataset-610
Modern global climate change.,"Science (New York, N.Y.)","Karl, Thomas R, Trenberth, Kevin E",,Sea Level Rise Data,dataset-610
Phylogeography of the harlequin beetle-riding pseudoscorpion and the rise of the Isthmus of Panamá.,Molecular ecology,"Zeh, J A, Zeh, D W, Bonilla, M M",,Sea Level Rise Data,dataset-610
Does haemorheology explain the paradox of hypoxemia during exercise in elite athletes or thoroughbred horses?,Clinical hemorheology and microcirculation,"Caillaud, Corinne, Connes, Philippe, Bouix, Didier, Mercier, Jacques",,Sea Level Rise Data,dataset-610
Determinants of erythropoietin release in response to short-term hypobaric hypoxia.,"Journal of applied physiology (Bethesda, Md. : 1985)","Ge, Ri-Li, Witkowski, S, Zhang, Y, Alfrey, C, Sivieri, M, Karlsen, T, Resaland, G K, Harber, M, Stray-Gundersen, J, Levine, B D",,Sea Level Rise Data,dataset-610
"Source regions for atmospheric aerosol measured at Barrow, Alaska.",Environmental science & technology,"Polissar, A V, Hopke, P K, Harris, J M",,Sea Level Rise Data,dataset-610
Sea level rise during past 40 years determined from satellite and in situ observations.,"Science (New York, N.Y.)","Cabanes, C, Cazenave, A, Le Provost, C",,Sea Level Rise Data,dataset-610
Climate change. How fast are sea levels rising?,"Science (New York, N.Y.)","Church,J A",,Sea Level Rise Data,dataset-610
Stability of atmospheric CO2 levels across the Triassic/Jurassic boundary.,Nature,"Tanner, L H, Hubert, J F, Coffey, B P, McInerney, D P",,Sea Level Rise Data,dataset-610
"Coral bleaching and mortality on artificial and natural reefs in Maldives in 1998, sea surface temperature anomalies and initial recovery.",Marine pollution bulletin,"Edwards, A J, Clark, S, Zahir, H, Rajasuriya, A, Naseer, A, Rubens, J",,Sea Level Rise Data,dataset-610
Climate variability and change in the United States: potential impacts on water- and foodborne diseases caused by microbiologic agents.,Environmental health perspectives,"Rose, J B, Epstein, P R, Lipp, E K, Sherman, B H, Bernard, S M, Patz, J A",,Sea Level Rise Data,dataset-610
Recent mass balance of polar ice sheets inferred from patterns of global sea-level change.,Nature,"Mitrovica, J X, Tamisiea, M E, Davis, J L, Milne, G A",,Sea Level Rise Data,dataset-610
Greenland Ice Sheet: High-Elevation Balance and Peripheral Thinning.,"Science (New York, N.Y.)",,,Sea Level Rise Data,dataset-610
Gap junctional communication in the vibration-sensitive response of sea anemones.,Hearing research,"Mire, P, Nasse, J, Venable-Thibodeaux, S",,Sea Level Rise Data,dataset-610
Role of metallothionein against oxidative stress in the mussel Mytilus galloprovincialis.,The American journal of physiology,"Viarengo, A, Burlando, B, Cavaletto, M, Marchi, B, Ponzano, E, Blasco, J",10.1152/ajpregu.1999.277.6.R1612,Sea Level Rise Data,dataset-610
"Methanococcus vulcanius sp. nov., a novel hyperthermophilic methanogen isolated from East Pacific Rise, and identification of Methanococcus sp. DSM 4213T as Methanococcus fervens sp. nov.",International journal of systematic bacteriology,"Jeanthon, C, L'Haridon, S, Reysenbach, A L, Corre, E, Vernet, M, Messner, P, Sleytr, U B, Prieur, D",,Sea Level Rise Data,dataset-610
"Time course of salinity adaptation in a strongly euryhaline estuarine teleost, fundulus heteroclitus: a multivariable approach",The Journal of experimental biology,,,Sea Level Rise Data,dataset-610
Mitochondrial DNA sequence variation and phylogeographical structure of rock partridge (Alectoris graeca) populations.,Heredity,"Lucchini, V, Randi, E",,Sea Level Rise Data,dataset-610
"Simulated sea level change alters anatomy, physiology, growth, and reproduction of red mangrove (Rhizophora mangle L.).",Oecologia,"Ellison, Aaron M, Farnsworth, Elizabeth J",10.1007/s004420050330,Sea Level Rise Data,dataset-610
"{'sub': '2', '#text': 'Elevated CO alters anatomy, physiology, growth, and reproduction of red mangrove (Rhizophora mangle L.).'}",Oecologia,"Farnsworth, E J, Ellison, A M, Gong, W K",10.1007/BF00329032,Sea Level Rise Data,dataset-610
Parental care and the prolactin secretion pattern in the King penguin: an endogenously timed mechanism?,Hormones and behavior,"Garcia, V, Jouventin, P, Mauget, R",,Sea Level Rise Data,dataset-610
Global climate change and emerging infectious diseases.,JAMA,"Patz, J A, Epstein, P R, Burke, T A, Balbus, J M",,Sea Level Rise Data,dataset-610
Estimating the change of carbon in the terrestrial biosphere from 18 000 BP to present using a carbon cycle model.,"Environmental pollution (Barking, Essex : 1987)","Esser, G, Lautenschlager, M",,Sea Level Rise Data,dataset-610
Ocean warming and sea level rise along the southwest u.s. Coast.,"Science (New York, N.Y.)","Roemmich,D",,Sea Level Rise Data,dataset-610
Effects of acid-base status on acute hypoxic pulmonary vasoconstriction and gas exchange.,"Journal of applied physiology (Bethesda, Md. : 1985)","Loeppky, J A, Scotto, P, Riedel, C E, Roach, R C, Chick, T W",,Sea Level Rise Data,dataset-610
Rapid formation of ontong java plateau by aptian mantle plume volcanism.,"Science (New York, N.Y.)","Tarduno, J A, Sliter, W V, Kroenke, L, Leckie, M, Mayer, H, Mahoney, J J, Musgrave, R, Storey, M, Winterer, E L",,Sea Level Rise Data,dataset-610
Operation Everest II: cardiac filling pressures during cycle exercise at sea level.,Respiration physiology,"Reeves, J T, Groves, B M, Cymerman, A, Sutton, J R, Wagner, P D, Turkevich, D, Houston, C S",,Sea Level Rise Data,dataset-610
